gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777869,2025-05-18T17:05:00Z,2025-05-18,1,R,F,Final,117,Houston Astros,4,140,Texas Rangers,3,5325,Globe Life Field,9
777873,2025-05-18T17:35:00Z,2025-05-18,1,R,F,Final,120,Washington Nationals,10,110,Baltimore Orioles,4,2,Oriole Park at Camden Yards,9
777880,2025-05-18T17:35:00Z,2025-05-18,1,R,F,Final,134,Pittsburgh Pirates,0,143,Philadelphia Phillies,1,2681,Citizens Bank Park,9
777876,2025-05-18T17:35:00Z,2025-05-18,1,R,F,Final,144,Atlanta Braves,10,111,Boston Red Sox,4,3,Fenway Park,9
777871,2025-05-18T17:37:00Z,2025-05-18,1,R,F,Final,116,Detroit Tigers,3,141,Toronto Blue Jays,2,14,Rogers Centre,9
777874,2025-05-18T17:40:00Z,2025-05-18,1,R,F,Final,114,Cleveland Guardians,1,113,Cincinnati Reds,3,2602,Great American Ball Park,9
777877,2025-05-18T17:40:00Z,2025-05-18,1,R,F,Final,139,Tampa Bay Rays,1,146,Miami Marlins,5,4169,loanDepot park,9
777864,2025-05-18T18:10:00Z,2025-05-18,1,R,F,Final,138,St. Louis Cardinals,1,118,Kansas City Royals,2,7,Kauffman Stadium,9
777865,2025-05-18T18:10:00Z,2025-05-18,1,R,F,Final,142,Minnesota Twins,2,158,Milwaukee Brewers,5,32,American Family Field,9
777872,2025-05-18T18:20:00Z,2025-05-18,1,R,F,Final,145,Chicago White Sox,2,112,Chicago Cubs,6,17,Wrigley Field,9
777867,2025-05-18T20:05:00Z,2025-05-18,1,R,F,Final,133,Athletics,2,137,San Francisco Giants,3,2395,Oracle Park,9
777870,2025-05-18T20:10:00Z,2025-05-18,1,R,F,Final,115,Colorado Rockies,0,109,Arizona Diamondbacks,1,15,Chase Field,9
777866,2025-05-18T20:10:00Z,2025-05-18,1,R,F,Final,108,Los Angeles Angels,6,119,Los Angeles Dodgers,4,22,Dodger Stadium,9
777868,2025-05-18T20:10:00Z,2025-05-18,1,R,F,Final,136,Seattle Mariners,6,135,San Diego Padres,1,2680,Petco Park,9
777878,2025-05-18T23:10:00Z,2025-05-18,1,R,F,Final,121,New York Mets,2,147,New York Yankees,8,3313,Yankee Stadium,9
