gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
777056,1,0,110,0,0,0,1
777056,1,1,114,1,1,0,0
777056,2,0,110,0,0,0,0
777056,2,1,114,0,0,0,1
777056,3,0,110,0,0,0,1
777056,3,1,114,1,2,0,2
777056,4,0,110,0,0,0,0
777056,4,1,114,0,0,0,0
777056,5,0,110,1,2,0,1
777056,5,1,114,1,1,0,2
777056,6,0,110,1,1,0,0
777056,6,1,114,2,2,0,3
777056,7,0,110,1,3,0,2
777056,7,1,114,1,1,0,1
777056,8,0,110,0,0,0,1
777056,8,1,114,0,0,0,0
777056,9,0,110,0,1,0,1
777056,9,1,114,,0,0,0
777044,1,0,116,0,1,0,1
777044,1,1,134,0,2,0,2
777044,2,0,116,0,1,0,1
777044,2,1,134,2,3,0,2
777044,3,0,116,0,0,1,0
777044,3,1,134,1,1,0,1
777044,4,0,116,0,1,0,1
777044,4,1,134,2,4,0,1
777044,5,0,116,3,2,1,0
777044,5,1,134,0,0,0,1
777044,6,0,116,0,1,1,2
777044,6,1,134,3,3,0,2
777044,7,0,116,0,1,0,1
777044,7,1,134,0,0,0,1
777044,8,0,116,2,2,0,0
777044,8,1,134,0,1,0,2
777044,9,0,116,0,1,0,2
777044,9,1,134,,0,0,0
777052,1,0,135,0,0,1,0
777052,1,1,146,2,3,0,1
777052,2,0,135,0,1,0,2
777052,2,1,146,0,2,0,1
777052,3,0,135,1,2,0,1
777052,3,1,146,0,1,0,0
777052,4,0,135,0,0,0,0
777052,4,1,146,0,0,0,0
777052,5,0,135,0,0,0,0
777052,5,1,146,0,0,0,0
777052,6,0,135,0,2,0,2
777052,6,1,146,1,2,0,3
777052,7,0,135,0,0,0,0
777052,7,1,146,0,1,0,2
777052,8,0,135,0,0,0,0
777052,8,1,146,1,2,0,1
777052,9,0,135,2,2,0,1
777052,9,1,146,,0,0,0
777042,1,0,113,0,1,0,0
777042,1,1,120,0,0,0,0
777042,2,0,113,0,2,0,2
777042,2,1,120,0,1,0,1
777042,3,0,113,0,1,0,0
777042,3,1,120,0,0,0,0
777042,4,0,113,1,2,0,1
777042,4,1,120,1,1,0,0
777042,5,0,113,0,0,0,0
777042,5,1,120,2,3,0,1
777042,6,0,113,0,0,1,0
777042,6,1,120,3,2,0,2
777042,7,0,113,0,1,0,0
777042,7,1,120,0,0,0,0
777042,8,0,113,0,2,0,2
777042,8,1,120,0,0,0,0
777042,9,0,113,0,1,0,1
777042,9,1,120,,0,0,0
777045,1,0,111,0,0,0,0
777045,1,1,143,2,3,0,2
777045,2,0,111,0,0,0,0
777045,2,1,143,2,2,0,0
777045,3,0,111,0,0,0,0
777045,3,1,143,0,0,0,0
777045,4,0,111,1,2,0,1
777045,4,1,143,0,2,0,2
777045,5,0,111,0,0,0,0
777045,5,1,143,0,0,0,1
777045,6,0,111,0,0,0,0
777045,6,1,143,0,0,0,1
777045,7,0,111,0,1,0,1
777045,7,1,143,0,0,0,0
777045,8,0,111,0,1,0,1
777045,8,1,143,0,0,0,0
777045,9,0,111,0,0,0,0
777045,9,1,143,,0,0,0
777048,1,0,145,0,0,0,0
777048,1,1,139,0,0,0,0
777048,2,0,145,0,0,1,0
777048,2,1,139,4,1,0,0
777048,3,0,145,0,0,0,0
777048,3,1,139,0,1,0,0
777048,4,0,145,2,3,0,2
777048,4,1,139,0,0,0,0
777048,5,0,145,0,0,0,0
777048,5,1,139,0,1,0,1
777048,6,0,145,0,1,0,1
777048,6,1,139,0,1,0,1
777048,7,0,145,1,1,0,0
777048,7,1,139,0,0,0,0
777048,8,0,145,0,1,0,0
777048,8,1,139,0,1,0,2
777048,9,0,145,0,0,0,0
777048,9,1,139,,0,0,0
777046,1,0,147,3,3,0,0
