gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777900,2025-05-16T18:20:00Z,2025-05-16,1,R,F,Final,145,Chicago White Sox,3,112,Chicago Cubs,13,17,Wrigley Field,9
777902,2025-05-16T21:10:00Z,2025-05-16,1,R,F,Final,114,Cleveland Guardians,4,113,Cincinnati Reds,5,2602,Great American Ball Park,9
777905,2025-05-16T22:45:00Z,2025-05-16,1,R,F,Final,134,Pittsburgh Pirates,4,143,Philadelphia Phillies,8,2681,Citizens Bank Park,9
777907,2025-05-16T23:05:00Z,2025-05-16,1,R,F,Final,120,Washington Nationals,4,110,Baltimore Orioles,3,2,Oriole Park at Camden Yards,9
777904,2025-05-16T23:05:00Z,2025-05-16,1,R,F,Final,121,New York Mets,2,147,New York Yankees,6,3313,Yankee Stadium,9
777906,2025-05-16T23:07:00Z,2025-05-16,1,R,F,Final,116,Detroit Tigers,5,141,Toronto Blue Jays,4,14,Rogers Centre,9
777908,2025-05-16T23:10:00Z,2025-05-16,1,R,F,Final,144,Atlanta Braves,4,111,Boston Red Sox,2,3,Fenway Park,9
777903,2025-05-16T23:10:00Z,2025-05-16,1,R,F,Final,139,Tampa Bay Rays,4,146,Miami Marlins,9,4169,loanDepot park,9
777901,2025-05-16T23:40:00Z,2025-05-16,1,R,F,Final,138,St. Louis Cardinals,10,118,Kansas City Royals,3,7,Kauffman Stadium,9
777895,2025-05-17T00:05:00Z,2025-05-16,1,R,F,Final,117,Houston Astros,6,140,Texas Rangers,3,5325,Globe Life Field,9
777898,2025-05-17T00:10:00Z,2025-05-16,1,R,F,Final,142,Minnesota Twins,3,158,Milwaukee Brewers,0,32,American Family Field,9
777897,2025-05-17T01:40:00Z,2025-05-16,1,R,F,Final,115,Colorado Rockies,0,109,Arizona Diamondbacks,8,15,Chase Field,9
777896,2025-05-17T01:40:00Z,2025-05-16,1,R,F,Final,136,Seattle Mariners,5,135,San Diego Padres,1,2680,Petco Park,9
777899,2025-05-17T02:10:00Z,2025-05-16,1,R,F,Final,108,Los Angeles Angels,6,119,Los Angeles Dodgers,2,22,Dodger Stadium,9
777891,2025-05-17T02:15:00Z,2025-05-16,1,R,F,Final,133,Athletics,1,137,San Francisco Giants,9,2395,Oracle Park,9
