gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
778506,1,0,142,0,0,0,0
778506,1,1,145,3,2,0,0
778506,2,0,142,0,0,0,0
778506,2,1,145,4,3,0,0
778506,3,0,142,0,0,0,0
778506,3,1,145,2,1,0,0
778506,4,0,142,0,0,0,2
778506,4,1,145,0,0,0,1
778506,5,0,142,0,0,1,1
778506,5,1,145,0,0,0,1
778506,6,0,142,0,0,0,1
778506,6,1,145,0,1,0,1
778506,7,0,142,0,1,0,1
778506,7,1,145,0,0,0,1
778506,8,0,142,0,1,0,2
778506,8,1,145,0,1,1,1
778506,9,0,142,0,0,0,1
778506,9,1,145,,0,0,0
778504,1,0,118,3,4,0,1
778504,1,1,158,0,0,0,0
778504,2,0,118,1,1,0,0
778504,2,1,158,0,2,0,3
778504,3,0,118,0,1,0,1
778504,3,1,158,0,0,0,2
778504,4,0,118,0,0,0,1
778504,4,1,158,0,0,0,0
778504,5,0,118,0,0,0,3
778504,5,1,158,0,1,0,1
778504,6,0,118,0,1,0,2
778504,6,1,158,0,0,0,0
778504,7,0,118,6,5,0,1
778504,7,1,158,1,2,1,1
778504,8,0,118,0,0,0,0
778504,8,1,158,0,1,0,1
778504,9,0,118,1,2,0,1
778504,9,1,158,0,0,0,0
778512,1,0,111,0,1,1,2
778512,1,1,110,4,5,0,1
778512,2,0,111,2,2,0,1
778512,2,1,110,0,1,0,0
778512,3,0,111,1,2,0,1
778512,3,1,110,0,1,1,1
778512,4,0,111,0,0,0,0
778512,4,1,110,0,1,0,0
778512,5,0,111,0,1,0,1
778512,5,1,110,0,1,0,1
778512,6,0,111,0,0,0,0
778512,6,1,110,0,0,0,0
778512,7,0,111,0,0,0,0
778512,7,1,110,0,1,0,1
778512,8,0,111,0,0,1,0
778512,8,1,110,4,5,0,2
778512,9,0,111,2,2,0,2
778512,9,1,110,,0,0,0
778502,1,0,115,0,0,0,1
778502,1,1,143,0,0,0,0
778502,2,0,115,0,0,0,0
778502,2,1,143,0,1,0,1
778502,3,0,115,0,1,0,2
778502,3,1,143,0,0,0,0
778502,4,0,115,0,0,0,0
778502,4,1,143,0,1,0,1
778502,5,0,115,0,2,0,2
778502,5,1,143,0,2,0,2
778502,6,0,115,1,1,0,1
778502,6,1,143,0,0,0,0
778502,7,0,115,0,1,0,1
778502,7,1,143,4,4,0,0
778502,8,0,115,0,0,0,1
778502,8,1,143,2,3,0,0
778502,9,0,115,0,1,0,1
778502,9,1,143,,0,0,0
778511,1,0,140,0,0,1,0
778511,1,1,113,3,4,0,1
778511,2,0,140,0,1,0,1
778511,2,1,113,3,3,0,2
778511,3,0,140,0,0,0,1
778511,3,1,113,0,0,0,0
778511,4,0,140,0,0,0,0
778511,4,1,113,0,0,0,1
778511,5,0,140,0,0,0,0
778511,5,1,113,0,0,0,0
778511,6,0,140,0,0,1,1
778511,6,1,113,6,6,0,2
778511,7,0,140,0,0,0,0
778511,7,1,113,2,1,0,0
778511,8,0,140,1,1,0,2
778511,8,1,113,0,0,0,0
778511,9,0,140,2,3,0,1
778511,9,1,113,,0,0,0
778509,1,0,121,0,1,0,1
778509,1,1,146,1,1,0,0
778509,2,0,121,0,1,0,1
778509,2,1,146,0,0,0,2
778509,3,0,121,1,2,0,1
778509,3,1,146,0,0,0,0
778509,4,0,121,0,1,0,0
778509,4,1,146,0,1,0,1
778509,5,0,121,7,5,0,1
778509,5,1,146,0,1,0,1
778509,6,0,121,2,1,0,0
778509,6,1,146,1,2,0,1
