gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777245,2025-07-04T15:05:00Z,2025-07-04,1,R,F,Final,111,Boston Red Sox,11,120,Washington Nationals,2,3309,Nationals Park,9
777255,2025-07-04T17:05:00Z,2025-07-04,1,R,F,Final,113,Cincinnati Reds,9,143,Philadelphia Phillies,6,2681,Citizens Bank Park,9
777246,2025-07-04T18:20:00Z,2025-07-04,1,R,F,Final,138,St. Louis Cardinals,3,112,Chicago Cubs,11,17,Wrigley Field,9
777250,2025-07-04T19:10:00Z,2025-07-04,1,R,F,Final,147,New York Yankees,5,121,New York Mets,6,3289,Citi Field,9
777236,2025-07-04T20:10:00Z,2025-07-04,1,R,F,Final,134,Pittsburgh Pirates,0,136,Seattle Mariners,6,680,T-Mobile Park,9
777247,2025-07-04T20:10:00Z,2025-07-04,1,R,F,Final,139,Tampa Bay Rays,3,142,Minnesota Twins,4,3312,Target Field,9
777239,2025-07-04T22:40:00Z,2025-07-04,1,R,F,Final,140,Texas Rangers,2,135,San Diego Padres,3,2680,Petco Park,9
777242,2025-07-04T23:07:00Z,2025-07-04,1,R,F,Final,108,Los Angeles Angels,3,141,Toronto Blue Jays,4,14,Rogers Centre,9
777249,2025-07-04T23:10:00Z,2025-07-04,1,R,F,Final,116,Detroit Tigers,2,114,Cleveland Guardians,1,5,Progressive Field,9
777254,2025-07-04T23:10:00Z,2025-07-04,1,R,F,Final,158,Milwaukee Brewers,6,146,Miami Marlins,5,4169,loanDepot park,9
777252,2025-07-04T23:15:00Z,2025-07-04,1,R,F,Final,110,Baltimore Orioles,3,144,Atlanta Braves,2,4705,Truist Park,9
777243,2025-07-05T00:10:00Z,2025-07-04,1,R,F,Final,145,Chicago White Sox,3,115,Colorado Rockies,2,19,Coors Field,9
777235,2025-07-05T01:10:00Z,2025-07-04,1,R,F,Final,117,Houston Astros,18,119,Los Angeles Dodgers,1,22,Dodger Stadium,9
777248,2025-07-05T01:40:00Z,2025-07-04,1,R,F,Final,118,Kansas City Royals,9,109,Arizona Diamondbacks,3,15,Chase Field,9
777244,2025-07-05T02:05:00Z,2025-07-04,1,R,F,Final,137,San Francisco Giants,2,133,Athletics,11,2529,Sutter Health Park,9
