gamePk,atBatIndex,playIndex,playId,runnerid,runnerfullName,originBase,start,end,event,eventType,movementReason,isOut,outBase,outNumber,isScoringEvent,rbi,earned,teamUnearned,responsiblepitcherid
778729,0,6,b0ea8b1b-c9bb-4e2b-941d-8de52e9497d3,691026,Masyn Winn,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
778729,1,5,9ccb9ae8-d5ec-4302-a494-042e3ac926fd,663457,Lars Nootbaar,,,,Strikeout,strikeout,,True,1B,2,False,False,False,False,
778729,2,5,85ad33bd-741f-49b8-95cc-30f45de12291,575929,Willson Contreras,,,,Flyout,field_out,,True,1B,3,False,False,False,False,
778729,3,5,16b9b6d7-1b58-48da-9b72-bea42506e83a,514888,Jose Altuve,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
778729,4,4,1a0eb49c-bbe2-4ac7-a4d8-aa7e8fb7bd41,670623,Isaac Paredes,,,,Groundout,field_out,,True,1B,2,False,False,False,False,
778729,5,5,b3d4816f-8286-448f-a635-77d785cf76e5,670541,Yordan Alvarez,,,,Strikeout,strikeout,,True,1B,3,False,False,False,False,
778729,6,5,64278265-86f6-40c7-8976-a3fea88e07c3,680977,Brendan Donovan,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
778729,7,4,d0656397-d01c-4d1c-90a6-69eac072fb5b,671056,Iván Herrera,,,3B,Triple,triple,,False,,,False,False,False,False,
778729,8,2,af9dfaab-9b2c-42da-bc52-5663c7f109a2,676475,Alec Burleson,,,,Strikeout,strikeout,,True,1B,2,False,False,False,False,
778729,9,4,de3890d3-9e42-46ed-85e9-ce995437b216,669357,Nolan Gorman,,,,Groundout,field_out,,True,1B,3,False,False,False,False,
778729,10,1,31ef77e1-39f6-40d1-aa80-fc48aaa2cb32,701358,Cam Smith,,,,Groundout,field_out,,True,1B,1,False,False,False,False,
778729,11,3,60c2f529-8cc4-44fe-a599-99fe14d0f41f,665161,Jeremy Peña,,,,Flyout,field_out,,True,1B,2,False,False,False,False,
778729,12,5,30b558e4-6787-46df-9a12-0a8f52a7f718,605170,Victor Caratini,,,1B,Single,single,,False,,,False,False,False,False,
778729,13,2,74ac4960-4113-4e74-b1d2-03c763a660dc,572138,Jon Singleton,,,,Lineout,field_out,,True,1B,3,False,False,False,False,
778729,14,0,63ca6397-aadd-430b-8b63-549a76dfecfe,695336,Thomas Saggese,,,,Flyout,field_out,,True,1B,1,False,False,False,False,
778729,15,3,f252e6ab-89cd-4954-b799-2fab35d293d1,672279,Michael Siani,,,1B,Walk,walk,,False,,,False,False,False,False,
778729,16,2,4e426688-35cd-4217-bf20-c5e1cc597e86,672279,Michael Siani,1B,1B,2B,Stolen Base 2B,stolen_base_2b,r_stolen_base_2b,False,,,False,False,False,False,
778729,16,5,8a09c868-9523-4dff-9e09-2116654a42a2,691026,Masyn Winn,,,,Groundout,field_out,,True,1B,2,False,False,False,False,
778729,16,5,8a09c868-9523-4dff-9e09-2116654a42a2,672279,Michael Siani,2B,2B,3B,Groundout,field_out,r_adv_play,False,,,False,False,False,False,
778729,17,5,4d974442-0f9f-4088-89d6-74b5d37911da,663457,Lars Nootbaar,,,3B,Triple,triple,,False,,,False,False,False,False,
778729,17,5,4d974442-0f9f-4088-89d6-74b5d37911da,672279,Michael Siani,3B,3B,score,Triple,triple,r_adv_force,False,,,True,True,True,False,681293
778729,18,4,12ee5354-144a-40e6-8cbe-e000eef55e2e,575929,Willson Contreras,,,,Lineout,field_out,,True,1B,3,False,False,False,False,
778729,19,1,e60146aa-9cd2-4407-969a-3607b0e40106,676694,Jake Meyers,,,,Groundout,field_out,,True,1B,1,False,False,False,False,
778729,20,7,2dcb9d1a-7099-4fd3-9cb6-66a22712e7c2,643289,Mauricio Dubón,,,,Groundout,field_out,,True,1B,2,False,False,False,False,
778729,21,5,e724351d-ae30-4a8e-a9bb-981741fefa1e,514888,Jose Altuve,,,1B,Walk,walk,,False,,,False,False,False,False,
778729,22,6,0d55c83f-62ac-4ae4-8435-b8947e0691b1,514888,Jose Altuve,1B,1B,2B,Walk,walk,r_adv_force,False,,,False,False,False,False,
