gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778729,2025-03-13T17:05:00Z,2025-03-13,1,S,F,Final: Tied,138,St. Louis Cardinals,1,117,Houston Astros,1,5000,CACTI Park of the Palm Beaches,9
778967,2025-03-13T17:05:00Z,2025-03-13,1,S,F,Final,120,Washington Nationals,4,139,Tampa Bay Rays,14,2534,Charlotte Sports Park,9
778875,2025-03-13T17:05:00Z,2025-03-13,1,S,F,Final,134,Pittsburgh Pirates,3,142,Minnesota Twins,15,2862,Lee Health Sports Complex,9
778904,2025-03-13T17:05:00Z,2025-03-13,1,S,F,Final,144,Atlanta Braves,9,143,Philadelphia Phillies,16,2700,BayCare Ballpark,9
779105,2025-03-13T17:05:00Z,2025-03-13,1,S,F,Final,147,New York Yankees,8,116,Detroit Tigers,6,2511,Publix Field at Joker Marchant Stadium,9
778951,2025-03-13T17:07:00Z,2025-03-13,1,S,F,Final,110,Baltimore Orioles,4,141,Toronto Blue Jays,6,2536,TD Ballpark,9
778889,2025-03-13T17:10:00Z,2025-03-13,1,S,F,Final,111,Boston Red Sox,3,121,New York Mets,2,2856,Clover Park,9
779069,2025-03-13T17:10:00Z,2025-03-13,1,S,F,Final,117,Houston Astros,10,146,Miami Marlins,5,2520,Roger Dean Chevrolet Stadium,9
778820,2025-03-13T19:05:00Z,2025-03-13,1,S,F,Final,133,Athletics,12,113,Cincinnati Reds,1,3834,Goodyear Ballpark,9
778985,2025-03-13T19:05:00Z,2025-03-13,1,S,F,Final,140,Texas Rangers,7,137,San Francisco Giants,3,2532,Scottsdale Stadium,9
778789,2025-03-13T19:10:00Z,2025-03-13,1,S,F,Final,114,Cleveland Guardians,4,115,Colorado Rockies,6,4249,Salt River Fields at Talking Stick,9
778925,2025-03-13T19:15:00Z,2025-03-13,1,S,F,Final,135,San Diego Padres,5,118,Kansas City Royals,6,2603,Surprise Stadium,9
778848,2025-03-13T20:05:00Z,2025-03-13,1,S,F,Completed Early: Rain,158,Milwaukee Brewers,9,145,Chicago White Sox,3,3809,Camelback Ranch,9
779006,2025-03-14T01:40:00Z,2025-03-13,1,S,C,Cancelled,109,Arizona Diamondbacks,,136,Seattle Mariners,,2530,Peoria Stadium,9
