gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776627,2025-08-23T17:05:00Z,2025-08-23,1,R,F,Final,111,Boston Red Sox,12,147,New York Yankees,1,3313,Yankee Stadium,9
776630,2025-08-23T20:10:00Z,2025-08-23,1,R,F,Final,141,Toronto Blue Jays,7,146,Miami Marlins,6,4169,loanDepot park,9
776628,2025-08-23T22:05:00Z,2025-08-23,1,R,F,Final,120,Washington Nationals,4,143,Philadelphia Phillies,6,2681,Citizens Bank Park,9
776625,2025-08-23T22:10:00Z,2025-08-23,1,R,F,Final,118,Kansas City Royals,2,116,Detroit Tigers,4,2394,Comerica Park,9
776632,2025-08-23T22:40:00Z,2025-08-23,1,R,F,Final,115,Colorado Rockies,1,134,Pittsburgh Pirates,5,31,PNC Park,9
776629,2025-08-23T23:05:00Z,2025-08-23,1,R,F,Final,117,Houston Astros,9,110,Baltimore Orioles,8,2,Oriole Park at Camden Yards,9
776623,2025-08-23T23:05:00Z,2025-08-23,1,R,F,Final,114,Cleveland Guardians,0,140,Texas Rangers,10,5325,Globe Life Field,9
776619,2025-08-23T23:10:00Z,2025-08-23,1,R,F,Final,142,Minnesota Twins,3,145,Chicago White Sox,7,4,Rate Field,9
776621,2025-08-23T23:10:00Z,2025-08-23,1,R,F,Final,137,San Francisco Giants,7,158,Milwaukee Brewers,1,32,American Family Field,9
776626,2025-08-23T23:15:00Z,2025-08-23,1,R,F,Final,121,New York Mets,9,144,Atlanta Braves,2,4705,Truist Park,9
776622,2025-08-24T00:10:00Z,2025-08-23,1,R,F,Final,113,Cincinnati Reds,1,109,Arizona Diamondbacks,10,15,Chase Field,9
776617,2025-08-24T00:40:00Z,2025-08-23,1,R,F,Final,119,Los Angeles Dodgers,1,135,San Diego Padres,5,2680,Petco Park,9
776618,2025-08-24T01:38:00Z,2025-08-23,1,R,F,Final,112,Chicago Cubs,12,108,Los Angeles Angels,1,1,Angel Stadium,9
776620,2025-08-24T01:40:00Z,2025-08-23,1,R,F,Final,133,Athletics,2,136,Seattle Mariners,1,680,T-Mobile Park,9
