gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
776895,1,0,117,0,1,0,1
776895,1,1,111,0,1,0,1
776895,2,0,117,0,0,0,1
776895,2,1,111,0,2,0,1
776895,3,0,117,0,0,0,0
776895,3,1,111,0,0,0,0
776895,4,0,117,1,1,0,0
776895,4,1,111,6,4,0,0
776895,5,0,117,0,0,0,0
776895,5,1,111,0,0,0,0
776895,6,0,117,0,1,0,1
776895,6,1,111,0,0,0,0
776895,7,0,117,0,0,0,0
776895,7,1,111,0,0,0,1
776895,8,0,117,0,0,0,0
776895,8,1,111,0,1,0,1
776895,9,0,117,0,0,0,0
776895,9,1,111,,0,0,0
776889,1,0,119,0,1,0,1
776889,1,1,139,0,1,0,1
776889,2,0,119,0,0,0,1
776889,2,1,139,0,1,0,1
776889,3,0,119,0,0,0,0
776889,3,1,139,0,0,0,0
776889,4,0,119,0,1,0,1
776889,4,1,139,0,1,0,1
776889,5,0,119,0,1,1,2
776889,5,1,139,0,1,0,2
776889,6,0,119,1,2,0,2
776889,6,1,139,0,1,0,1
776889,7,0,119,1,2,0,1
776889,7,1,139,0,0,0,0
776889,8,0,119,0,0,0,0
776889,8,1,139,0,1,0,1
776889,9,0,119,1,1,0,1
776889,9,1,139,0,1,0,3
776907,1,0,144,0,0,0,0
776907,1,1,113,1,3,0,2
776907,2,0,144,3,3,0,0
776907,2,1,113,1,1,0,2
776907,3,0,144,0,0,0,0
776907,3,1,113,0,0,0,0
776907,4,0,144,0,1,0,1
776907,4,1,113,0,0,0,0
776907,5,0,144,0,2,0,2
776907,5,1,113,0,1,0,1
776907,6,0,144,0,1,0,1
776907,6,1,113,0,1,0,1
776907,7,0,144,1,2,0,1
776907,7,1,113,0,1,0,1
776907,8,0,144,0,1,0,0
776907,8,1,113,0,1,0,3
776907,9,0,144,0,0,0,1
776907,9,1,113,0,2,0,2
776894,1,0,158,1,3,0,2
776894,1,1,120,0,1,0,2
776894,2,0,158,2,2,0,0
776894,2,1,120,0,0,0,0
776894,3,0,158,0,0,0,1
776894,3,1,120,0,0,0,0
776894,4,0,158,0,0,0,0
776894,4,1,120,0,0,0,1
776894,5,0,158,0,2,0,2
776894,5,1,120,1,2,0,1
776894,6,0,158,2,1,0,1
776894,6,1,120,0,1,2,1
776894,7,0,158,7,4,0,0
776894,7,1,120,0,0,0,0
776894,8,0,158,2,3,0,2
776894,8,1,120,0,0,0,0
776894,9,0,158,0,1,0,2
776894,9,1,120,2,3,0,2
776893,1,0,118,0,0,0,1
776893,1,1,141,0,1,1,0
776893,2,0,118,0,0,0,0
776893,2,1,141,1,2,0,2
776893,3,0,118,0,0,0,0
776893,3,1,141,0,0,0,0
776893,4,0,118,1,0,0,2
776893,4,1,141,0,0,0,1
776893,5,0,118,0,1,0,1
776893,5,1,141,1,1,0,1
776893,6,0,118,0,0,0,0
776893,6,1,141,0,0,0,0
776893,7,0,118,0,0,0,0
776893,7,1,141,0,0,0,0
776893,8,0,118,1,2,0,1
776893,8,1,141,0,1,0,2
776893,9,0,118,0,1,0,1
776893,9,1,141,0,1,0,1
776893,10,0,118,5,2,0,0
776893,10,1,141,2,2,1,2
776887,1,0,137,0,0,0,0
776887,1,1,121,1,1,0,0
776887,2,0,137,0,0,0,0
776887,2,1,121,0,0,0,0
776887,3,0,137,4,3,0,0
776887,3,1,121,0,0,1,1
776887,4,0,137,3,4,0,2
776887,4,1,121,0,0,0,0
776887,5,0,137,0,0,1,0
776887,5,1,121,1,2,0,1
