gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776895,2025-08-03T15:35:00Z,2025-08-03,1,R,F,Final,117,Houston Astros,1,111,Boston Red Sox,6,3,Fenway Park,9
776889,2025-08-03T16:10:00Z,2025-08-03,1,R,F,Final,119,Los Angeles Dodgers,3,139,Tampa Bay Rays,0,2523,George M. Steinbrenner Field,9
776907,2025-08-03T17:05:00Z,2025-08-02,1,R,F,Final,144,Atlanta Braves,4,113,Cincinnati Reds,2,6130,Bristol Motor Speedway,9
776894,2025-08-03T17:35:00Z,2025-08-03,1,R,F,Final,158,Milwaukee Brewers,14,120,Washington Nationals,3,3309,Nationals Park,9
776893,2025-08-03T17:37:00Z,2025-08-03,1,R,F,Final,118,Kansas City Royals,7,141,Toronto Blue Jays,4,14,Rogers Centre,9
776887,2025-08-03T17:40:00Z,2025-08-03,1,R,F,Final,137,San Francisco Giants,12,121,New York Mets,4,3289,Citi Field,9
776892,2025-08-03T17:40:00Z,2025-08-03,1,R,F,Final,142,Minnesota Twins,5,114,Cleveland Guardians,4,5,Progressive Field,9
776891,2025-08-03T17:40:00Z,2025-08-03,1,R,F,Final,147,New York Yankees,3,146,Miami Marlins,7,4169,loanDepot park,9
776888,2025-08-03T18:20:00Z,2025-08-03,1,R,F,Final,110,Baltimore Orioles,3,112,Chicago Cubs,5,17,Wrigley Field,9
776886,2025-08-03T19:10:00Z,2025-08-03,1,R,F,Final,134,Pittsburgh Pirates,9,115,Colorado Rockies,5,19,Coors Field,9
776881,2025-08-03T20:05:00Z,2025-08-03,1,R,F,Final,109,Arizona Diamondbacks,6,133,Athletics,4,2529,Sutter Health Park,9
776885,2025-08-03T20:07:00Z,2025-08-03,1,R,F,Final,145,Chicago White Sox,5,108,Los Angeles Angels,8,1,Angel Stadium,9
776884,2025-08-03T20:10:00Z,2025-08-03,1,R,F,Final,138,St. Louis Cardinals,3,135,San Diego Padres,7,2680,Petco Park,9
776883,2025-08-03T20:10:00Z,2025-08-03,1,R,F,Final,140,Texas Rangers,4,136,Seattle Mariners,5,680,T-Mobile Park,9
776890,2025-08-03T23:10:00Z,2025-08-03,1,R,F,Final,116,Detroit Tigers,0,143,Philadelphia Phillies,2,2681,Citizens Bank Park,9
