gamePk,atBatIndex,playIndex,playId,runnerid,runnerfullName,originBase,start,end,event,eventType,movementReason,isOut,outBase,outNumber,isScoringEvent,rbi,earned,teamUnearned,responsiblepitcherid
777001,0,9,16fd1b14-c4e7-31fb-b38e-7578ecc72dec,607208,Trea Turner,,,2B,Double,double,,False,,,False,False,False,False,
777001,1,1,4fc84645-6ae3-3a29-a596-370b859b003b,656941,Kyle Schwarber,,,,Flyout,field_out,,True,1B,1,False,False,False,False,
777001,2,4,34a4cd58-57ea-3562-bae1-96598067338d,547180,Bryce Harper,,,,Groundout,field_out,,True,1B,2,False,False,False,False,
777001,2,4,34a4cd58-57ea-3562-bae1-96598067338d,607208,Trea Turner,2B,2B,3B,Groundout,field_out,r_adv_play,False,,,False,False,False,False,
777001,3,0,e09a400f-35f1-3ac4-8469-22aa40a6d6c1,592663,J.T. Realmuto,,,1B,Single,single,,False,,,False,False,False,False,
777001,3,0,e09a400f-35f1-3ac4-8469-22aa40a6d6c1,607208,Trea Turner,3B,3B,score,Single,single,r_adv_play,False,,,True,True,True,False,573186
777001,4,1,ae548624-4100-3648-99d6-fd8fb6dd30af,669016,Brandon Marsh,,,1B,Single,single,,False,,,False,False,False,False,
777001,4,1,ae548624-4100-3648-99d6-fd8fb6dd30af,592663,J.T. Realmuto,1B,1B,2B,Single,single,r_adv_force,False,,,False,False,False,False,
777001,4,1,ae548624-4100-3648-99d6-fd8fb6dd30af,592663,J.T. Realmuto,1B,2B,3B,Single,single,r_adv_play,False,,,False,False,False,False,
777001,5,4,fb19a9a8-f4d3-3fa9-ac74-b54ed60fdf60,596146,Max Kepler,,,,Flyout,field_out,,True,1B,3,False,False,False,False,
777001,6,1,01e9e3ef-394c-3b70-834e-765a8ba9f550,663757,Trent Grisham,,,1B,Single,single,,False,,,False,False,False,False,
777001,7,4,48d716cd-4f76-33a3-9b5b-5a2d93eb7017,502671,Paul Goldschmidt,,,,Pop Out,field_out,,True,1B,1,False,False,False,False,
777001,8,5,58893438-3940-3dbb-b845-0556a937220d,663757,Trent Grisham,1B,1B,2B,Walk,walk,r_adv_force,False,,,False,False,False,False,
777001,8,5,58893438-3940-3dbb-b845-0556a937220d,641355,Cody Bellinger,,,1B,Walk,walk,,False,,,False,False,False,False,
777001,9,9,29dfb9b1-05a5-35f6-aadd-865cf2135d49,519317,Giancarlo Stanton,,,,Strikeout,strikeout,,True,1B,2,False,False,False,False,
777001,10,3,8e99357d-3f6a-3fa4-8f3e-18a4fc228e5a,665862,Jazz Chisholm Jr.,,,,Strikeout,strikeout,,True,1B,3,False,False,False,False,
777001,11,2,a4ac87e9-af7a-3b49-99ca-d3563971658a,624641,Edmundo Sosa,,,,Flyout,field_out,,True,1B,1,False,False,False,False,
777001,12,5,adc5bf40-f1b1-3885-b3f3-e2348b6949c2,681082,Bryson Stott,,,,Flyout,field_out,,True,1B,2,False,False,False,False,
777001,13,5,b5d80444-4a3f-34b8-8d9f-3b38da02b3b6,679032,Johan Rojas,,,,Lineout,field_out,,True,1B,3,False,False,False,False,
777001,14,4,d351b58a-20ba-3a22-adc2-58d8fec6ec90,700250,Ben Rice,,,,Groundout,field_out,,True,1B,1,False,False,False,False,
777001,15,2,b6ba3112-c9e0-30ba-87ab-1bd882d3acdf,683011,Anthony Volpe,,,1B,Single,single,,False,,,False,False,False,False,
777001,16,6,3e37f79d-2f40-30da-9f3d-4a91bbde692c,641857,Ryan McMahon,,,,Strikeout,strikeout,,True,1B,2,False,False,False,False,
777001,17,4,eba0d315-816e-3860-a446-ab461792f83a,691176,Jasson Domínguez,,,,Strikeout,strikeout,,True,1B,3,False,False,False,False,
777001,18,7,33b2b298-ffba-3eeb-be57-81013511b4ef,607208,Trea Turner,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
777001,19,6,8c480b27-ae25-3cf3-ac18-855e9e799c9e,656941,Kyle Schwarber,,,,Strikeout,strikeout,,True,1B,2,False,False,False,False,
777001,20,1,c2a8def5-3d3c-39ff-88cb-3750cb024a62,547180,Bryce Harper,,,score,Home Run,home_run,,False,,,True,True,True,False,573186
777001,21,6,af6bd1ff-c0c6-3c8e-9cbb-66d4dca3e1a2,592663,J.T. Realmuto,,,,Strikeout,strikeout,,True,1B,3,False,False,False,False,
777001,22,1,2b902842-3861-3fc7-83bc-d3c32523a256,663757,Trent Grisham,,,1B,Hit By Pitch,hit_by_pitch,,False,,,False,False,False,False,
777001,23,4,5fb6385d-19cb-354f-90e9-670f72223a94,502671,Paul Goldschmidt,,,,Flyout,field_out,,True,1B,1,False,False,False,False,
777001,24,0,ac87d35c-e33e-3399-bc50-fbf197726b68,641355,Cody Bellinger,,,,Lineout,field_out,,True,1B,2,False,False,False,False,
777001,25,0,89f97069-290c-3d00-a4f7-576569eeb198,519317,Giancarlo Stanton,,,,Pop Out,field_out,,True,1B,3,False,False,False,False,
777001,26,4,a929f6c3-1454-39dd-98cc-64b42c50a24a,669016,Brandon Marsh,,,1B,Walk,walk,,False,,,False,False,False,False,
777001,27,3,ea7b068e-9ce9-371c-af01-8c6a1e76b3a7,596146,Max Kepler,,,1B,Single,single,,False,,,False,False,False,False,
777001,27,3,ea7b068e-9ce9-371c-af01-8c6a1e76b3a7,669016,Brandon Marsh,1B,1B,2B,Single,single,r_adv_force,False,,,False,False,False,False,
777001,27,3,ea7b068e-9ce9-371c-af01-8c6a1e76b3a7,669016,Brandon Marsh,1B,2B,3B,Single,single,r_adv_play,False,,,False,False,False,False,
777001,28,2,b95c509f-fb9e-33ae-a3c4-03b35a99dfbb,624641,Edmundo Sosa,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
777001,29,3,b5d4d7b5-991d-3770-ab2c-9df4c773503a,596146,Max Kepler,1B,1B,2B,Walk,walk,r_adv_force,False,,,False,False,False,False,
777001,29,3,b5d4d7b5-991d-3770-ab2c-9df4c773503a,681082,Bryson Stott,,,1B,Walk,walk,,False,,,False,False,False,False,
777001,30,5,05049bd5-bd49-33bf-a664-f1316e55432d,669016,Brandon Marsh,3B,3B,score,Walk,walk,r_adv_force,False,,,True,True,True,False,573186
777001,30,5,05049bd5-bd49-33bf-a664-f1316e55432d,596146,Max Kepler,2B,2B,3B,Walk,walk,r_adv_force,False,,,False,False,False,False,
777001,30,5,05049bd5-bd49-33bf-a664-f1316e55432d,681082,Bryson Stott,1B,1B,2B,Walk,walk,r_adv_force,False,,,False,False,False,False,
777001,30,5,05049bd5-bd49-33bf-a664-f1316e55432d,679032,Johan Rojas,,,1B,Walk,walk,,False,,,False,False,False,False,
777001,31,4,26499108-de49-3785-9a13-75a57dd22045,679032,Johan Rojas,1B,1B,,Forceout,force_out,r_force_out,True,2B,2,False,False,False,False,
777001,31,4,26499108-de49-3785-9a13-75a57dd22045,596146,Max Kepler,3B,3B,score,Forceout,force_out,r_adv_play,False,,,True,True,True,False,573186
777001,31,4,26499108-de49-3785-9a13-75a57dd22045,681082,Bryson Stott,2B,2B,3B,Forceout,force_out,r_adv_play,False,,,False,False,False,False,
777001,31,4,26499108-de49-3785-9a13-75a57dd22045,607208,Trea Turner,,,1B,Forceout,force_out,,False,,,False,False,False,False,
777001,32,2,38f7c96b-1c86-3c36-9d4a-85d4bbabebf6,607208,Trea Turner,1B,1B,2B,Wild Pitch,wild_pitch,r_adv_play,False,,,False,False,False,False,
777001,32,6,43b7f249-52d0-3cf7-a74a-29c4299e65c6,656941,Kyle Schwarber,,,1B,Walk,walk,,False,,,False,False,False,False,
777001,33,2,d01d4af2-43f0-32e0-9d46-b61f2e0aa2b1,547180,Bryce Harper,,,,Groundout,field_out,,True,1B,3,False,False,False,False,
777001,34,4,6b8926ed-3aa2-313a-a791-5d57bcb03dcf,665862,Jazz Chisholm Jr.,,,1B,Single,single,,False,,,False,False,False,False,
777001,35,4,5600836a-ba26-305f-b813-7ef81b0167a8,700250,Ben Rice,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
777001,36,2,9de16b5d-c68d-3de7-aaae-e0d94ef056a0,683011,Anthony Volpe,,,1B,Single,single,,False,,,False,False,False,False,
777001,36,2,9de16b5d-c68d-3de7-aaae-e0d94ef056a0,665862,Jazz Chisholm Jr.,1B,1B,2B,Single,single,r_adv_force,False,,,False,False,False,False,
777001,37,4,5f700d14-1c15-3854-839a-97e246d2b3bb,641857,Ryan McMahon,,,,Strikeout,strikeout,,True,1B,2,False,False,False,False,
777001,38,4,2b53badc-fe46-3474-bb17-c37444df87aa,691176,Jasson Domínguez,,,1B,Single,single,,False,,,False,False,False,False,
