gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777001,2025-07-26T17:05:00Z,2025-07-26,1,R,F,Final,143,Philadelphia Phillies,9,147,New York Yankees,4,3313,Yankee Stadium,9
777010,2025-07-26T18:40:00Z,2025-07-26,1,R,F,Final,114,Cleveland Guardians,3,118,Kansas City Royals,5,7,Kauffman Stadium,9
776990,2025-07-26T23:15:00Z,2025-07-26,1,R,F,Final,114,Cleveland Guardians,6,118,Kansas City Royals,4,7,Kauffman Stadium,9
777003,2025-07-26T22:10:00Z,2025-07-26,1,R,F,Final,141,Toronto Blue Jays,6,116,Detroit Tigers,1,2394,Comerica Park,9
777002,2025-07-26T22:40:00Z,2025-07-26,1,R,F,Final,109,Arizona Diamondbacks,0,134,Pittsburgh Pirates,2,31,PNC Park,9
777000,2025-07-26T22:40:00Z,2025-07-26,1,R,F,Final,139,Tampa Bay Rays,2,113,Cincinnati Reds,6,2602,Great American Ball Park,9
776999,2025-07-26T23:05:00Z,2025-07-26,1,R,F,Final,115,Colorado Rockies,0,110,Baltimore Orioles,18,2,Oriole Park at Camden Yards,9
776993,2025-07-26T23:05:00Z,2025-07-26,1,R,F,Final,144,Atlanta Braves,5,140,Texas Rangers,6,5325,Globe Life Field,9
776991,2025-07-26T23:10:00Z,2025-07-26,1,R,F,Final,133,Athletics,5,117,Houston Astros,1,2392,Daikin Park,9
776997,2025-07-26T23:10:00Z,2025-07-26,1,R,F,Final,120,Washington Nationals,9,142,Minnesota Twins,3,3312,Target Field,9
776994,2025-07-26T23:10:00Z,2025-07-26,1,R,F,Final,112,Chicago Cubs,6,145,Chicago White Sox,1,4,Rate Field,9
776996,2025-07-26T23:10:00Z,2025-07-26,1,R,F,Final,146,Miami Marlins,7,158,Milwaukee Brewers,4,32,American Family Field,9
776998,2025-07-26T23:15:00Z,2025-07-26,1,R,F,Final,119,Los Angeles Dodgers,2,111,Boston Red Sox,4,3,Fenway Park,9
776992,2025-07-26T23:15:00Z,2025-07-26,1,R,F,Final,135,San Diego Padres,3,138,St. Louis Cardinals,1,2889,Busch Stadium,9
776985,2025-07-27T01:05:00Z,2025-07-26,1,R,F,Final,121,New York Mets,2,137,San Francisco Giants,1,2395,Oracle Park,9
776995,2025-07-27T01:38:00Z,2025-07-26,1,R,F,Final,136,Seattle Mariners,7,108,Los Angeles Angels,2,1,Angel Stadium,9
