gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777165,2025-07-10T16:05:00Z,2025-07-10,1,R,F,Final,121,New York Mets,1,110,Baltimore Orioles,3,2,Oriole Park at Camden Yards,9
777181,2025-07-10T21:05:00Z,2025-07-10,1,R,F,Final,121,New York Mets,3,110,Baltimore Orioles,7,2,Oriole Park at Camden Yards,9
777166,2025-07-10T17:10:00Z,2025-07-10,1,R,F,Final,112,Chicago Cubs,8,142,Minnesota Twins,1,3312,Target Field,9
777168,2025-07-10T21:10:00Z,2025-07-10,1,R,F,Final,146,Miami Marlins,0,113,Cincinnati Reds,6,2602,Great American Ball Park,9
777169,2025-07-10T23:05:00Z,2025-07-10,1,R,F,Final,136,Seattle Mariners,5,147,New York Yankees,6,3313,Yankee Stadium,9
777170,2025-07-10T23:10:00Z,2025-07-10,1,R,F,Final,139,Tampa Bay Rays,3,111,Boston Red Sox,4,3,Fenway Park,9
777167,2025-07-10T23:45:00Z,2025-07-10,1,R,F,Final,120,Washington Nationals,1,138,St. Louis Cardinals,8,2889,Busch Stadium,9
777156,2025-07-11T01:05:00Z,2025-07-10,1,R,F,Final,144,Atlanta Braves,4,133,Athletics,5,2529,Sutter Health Park,9
777159,2025-07-11T01:38:00Z,2025-07-10,1,R,F,Final,140,Texas Rangers,11,108,Los Angeles Angels,4,1,Angel Stadium,9
777158,2025-07-11T01:40:00Z,2025-07-10,1,R,F,Final,109,Arizona Diamondbacks,3,135,San Diego Padres,4,2680,Petco Park,9
777164,2025-07-10T23:40:00Z,2025-07-11,1,R,D,Postponed,114,Cleveland Guardians,,145,Chicago White Sox,,4,Rate Field,9
