gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
777165,1,0,121,0,1,0,2
777165,1,1,110,0,1,0,1
777165,2,0,121,0,0,0,0
777165,2,1,110,0,0,0,0
777165,3,0,121,0,1,0,2
777165,3,1,110,0,0,1,0
777165,4,0,121,0,0,0,0
777165,4,1,110,0,2,0,1
777165,5,0,121,1,1,0,2
777165,5,1,110,0,0,0,0
777165,6,0,121,0,1,0,1
777165,6,1,110,0,1,0,0
777165,7,0,121,0,0,0,0
777165,7,1,110,0,0,0,0
777165,8,0,121,0,1,0,1
777165,8,1,110,3,2,0,3
777165,9,0,121,0,0,0,0
777165,9,1,110,,0,0,0
777181,1,0,121,2,2,0,0
777181,1,1,110,0,1,0,3
777181,2,0,121,0,0,0,0
777181,2,1,110,3,3,0,0
777181,3,0,121,0,0,0,0
777181,3,1,110,0,0,0,0
777181,4,0,121,1,1,0,2
777181,4,1,110,0,1,0,1
777181,5,0,121,0,1,1,2
777181,5,1,110,2,2,0,2
777181,6,0,121,0,0,0,0
777181,6,1,110,2,2,0,2
777181,7,0,121,0,0,0,0
777181,7,1,110,0,0,0,0
777181,8,0,121,0,0,0,0
777181,8,1,110,0,0,0,0
777181,9,0,121,0,1,0,2
777181,9,1,110,,0,0,0
777166,1,0,112,0,1,0,1
777166,1,1,142,0,0,0,0
777166,2,0,112,1,2,0,1
777166,2,1,142,0,1,0,1
777166,3,0,112,2,2,0,0
777166,3,1,142,0,0,0,1
777166,4,0,112,1,2,0,1
777166,4,1,142,0,0,0,0
777166,5,0,112,2,4,0,3
777166,5,1,142,1,2,0,1
777166,6,0,112,0,0,0,0
777166,6,1,142,0,0,0,0
777166,7,0,112,1,1,0,0
777166,7,1,142,0,0,0,0
777166,8,0,112,0,0,0,0
777166,8,1,142,0,1,0,2
777166,9,0,112,1,2,0,1
777166,9,1,142,0,0,0,0
777168,1,0,146,0,0,0,0
777168,1,1,113,1,2,0,0
777168,2,0,146,0,1,0,1
777168,2,1,113,1,1,0,0
777168,3,0,146,0,1,0,1
777168,3,1,113,0,0,0,0
777168,4,0,146,0,0,0,0
777168,4,1,113,0,0,0,0
777168,5,0,146,0,1,0,1
777168,5,1,113,0,0,0,0
777168,6,0,146,0,0,1,0
777168,6,1,113,4,4,0,1
777168,7,0,146,0,1,0,2
777168,7,1,113,0,1,0,2
777168,8,0,146,0,0,1,0
777168,8,1,113,0,1,0,2
777168,9,0,146,0,0,0,1
777168,9,1,113,,0,0,0
777169,1,0,136,0,0,0,1
777169,1,1,147,0,0,0,1
777169,2,0,136,1,2,0,2
777169,2,1,147,0,0,0,0
777169,3,0,136,0,1,0,1
777169,3,1,147,0,0,0,0
777169,4,0,136,1,3,0,2
777169,4,1,147,0,0,0,0
777169,5,0,136,0,0,0,0
777169,5,1,147,0,0,0,0
777169,6,0,136,0,1,0,1
