gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777924,2025-05-14T16:05:00Z,2025-05-14,1,R,F,Final,142,Minnesota Twins,6,110,Baltimore Orioles,3,2,Oriole Park at Camden Yards,9
777938,2025-05-14T16:10:00Z,2025-05-14,1,R,F,Final,142,Minnesota Twins,8,110,Baltimore Orioles,6,2,Oriole Park at Camden Yards,9
777922,2025-05-14T17:05:00Z,2025-05-14,1,R,F,Final,138,St. Louis Cardinals,1,143,Philadelphia Phillies,2,2681,Citizens Bank Park,9
777933,2025-05-14T22:15:00Z,2025-05-14,1,R,F,Final,138,St. Louis Cardinals,14,143,Philadelphia Phillies,7,2681,Citizens Bank Park,9
777925,2025-05-14T17:10:00Z,2025-05-14,1,R,F,Final,158,Milwaukee Brewers,9,114,Cleveland Guardians,5,5,Progressive Field,9
777916,2025-05-14T19:45:00Z,2025-05-14,1,R,F,Final,109,Arizona Diamondbacks,8,137,San Francisco Giants,7,2395,Oracle Park,9
777915,2025-05-14T20:10:00Z,2025-05-14,1,R,F,Final,147,New York Yankees,3,136,Seattle Mariners,2,680,T-Mobile Park,9
777927,2025-05-14T22:40:00Z,2025-05-14,1,R,F,Final,111,Boston Red Sox,5,116,Detroit Tigers,6,2394,Comerica Park,9
777923,2025-05-14T23:07:00Z,2025-05-14,1,R,F,Final,139,Tampa Bay Rays,1,141,Toronto Blue Jays,3,14,Rogers Centre,9
777919,2025-05-14T23:10:00Z,2025-05-14,1,R,F,Final,134,Pittsburgh Pirates,4,121,New York Mets,0,3289,Citi Field,9
777928,2025-05-14T23:14:00Z,2025-05-14,1,R,F,Final,145,Chicago White Sox,4,113,Cincinnati Reds,2,2602,Great American Ball Park,9
777929,2025-05-14T23:15:00Z,2025-05-14,1,R,F,Final,120,Washington Nationals,5,144,Atlanta Braves,4,4705,Truist Park,9
777921,2025-05-14T23:40:00Z,2025-05-14,1,R,F,Final,146,Miami Marlins,3,112,Chicago Cubs,1,17,Wrigley Field,9
777918,2025-05-15T00:05:00Z,2025-05-14,1,R,F,Final,115,Colorado Rockies,3,140,Texas Rangers,8,5325,Globe Life Field,9
777920,2025-05-15T00:10:00Z,2025-05-14,1,R,F,Final,118,Kansas City Royals,3,117,Houston Astros,4,2392,Daikin Park,9
777914,2025-05-15T01:40:00Z,2025-05-14,1,R,F,Final,108,Los Angeles Angels,1,135,San Diego Padres,5,2680,Petco Park,9
777917,2025-05-15T02:10:00Z,2025-05-14,1,R,F,Final,133,Athletics,3,119,Los Angeles Dodgers,9,22,Dodger Stadium,9
