gamePk,atBatIndex,playIndex,playId,runnerid,runnerfullName,originBase,start,end,event,eventType,movementReason,isOut,outBase,outNumber,isScoringEvent,rbi,earned,teamUnearned,responsiblepitcherid
778458,0,7,3f5c53fb-2db5-39f7-a752-e218c0eae400,678246,Miguel Vargas,,,2B,Double,double,,False,,,False,False,False,False,
778458,1,4,f97364b8-59ba-3af1-8356-5407ad6c641f,673357,Luis Robert Jr.,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
778458,2,6,087f4a0e-e417-36c3-8bd0-f48dfa6a3e27,643217,Andrew Benintendi,,,,Groundout,field_out,,True,1B,2,False,False,False,False,
778458,2,6,087f4a0e-e417-36c3-8bd0-f48dfa6a3e27,678246,Miguel Vargas,2B,2B,3B,Groundout,field_out,r_adv_play,False,,,False,False,False,False,
778458,3,1,0df93a2e-4bca-30b3-9b38-b37e12ecc2eb,683734,Andrew Vaughn,,,,Flyout,field_out,,True,1B,3,False,False,False,False,
778458,4,5,0f4f9d3b-a441-3cb7-8097-8d1ee61acb2a,669234,Justyn-Henry Malloy,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
778458,5,0,3c8f961a-6d44-3951-980e-5a3e22d54445,681481,Kerry Carpenter,,,score,Home Run,home_run,,False,,,True,True,True,False,686563
778458,6,1,8945345c-afff-3661-8a28-11e14f95b486,682985,Riley Greene,,,1B,Single,single,,False,,,False,False,False,False,
778458,7,10,1a67d826-f082-3ace-946a-88e12ba3dde7,682985,Riley Greene,1B,1B,2B,Walk,walk,r_adv_force,False,,,False,False,False,False,
778458,7,10,1a67d826-f082-3ace-946a-88e12ba3dde7,679529,Spencer Torkelson,,,1B,Walk,walk,,False,,,False,False,False,False,
778458,8,2,6596d437-b236-3932-aa1e-5162308d284c,690993,Colt Keith,,,,Flyout,field_out,,True,1B,2,False,False,False,False,
778458,9,3,a3b262bb-7167-3fab-9cfe-75d327013f2d,656716,Zach McKinstry,,,,Flyout,field_out,,True,1B,3,False,False,False,False,
778458,10,2,b7edc89a-7c2b-387c-b309-b4cde03c14e8,665155,Nick Maton,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
778458,11,0,d17fc818-e666-36f7-8cf2-282c31a59b4a,672820,Lenyn Sosa,,,,Flyout,field_out,,True,1B,2,False,False,False,False,
778458,12,9,3fb58a9f-d04b-3f20-b3b2-eb04c7a0b447,642136,Matt Thaiss,,,1B,Walk,walk,,False,,,False,False,False,False,
778458,13,4,93ff8014-7a95-39d0-a664-31a48a71620b,681460,Brooks Baldwin,,,2B,Double,double,,False,,,False,False,False,False,
778458,13,4,93ff8014-7a95-39d0-a664-31a48a71620b,642136,Matt Thaiss,1B,1B,3B,Double,double,r_adv_force,False,,,False,False,False,False,
778458,13,4,93ff8014-7a95-39d0-a664-31a48a71620b,642136,Matt Thaiss,1B,3B,score,Double,double,r_adv_play,False,,,True,True,True,False,656427
778458,14,3,e5e04cf4-af06-3b5f-a1b5-1d2eabf11ee5,608671,Travis Jankowski,,,,Strikeout,strikeout,,True,1B,3,False,False,False,False,
778458,15,7,980eed1b-48d0-3b43-b269-3318d169886e,693307,Dillon Dingler,,,1B,Hit By Pitch,hit_by_pitch,,False,,,False,False,False,False,
778458,16,7,a1c0c1f1-eb62-300f-bfd1-e7749c84dfd2,700242,Trey Sweeney,,,,Groundout,field_out,,True,1B,1,False,False,False,False,
778458,16,7,a1c0c1f1-eb62-300f-bfd1-e7749c84dfd2,693307,Dillon Dingler,1B,1B,2B,Groundout,field_out,r_adv_force,False,,,False,False,False,False,
778458,17,2,d2e0c97a-6495-3347-8d73-58d3d68b229a,595879,Javier Báez,,,,Groundout,field_out,,True,1B,2,False,False,False,False,
778458,18,6,179f9567-f66a-3491-a15e-1da3bc8e52f4,669234,Justyn-Henry Malloy,,,1B,Walk,walk,,False,,,False,False,False,False,
778458,19,5,10a4d639-3c0f-32e6-9bba-b5c32b42c8ef,681481,Kerry Carpenter,,,,Flyout,field_out,,True,1B,3,False,False,False,False,
778458,20,3,f9592987-c4f5-30a7-90bd-b653f9820065,678246,Miguel Vargas,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
