gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776708,2025-08-17T15:35:00Z,2025-08-17,1,R,F,Final,143,Philadelphia Phillies,11,120,Washington Nationals,9,3309,Nationals Park,9
776714,2025-08-17T17:35:00Z,2025-08-17,1,R,F,Final,146,Miami Marlins,5,111,Boston Red Sox,3,3,Fenway Park,9
776710,2025-08-17T17:37:00Z,2025-08-17,1,R,F,Final,140,Texas Rangers,10,141,Toronto Blue Jays,4,14,Rogers Centre,9
776706,2025-08-17T17:40:00Z,2025-08-17,1,R,F,Final,144,Atlanta Braves,5,114,Cleveland Guardians,4,5,Progressive Field,9
776709,2025-08-17T17:40:00Z,2025-08-17,1,R,F,Final,158,Milwaukee Brewers,2,113,Cincinnati Reds,3,2602,Great American Ball Park,9
776705,2025-08-17T18:10:00Z,2025-08-17,1,R,F,Final,110,Baltimore Orioles,12,117,Houston Astros,0,2392,Daikin Park,9
776700,2025-08-17T18:10:00Z,2025-08-17,1,R,F,Final,116,Detroit Tigers,1,142,Minnesota Twins,8,3312,Target Field,9
776702,2025-08-17T18:10:00Z,2025-08-17,1,R,F,Final,145,Chicago White Sox,2,118,Kansas City Royals,6,7,Kauffman Stadium,9
776698,2025-08-17T18:15:00Z,2025-08-17,1,R,F,Final,147,New York Yankees,8,138,St. Louis Cardinals,4,2889,Busch Stadium,9
776704,2025-08-17T18:20:00Z,2025-08-17,1,R,F,Final,134,Pittsburgh Pirates,3,112,Chicago Cubs,4,17,Wrigley Field,9
776701,2025-08-17T19:10:00Z,2025-08-17,1,R,F,Final,109,Arizona Diamondbacks,5,115,Colorado Rockies,6,19,Coors Field,9
776699,2025-08-17T20:05:00Z,2025-08-17,1,R,F,Final,108,Los Angeles Angels,11,133,Athletics,5,2529,Sutter Health Park,9
776703,2025-08-17T20:05:00Z,2025-08-17,1,R,F,Final,139,Tampa Bay Rays,1,137,San Francisco Giants,7,2395,Oracle Park,9
776697,2025-08-17T20:10:00Z,2025-08-17,1,R,F,Final,135,San Diego Padres,4,119,Los Angeles Dodgers,5,22,Dodger Stadium,9
776707,2025-08-17T23:10:00Z,2025-08-17,1,R,F,Final,136,Seattle Mariners,3,121,New York Mets,7,2735,Journey Bank Ballpark,9
