gamePk,atBatIndex,playIndex,playId,runnerid,runnerfullName,originBase,start,end,event,eventType,movementReason,isOut,outBase,outNumber,isScoringEvent,rbi,earned,teamUnearned,responsiblepitcherid
778087,0,4,397f25bf-04ad-393f-9134-e8a2253bddd4,682928,CJ Abrams,,,,Pop Out,field_out,,True,1B,1,False,False,False,False,
778087,1,7,5ba0b5d0-1d65-3b5b-8b88-01ffc09e3aee,695578,James Wood,,,1B,Walk,walk,,False,,,False,False,False,False,
778087,2,1,2ace6660-8654-30d4-9bc7-239feb78a735,663993,Nathaniel Lowe,,,,Flyout,field_out,,True,1B,2,False,False,False,False,
778087,3,6,6f2f0974-e3a1-3a3a-b175-03c83e876474,695578,James Wood,1B,1B,2B,Stolen Base 2B,stolen_base_2b,r_stolen_base_2b,False,,,False,False,False,False,
778087,3,8,27f28895-2f8e-383b-bfa7-020fbd43b91a,660688,Keibert Ruiz,,,,Flyout,field_out,,True,1B,3,False,False,False,False,
778087,4,4,7c913412-866e-3fd5-964e-64b2db7fc46f,670770,TJ Friedl,,,,Groundout,field_out,,True,1B,1,False,False,False,False,
778087,5,5,a5c4f557-19c6-3626-a26a-e7eecc13b7c3,680574,Matt McLain,,,1B,Walk,walk,,False,,,False,False,False,False,
778087,6,5,4cf0e60b-e336-3d70-98d9-172351bf48b2,680574,Matt McLain,1B,1B,2B,Walk,walk,r_adv_force,False,,,False,False,False,False,
778087,6,5,4cf0e60b-e336-3d70-98d9-172351bf48b2,682829,Elly De La Cruz,,,1B,Walk,walk,,False,,,False,False,False,False,
778087,7,2,00fb3259-98cd-3117-ab95-9fe6da70e81c,682622,Noelvi Marte,,,,Flyout,field_out,,True,1B,2,False,False,False,False,
778087,8,8,c293373c-7866-3d23-a8d6-a0565cc987b2,669289,Santiago Espinal,,,2B,Double,double,,False,,,False,False,False,False,
778087,8,8,c293373c-7866-3d23-a8d6-a0565cc987b2,682829,Elly De La Cruz,1B,1B,3B,Double,double,r_adv_force,False,,,False,False,False,False,
778087,8,8,c293373c-7866-3d23-a8d6-a0565cc987b2,682829,Elly De La Cruz,1B,3B,score,Double,double,r_adv_play,False,,,True,True,True,False,680730
778087,8,8,c293373c-7866-3d23-a8d6-a0565cc987b2,680574,Matt McLain,2B,2B,score,Double,double,r_adv_force,False,,,True,True,True,False,680730
