gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
776267,1,0,112,0,1,0,1
776267,1,1,113,1,1,0,0
776267,2,0,112,1,2,0,0
776267,2,1,113,0,0,0,0
776267,3,0,112,1,2,0,2
776267,3,1,113,1,1,0,0
776267,4,0,112,2,2,0,0
776267,4,1,113,1,1,0,0
776267,5,0,112,0,2,1,2
776267,5,1,113,1,1,0,1
776267,6,0,112,0,0,0,0
776267,6,1,113,3,3,0,1
776267,7,0,112,0,1,0,1
776267,7,1,113,0,0,0,0
776267,8,0,112,0,0,0,0
776267,8,1,113,0,0,0,1
776267,9,0,112,0,1,0,1
776267,9,1,113,,0,0,0
776266,1,0,133,0,0,1,0
776266,1,1,134,3,3,0,1
776266,2,0,133,0,0,0,0
776266,2,1,134,0,2,0,2
776266,3,0,133,0,0,0,0
776266,3,1,134,0,0,0,0
776266,4,0,133,1,2,0,1
776266,4,1,134,0,1,0,1
776266,5,0,133,3,2,0,0
776266,5,1,134,0,1,0,2
776266,6,0,133,0,0,0,0
776266,6,1,134,0,1,0,1
776266,7,0,133,0,0,0,0
776266,7,1,134,0,1,0,2
776266,8,0,133,0,0,0,1
776266,8,1,134,0,0,0,1
776266,9,0,133,0,0,0,0
776266,9,1,134,0,1,0,1
776268,1,0,144,3,2,0,2
776268,1,1,116,0,1,0,1
776268,2,0,144,3,4,0,0
776268,2,1,116,0,0,0,0
776268,3,0,144,0,0,0,1
776268,3,1,116,0,1,0,1
776268,4,0,144,0,0,0,0
776268,4,1,116,1,1,0,0
776268,5,0,144,0,1,0,1
776268,5,1,116,0,1,0,0
776268,6,0,144,0,0,0,0
776268,6,1,116,0,1,0,1
776268,7,0,144,0,0,0,0
776268,7,1,116,0,0,0,0
776268,8,0,144,2,2,0,0
776268,8,1,116,0,0,0,0
776268,9,0,144,2,2,0,1
776268,9,1,116,0,0,0,0
776273,1,0,147,0,0,0,0
776273,1,1,110,0,0,0,0
776273,2,0,147,0,0,0,0
776273,2,1,110,1,3,0,2
776273,3,0,147,0,0,0,2
776273,3,1,110,0,0,0,1
776273,4,0,147,0,0,0,0
776273,4,1,110,0,0,0,0
776273,5,0,147,0,0,0,0
776273,5,1,110,0,0,0,0
776273,6,0,147,0,1,2,1
776273,6,1,110,2,1,0,2
776273,7,0,147,2,2,0,0
776273,7,1,110,1,2,0,1
776273,8,0,147,0,1,0,2
776273,8,1,110,0,1,0,1
776273,9,0,147,0,0,0,0
776273,9,1,110,,0,0,0
776259,1,0,120,0,0,1,0
776259,1,1,121,1,2,0,0
776259,2,0,120,0,0,0,0
776259,2,1,121,0,0,0,0
776259,3,0,120,4,4,1,1
776259,3,1,121,1,2,1,2
776259,4,0,120,0,0,1,0
776259,4,1,121,6,5,0,0
776259,5,0,120,2,2,0,0
776259,5,1,121,0,1,0,1
776259,6,0,120,0,0,0,0
776259,6,1,121,0,0,0,1
776259,7,0,120,0,0,0,0
776259,7,1,121,1,1,0,0
776259,8,0,120,0,0,0,0
776259,8,1,121,3,2,0,2
776259,9,0,120,0,2,0,2
776259,9,1,121,,0,0,0
776261,1,0,111,0,1,0,2
776261,1,1,139,1,2,0,2
776261,2,0,111,1,2,0,1
776261,2,1,139,1,1,0,0
776261,3,0,111,1,1,0,1
776261,3,1,139,1,1,1,0
776261,4,0,111,0,1,0,1
776261,4,1,139,0,0,0,0
776261,5,0,111,0,0,0,1
776261,5,1,139,0,0,0,1
776261,6,0,111,0,0,1,0
776261,6,1,139,0,0,0,1
776261,7,0,111,2,2,0,0
776261,7,1,139,0,0,0,0
776261,8,0,111,7,4,0,3
776261,8,1,139,0,0,2,0
776261,9,0,111,0,1,0,1
776261,9,1,139,4,4,0,2
776260,1,0,141,1,1,0,0
776260,1,1,118,7,7,0,1
776260,2,0,141,0,0,0,0
776260,2,1,118,0,1,0,1
776260,3,0,141,0,1,0,1
776260,3,1,118,3,3,0,1
776260,4,0,141,0,0,0,1
776260,4,1,118,0,1,0,1
776260,5,0,141,0,1,0,1
776260,5,1,118,0,2,0,3
776260,6,0,141,0,0,0,0
776260,6,1,118,0,0,0,2
776260,7,0,141,0,0,0,1
776260,7,1,118,4,5,0,1
776260,8,0,141,0,0,0,1
776260,8,1,118,6,8,0,2
776260,9,0,141,0,0,0,0
776260,9,1,118,,0,0,0
776264,1,0,135,0,0,0,0
776264,1,1,145,2,2,0,0
776264,2,0,135,0,0,0,0
776264,2,1,145,0,0,0,0
776264,3,0,135,1,3,0,2
776264,3,1,145,0,0,0,0
776264,4,0,135,1,2,0,2
776264,4,1,145,2,2,0,2
776264,5,0,135,0,0,0,0
776264,5,1,145,0,0,0,0
776264,6,0,135,1,1,0,0
776264,6,1,145,0,0,0,1
