gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778738,2025-02-28T18:05:00Z,2025-02-28,1,S,F,Final,138,St. Louis Cardinals,2,117,Houston Astros,3,5000,CACTI Park of the Palm Beaches,9
779035,2025-02-28T18:05:00Z,2025-02-28,1,S,F,Final,139,Tampa Bay Rays,2,134,Pittsburgh Pirates,3,2526,LECOM Park,9
778879,2025-02-28T18:05:00Z,2025-02-28,1,S,F,Final,110,Baltimore Orioles,13,142,Minnesota Twins,10,2862,Lee Health Sports Complex,9
778911,2025-02-28T18:05:00Z,2025-02-28,1,S,F,Final,111,Boston Red Sox,5,143,Philadelphia Phillies,7,2700,BayCare Ballpark,9
778962,2025-02-28T18:07:00Z,2025-02-28,1,S,F,Final,116,Detroit Tigers,7,141,Toronto Blue Jays,10,2536,TD Ballpark,9
778894,2025-02-28T18:10:00Z,2025-02-28,1,S,F,Final,120,Washington Nationals,0,121,New York Mets,7,2856,Clover Park,9
779080,2025-02-28T18:10:00Z,2025-02-28,1,S,F,Final,144,Atlanta Braves,7,146,Miami Marlins,2,2520,Roger Dean Chevrolet Stadium,9
778834,2025-02-28T20:05:00Z,2025-02-28,1,S,F,Final,115,Colorado Rockies,1,114,Cleveland Guardians,3,3834,Goodyear Ballpark,9
779142,2025-02-28T20:05:00Z,2025-02-28,1,S,F,Final,113,Cincinnati Reds,1,133,Athletics,13,2507,Hohokam Stadium,9
778937,2025-02-28T20:05:00Z,2025-02-28,1,S,F,Final,112,Chicago Cubs,8,140,Texas Rangers,8,2603,Surprise Stadium,9
778990,2025-02-28T20:05:00Z,2025-02-28,1,S,F,Final,158,Milwaukee Brewers,2,137,San Francisco Giants,9,2532,Scottsdale Stadium,9
778800,2025-02-28T20:10:00Z,2025-02-28,1,S,F,Final,118,Kansas City Royals,1,109,Arizona Diamondbacks,6,4249,Salt River Fields at Talking Stick,9
779161,2025-02-28T20:10:00Z,2025-02-28,1,S,F,Final,145,Chicago White Sox,2,108,Los Angeles Angels,3,2500,Tempe Diablo Stadium,9
779052,2025-02-28T23:35:00Z,2025-02-28,1,S,F,Final,141,Toronto Blue Jays,3,147,New York Yankees,6,2523,George M. Steinbrenner Field,9
778861,2025-03-01T01:05:00Z,2025-02-28,1,S,F,Final,108,Los Angeles Angels,5,119,Los Angeles Dodgers,6,3809,Camelback Ranch,9
779017,2025-03-01T01:40:00Z,2025-02-28,1,S,F,Final,136,Seattle Mariners,2,135,San Diego Padres,1,2530,Peoria Stadium,9
