gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776223,2025-09-23T22:35:00Z,2025-09-23,1,R,F,Final,139,Tampa Bay Rays,0,110,Baltimore Orioles,6,2,Oriole Park at Camden Yards,9
776218,2025-09-23T22:40:00Z,2025-09-23,1,R,F,Final,116,Detroit Tigers,2,114,Cleveland Guardians,5,5,Progressive Field,9
776224,2025-09-23T22:40:00Z,2025-09-23,1,R,F,Final,134,Pittsburgh Pirates,4,113,Cincinnati Reds,2,2602,Great American Ball Park,9
776215,2025-09-23T22:45:00Z,2025-09-23,1,R,F,Final,146,Miami Marlins,6,143,Philadelphia Phillies,5,2681,Citizens Bank Park,9
776216,2025-09-23T23:05:00Z,2025-09-23,1,R,F,Final,145,Chicago White Sox,2,147,New York Yankees,3,3313,Yankee Stadium,9
776217,2025-09-23T23:07:00Z,2025-09-23,1,R,F,Final,111,Boston Red Sox,4,141,Toronto Blue Jays,1,14,Rogers Centre,9
776219,2025-09-23T23:15:00Z,2025-09-23,1,R,F,Final,120,Washington Nationals,2,144,Atlanta Braves,3,4705,Truist Park,9
776209,2025-09-23T23:40:00Z,2025-09-23,1,R,F,Final,121,New York Mets,9,112,Chicago Cubs,7,17,Wrigley Field,9
776210,2025-09-24T00:05:00Z,2025-09-23,1,R,F,Final,142,Minnesota Twins,4,140,Texas Rangers,1,5325,Globe Life Field,9
776207,2025-09-24T01:38:00Z,2025-09-23,1,R,F,Final,118,Kansas City Royals,8,108,Los Angeles Angels,4,1,Angel Stadium,9
776213,2025-09-24T01:40:00Z,2025-09-23,1,R,F,Final,119,Los Angeles Dodgers,4,109,Arizona Diamondbacks,5,15,Chase Field,9
776212,2025-09-24T01:40:00Z,2025-09-23,1,R,F,Final,115,Colorado Rockies,3,136,Seattle Mariners,4,680,T-Mobile Park,9
776214,2025-09-24T01:40:00Z,2025-09-23,1,R,F,Final,158,Milwaukee Brewers,0,135,San Diego Padres,7,2680,Petco Park,9
776211,2025-09-24T01:45:00Z,2025-09-23,1,R,F,Final,138,St. Louis Cardinals,9,137,San Francisco Giants,8,2395,Oracle Park,9
776208,2025-09-24T02:05:00Z,2025-09-23,1,R,F,Final,117,Houston Astros,1,133,Athletics,5,2529,Sutter Health Park,9
