gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776352,2025-09-12T18:20:00Z,2025-09-12,1,R,F,Final,139,Tampa Bay Rays,4,112,Chicago Cubs,6,17,Wrigley Field,9
776351,2025-09-12T22:45:00Z,2025-09-12,1,R,F,Final,134,Pittsburgh Pirates,5,120,Washington Nationals,6,3309,Nationals Park,9
776354,2025-09-12T22:45:00Z,2025-09-12,1,R,F,Final,118,Kansas City Royals,2,143,Philadelphia Phillies,8,2681,Citizens Bank Park,9
776353,2025-09-12T23:07:00Z,2025-09-12,1,R,F,Final,110,Baltimore Orioles,1,141,Toronto Blue Jays,6,14,Rogers Centre,9
776359,2025-09-12T23:10:00Z,2025-09-12,1,R,F,Final,140,Texas Rangers,8,121,New York Mets,3,3289,Citi Field,9
776361,2025-09-12T23:10:00Z,2025-09-12,1,R,F,Final,145,Chicago White Sox,0,114,Cleveland Guardians,4,5,Progressive Field,9
776366,2025-09-12T23:10:00Z,2025-09-12,1,R,F,Final,116,Detroit Tigers,2,146,Miami Marlins,8,4169,loanDepot park,9
776363,2025-09-12T23:10:00Z,2025-09-12,1,R,F,Final,147,New York Yankees,4,111,Boston Red Sox,1,3,Fenway Park,9
776360,2025-09-12T23:15:00Z,2025-09-12,1,R,F,Final,117,Houston Astros,11,144,Atlanta Braves,3,4705,Truist Park,9
776355,2025-09-13T00:10:00Z,2025-09-12,1,R,F,Final,109,Arizona Diamondbacks,8,142,Minnesota Twins,9,3312,Target Field,9
776356,2025-09-13T00:10:00Z,2025-09-12,1,R,F,Final,138,St. Louis Cardinals,2,158,Milwaukee Brewers,8,32,American Family Field,9
776357,2025-09-13T01:40:00Z,2025-09-12,1,R,F,Final,115,Colorado Rockies,4,135,San Diego Padres,2,2680,Petco Park,9
776358,2025-09-13T02:05:00Z,2025-09-12,1,R,F,Final,113,Cincinnati Reds,0,133,Athletics,3,2529,Sutter Health Park,9
776345,2025-09-13T02:10:00Z,2025-09-12,1,R,F,Final,108,Los Angeles Angels,1,136,Seattle Mariners,2,680,T-Mobile Park,9
776350,2025-09-13T02:15:00Z,2025-09-12,1,R,F,Final,119,Los Angeles Dodgers,1,137,San Francisco Giants,5,2395,Oracle Park,9
