gamePk,atBatIndex,playIndex,playId,runnerid,runnerfullName,originBase,start,end,event,eventType,movementReason,isOut,outBase,outNumber,isScoringEvent,rbi,earned,teamUnearned,responsiblepitcherid
777609,0,6,b7dd8d33-576c-3bff-95c3-a21461f37472,664023,Ian Happ,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
777609,1,4,97b63ccf-1a54-33f0-a86c-f5dc1cfb3f1a,663656,Kyle Tucker,,,,Groundout,field_out,,True,1B,2,False,False,False,False,
777609,2,5,0d009323-0020-34d6-8949-9d0bae73c436,673548,Seiya Suzuki,,,score,Home Run,home_run,,False,,,True,True,True,False,663947
777609,3,2,0e584b37-0da5-3a44-a1fc-de65d7e9a25b,621020,Dansby Swanson,,,,Flyout,field_out,,True,1B,3,False,False,False,False,
777609,4,2,31184754-f9a0-3ecb-a4d5-bcfdd3cfd0f7,678009,Parker Meadows,,,,Flyout,field_out,,True,1B,1,False,False,False,False,
777609,5,1,eab2fa01-bb70-3567-ab6c-3d92ba6cab8f,650402,Gleyber Torres,,,1B,Single,single,,False,,,False,False,False,False,
777609,6,4,627d73dd-94fe-3481-bc67-10dbeaaed0a0,681481,Kerry Carpenter,,,,Groundout,field_out,,True,1B,2,False,False,False,False,
777609,6,4,627d73dd-94fe-3481-bc67-10dbeaaed0a0,650402,Gleyber Torres,1B,1B,2B,Groundout,field_out,r_adv_force,False,,,False,False,False,False,
777609,7,4,710a2fee-2212-38f5-a47e-7e4213eb393b,682985,Riley Greene,,,,Strikeout,strikeout,,True,1B,3,False,False,False,False,
777609,8,3,502272ff-2bac-3dc1-9a93-2e9862e01d68,691718,Pete Crow-Armstrong,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
777609,9,2,b53dbe27-efb2-30ba-a6c6-3896e89ffc97,663538,Nico Hoerner,,,,Flyout,field_out,,True,1B,2,False,False,False,False,
777609,10,4,8336d611-09a0-332c-b6df-71312dd0bfed,683737,Michael Busch,,,1B,Walk,walk,,False,,,False,False,False,False,
777609,11,2,74a693b0-a802-3c91-b4ca-428b7531432f,683737,Michael Busch,1B,1B,,Forceout,force_out,r_force_out,True,2B,3,False,False,False,False,
777609,11,2,74a693b0-a802-3c91-b4ca-428b7531432f,807713,Matt Shaw,,,1B,Forceout,force_out,,False,,,False,False,False,False,
777609,12,4,0315447f-7723-396d-a5a9-7b499cd1dcd9,679529,Spencer Torkelson,,,,Flyout,field_out,,True,1B,1,False,False,False,False,
777609,13,1,ec29c1c8-5844-3949-9bba-3247aaed1307,672761,Wenceel Pérez,,,,Flyout,field_out,,True,1B,2,False,False,False,False,
777609,14,2,80e101e9-5a95-3a9c-8099-84c4c57effc8,656716,Zach McKinstry,,,,Flyout,field_out,,True,1B,3,False,False,False,False,
777609,15,5,a8e8f0f5-e55c-34d8-81ec-32fbe96d4bc4,624512,Reese McGuire,,,,Flyout,field_out,,True,1B,1,False,False,False,False,
777609,16,4,291720c6-47ca-3fa8-8488-7b66a9e962f2,664023,Ian Happ,,,,Strikeout,strikeout,,True,1B,2,False,False,False,False,
777609,17,4,fb5a5c2a-71e8-33d6-aab3-52f1b768f740,663656,Kyle Tucker,,,,Strikeout,strikeout,,True,1B,3,False,False,False,False,
777609,18,8,5c73c98e-cd14-3b2c-95ec-ce82eb5b198f,668670,Jake Rogers,,,1B,Walk,walk,,False,,,False,False,False,False,
777609,19,2,508e3633-73d9-300c-a830-ea3e5b22e3ea,668670,Jake Rogers,1B,1B,,Grounded Into DP,grounded_into_double_play,r_force_out,True,2B,1,False,False,False,False,
777609,19,2,508e3633-73d9-300c-a830-ea3e5b22e3ea,700242,Trey Sweeney,,,,Grounded Into DP,grounded_into_double_play,,True,1B,2,False,False,False,False,
777609,20,6,6c333d9a-bdb9-355a-af48-fb8afb8d1d53,678009,Parker Meadows,,,,Strikeout,strikeout,,True,1B,3,False,False,False,False,
