gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777526,2025-06-13T18:20:00Z,2025-06-13,1,R,F,Final,134,Pittsburgh Pirates,2,112,Chicago Cubs,1,17,Wrigley Field,9
777531,2025-06-13T22:45:00Z,2025-06-13,1,R,F,Final,141,Toronto Blue Jays,0,143,Philadelphia Phillies,8,2681,Citizens Bank Park,9
777530,2025-06-13T22:45:00Z,2025-06-13,1,R,F,Final,146,Miami Marlins,11,120,Washington Nationals,9,3309,Nationals Park,9
777539,2025-06-13T23:08:00Z,2025-06-13,1,R,F,Final,108,Los Angeles Angels,0,110,Baltimore Orioles,2,2,Oriole Park at Camden Yards,9
777538,2025-06-13T23:10:00Z,2025-06-13,1,R,F,Final,113,Cincinnati Reds,5,116,Detroit Tigers,11,2394,Comerica Park,9
777528,2025-06-13T23:10:00Z,2025-06-13,1,R,F,Final,139,Tampa Bay Rays,7,121,New York Mets,5,3289,Citi Field,9
777537,2025-06-13T23:10:00Z,2025-06-13,1,R,F,Final,147,New York Yankees,1,111,Boston Red Sox,2,3,Fenway Park,9
777535,2025-06-13T23:15:00Z,2025-06-13,1,R,F,Final,115,Colorado Rockies,4,144,Atlanta Braves,12,4705,Truist Park,9
777524,2025-06-14T00:05:00Z,2025-06-13,1,R,F,Final,145,Chicago White Sox,1,140,Texas Rangers,3,5325,Globe Life Field,9
777529,2025-06-14T00:10:00Z,2025-06-13,1,R,F,Final,133,Athletics,6,118,Kansas City Royals,4,7,Kauffman Stadium,9
777527,2025-06-14T00:10:00Z,2025-06-13,1,R,F,Final,142,Minnesota Twins,3,117,Houston Astros,10,2392,Daikin Park,9
777525,2025-06-14T00:10:00Z,2025-06-13,1,R,F,Final,138,St. Louis Cardinals,2,158,Milwaukee Brewers,3,32,American Family Field,9
777521,2025-06-14T01:40:00Z,2025-06-13,1,R,F,Final,135,San Diego Padres,1,109,Arizona Diamondbacks,5,15,Chase Field,9
777520,2025-06-14T02:10:00Z,2025-06-13,1,R,F,Final,114,Cleveland Guardians,2,136,Seattle Mariners,7,680,T-Mobile Park,9
777522,2025-06-14T02:10:00Z,2025-06-13,1,R,F,Final,137,San Francisco Giants,6,119,Los Angeles Dodgers,2,22,Dodger Stadium,9
