gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
776661,1,0,141,1,1,0,0
776661,1,1,134,2,2,0,1
776661,2,0,141,0,0,0,0
776661,2,1,134,0,0,0,0
776661,3,0,141,0,0,0,1
776661,3,1,134,0,0,0,0
776661,4,0,141,0,1,0,2
776661,4,1,134,0,1,0,1
776661,5,0,141,0,0,0,0
776661,5,1,134,0,2,0,3
776661,6,0,141,0,1,0,0
776661,6,1,134,0,1,0,2
776661,7,0,141,0,0,0,0
776661,7,1,134,0,2,0,2
776661,8,0,141,0,0,0,1
776661,8,1,134,0,0,0,0
776661,9,0,141,0,0,0,0
776661,9,1,134,,0,0,0
776662,1,0,136,1,1,0,0
776662,1,1,143,1,2,0,2
776662,2,0,136,0,1,1,1
776662,2,1,143,1,3,0,2
776662,3,0,136,0,0,0,0
776662,3,1,143,0,2,0,1
776662,4,0,136,0,1,0,0
776662,4,1,143,1,3,0,2
776662,5,0,136,0,0,0,0
776662,5,1,143,0,2,0,2
776662,6,0,136,0,0,0,1
776662,6,1,143,0,1,1,2
776662,7,0,136,1,1,1,1
776662,7,1,143,5,4,0,2
776662,8,0,136,0,0,0,0
776662,8,1,143,3,3,0,0
776662,9,0,136,0,1,0,1
776662,9,1,143,,0,0,0
776673,1,0,117,0,0,0,1
776673,1,1,116,6,4,0,0
776673,2,0,117,0,1,0,2
776673,2,1,116,0,1,0,1
776673,3,0,117,0,1,0,1
776673,3,1,116,1,2,0,1
776673,4,0,117,2,1,0,0
776673,4,1,116,0,0,0,0
776673,5,0,117,0,0,0,2
776673,5,1,116,0,0,1,1
776673,6,0,117,0,0,0,0
776673,6,1,116,0,0,0,0
776673,7,0,117,0,1,0,1
776673,7,1,116,0,0,0,0
776673,8,0,117,0,1,0,1
776673,8,1,116,0,0,0,0
776673,9,0,117,0,0,0,0
776673,9,1,116,,0,0,0
776658,1,0,114,1,2,0,2
776658,1,1,109,1,1,0,1
776658,2,0,114,1,1,0,0
776658,2,1,109,0,1,0,1
776658,3,0,114,0,1,0,1
776658,3,1,109,0,1,0,1
776658,4,0,114,0,0,0,0
776658,4,1,109,0,0,0,0
776658,5,0,114,0,1,0,2
776658,5,1,109,0,3,0,1
776658,6,0,114,0,0,0,0
776658,6,1,109,0,0,0,0
776658,7,0,114,0,0,0,0
776658,7,1,109,0,1,0,1
776658,8,0,114,0,1,0,1
776658,8,1,109,0,0,0,0
776658,9,0,114,0,0,0,0
776658,9,1,109,1,1,0,0
776658,10,0,114,0,0,0,1
776658,10,1,109,1,1,0,1
776670,1,0,138,0,0,0,0
776670,1,1,146,0,0,0,1
776670,2,0,138,0,0,0,0
776670,2,1,146,1,2,0,1
776670,3,0,138,0,1,0,2
776670,3,1,146,2,2,1,1
776670,4,0,138,0,0,1,0
776670,4,1,146,0,1,0,3
776670,5,0,138,1,2,0,2
776670,5,1,146,1,2,0,0
776670,6,0,138,1,2,0,1
776670,6,1,146,1,1,0,0
776670,7,0,138,0,0,0,1
776670,7,1,146,0,1,0,1
776670,8,0,138,0,0,0,0
776670,8,1,146,1,0,0,3
776670,9,0,138,0,0,0,0
776670,9,1,146,,0,0,0
776659,1,0,121,0,1,0,0
776659,1,1,120,0,0,0,0
776659,2,0,121,0,1,0,1
776659,2,1,120,0,0,0,0
776659,3,0,121,0,0,0,0
776659,3,1,120,2,1,0,2
776659,4,0,121,0,1,0,0
776659,4,1,120,2,3,0,1
776659,5,0,121,1,2,0,1
776659,5,1,120,1,1,0,0
776659,6,0,121,3,2,0,3
776659,6,1,120,0,1,1,0
776659,7,0,121,0,0,0,0
776659,7,1,120,0,1,0,1
776659,8,0,121,0,0,0,0
776659,8,1,120,0,0,0,1
776659,9,0,121,0,1,0,0
776659,9,1,120,,0,0,0
776669,1,0,145,0,1,0,1
776669,1,1,144,0,1,0,1
776669,2,0,145,0,0,0,0
776669,2,1,144,0,0,0,0
776669,3,0,145,0,1,0,0
776669,3,1,144,0,1,0,1
776669,4,0,145,0,0,1,0
776669,4,1,144,1,1,0,1
776669,5,0,145,0,1,0,0
776669,5,1,144,0,0,0,0
776669,6,0,145,0,1,0,1
776669,6,1,144,0,0,0,0
776669,7,0,145,0,0,0,0
776669,7,1,144,0,0,0,0
776669,8,0,145,0,0,0,0
776669,8,1,144,0,1,0,1
776669,9,0,145,0,0,0,0
776669,9,1,144,,0,0,0
776664,1,0,147,1,1,0,2
776664,1,1,139,0,0,0,0
