gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776338,2025-09-13T18:20:00Z,2025-09-13,1,R,F,Final,139,Tampa Bay Rays,5,112,Chicago Cubs,4,17,Wrigley Field,9
776343,2025-09-13T19:07:00Z,2025-09-13,1,R,F,Final,110,Baltimore Orioles,4,141,Toronto Blue Jays,5,14,Rogers Centre,9
776336,2025-09-13T20:05:00Z,2025-09-13,1,R,F,Final,134,Pittsburgh Pirates,5,120,Washington Nationals,1,3309,Nationals Park,9
776349,2025-09-13T20:10:00Z,2025-09-13,1,R,F,Final,140,Texas Rangers,3,121,New York Mets,2,3289,Citi Field,9
776347,2025-09-13T20:10:00Z,2025-09-13,1,R,F,Final,116,Detroit Tigers,4,146,Miami Marlins,6,4169,loanDepot park,9
776344,2025-09-13T20:10:00Z,2025-09-13,1,R,F,Final,147,New York Yankees,5,111,Boston Red Sox,3,3,Fenway Park,9
776342,2025-09-13T22:05:00Z,2025-09-13,1,R,F,Final,118,Kansas City Royals,6,143,Philadelphia Phillies,8,2681,Citizens Bank Park,9
776348,2025-09-13T22:10:00Z,2025-09-13,1,R,F,Final,145,Chicago White Sox,1,114,Cleveland Guardians,3,5,Progressive Field,9
776337,2025-09-13T23:10:00Z,2025-09-13,1,R,F,Final,109,Arizona Diamondbacks,5,142,Minnesota Twins,2,3312,Target Field,9
776346,2025-09-13T23:15:00Z,2025-09-13,1,R,F,Final,117,Houston Astros,6,144,Atlanta Braves,2,4705,Truist Park,9
776339,2025-09-14T00:15:00Z,2025-09-13,1,R,F,Final,138,St. Louis Cardinals,8,158,Milwaukee Brewers,9,32,American Family Field,9
776341,2025-09-14T00:40:00Z,2025-09-13,1,R,F,Final,115,Colorado Rockies,3,135,San Diego Padres,11,2680,Petco Park,9
776328,2025-09-14T01:05:00Z,2025-09-13,1,R,F,Final,119,Los Angeles Dodgers,13,137,San Francisco Giants,7,2395,Oracle Park,9
776333,2025-09-14T01:40:00Z,2025-09-13,1,R,F,Final,108,Los Angeles Angels,3,136,Seattle Mariners,5,680,T-Mobile Park,9
776340,2025-09-14T02:05:00Z,2025-09-13,1,R,F,Final,113,Cincinnati Reds,5,133,Athletics,11,2529,Sutter Health Park,9
