gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776527,2025-08-30T19:07:00Z,2025-08-30,1,R,F,Final,158,Milwaukee Brewers,4,141,Toronto Blue Jays,1,14,Rogers Centre,9
776525,2025-08-30T20:05:00Z,2025-08-30,1,R,F,Final,139,Tampa Bay Rays,4,120,Washington Nationals,1,3309,Nationals Park,9
776539,2025-08-30T20:10:00Z,2025-08-30,1,R,F,Final,134,Pittsburgh Pirates,10,111,Boston Red Sox,3,3,Fenway Park,9
776535,2025-08-30T20:10:00Z,2025-08-30,1,R,F,Final,146,Miami Marlins,11,121,New York Mets,8,3289,Citi Field,9
776532,2025-08-30T22:05:00Z,2025-08-30,1,R,F,Final,144,Atlanta Braves,2,143,Philadelphia Phillies,3,2681,Citizens Bank Park,9
776536,2025-08-30T22:40:00Z,2025-08-30,1,R,F,Final,138,St. Louis Cardinals,4,113,Cincinnati Reds,2,2602,Great American Ball Park,9
776531,2025-08-30T23:10:00Z,2025-08-30,1,R,F,Final,108,Los Angeles Angels,4,117,Houston Astros,1,2392,Daikin Park,9
776530,2025-08-30T23:10:00Z,2025-08-30,1,R,F,Final,135,San Diego Padres,12,142,Minnesota Twins,3,3312,Target Field,9
776529,2025-08-30T23:10:00Z,2025-08-30,1,R,F,Final,147,New York Yankees,5,145,Chicago White Sox,3,4,Rate Field,9
776528,2025-08-30T23:15:00Z,2025-08-30,1,R,F,Final,116,Detroit Tigers,1,118,Kansas City Royals,3,7,Kauffman Stadium,9
776537,2025-08-30T23:15:00Z,2025-08-30,1,R,F,Final,136,Seattle Mariners,3,114,Cleveland Guardians,4,5,Progressive Field,9
776516,2025-08-30T23:15:00Z,2025-08-30,1,R,F,Final,110,Baltimore Orioles,11,137,San Francisco Giants,1,2395,Oracle Park,9
776526,2025-08-31T00:10:00Z,2025-08-30,1,R,F,Final,112,Chicago Cubs,4,115,Colorado Rockies,3,19,Coors Field,9
776523,2025-08-31T01:10:00Z,2025-08-30,1,R,F,Final,109,Arizona Diamondbacks,6,119,Los Angeles Dodgers,1,22,Dodger Stadium,9
776524,2025-08-31T02:05:00Z,2025-08-30,1,R,F,Final,140,Texas Rangers,9,133,Athletics,3,2529,Sutter Health Park,9
