gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
778740,1,0,120,0,0,0,0
778740,1,1,117,0,0,0,0
778740,2,0,120,0,0,0,1
778740,2,1,117,0,0,0,0
778740,3,0,120,1,2,0,1
778740,3,1,117,1,0,0,0
778740,4,0,120,1,2,0,1
778740,4,1,117,0,0,0,0
778740,5,0,120,1,2,0,1
778740,5,1,117,0,0,0,0
778740,6,0,120,0,0,0,0
778740,6,1,117,0,1,0,3
778740,7,0,120,0,0,0,0
778740,7,1,117,0,0,0,2
778740,8,0,120,0,1,0,1
778740,8,1,117,2,1,0,0
778740,9,0,120,3,1,0,1
778740,9,1,117,0,0,0,0
779135,1,0,134,2,2,0,1
779135,1,1,110,0,1,0,1
779135,2,0,134,0,1,0,2
779135,2,1,110,2,3,0,1
779135,3,0,134,1,1,0,0
779135,3,1,110,0,0,0,0
779135,4,0,134,0,0,1,0
779135,4,1,110,1,0,0,2
779135,5,0,134,0,0,0,2
779135,5,1,110,0,0,0,0
779135,6,0,134,2,3,0,1
779135,6,1,110,0,0,0,0
779135,7,0,134,0,0,0,0
779135,7,1,110,0,2,0,2
779135,8,0,134,1,2,0,3
779135,8,1,110,2,1,0,1
779135,9,0,134,4,3,0,0
779135,9,1,110,0,0,0,0
778977,1,0,111,1,1,0,2
778977,1,1,139,0,0,0,1
778977,2,0,111,0,0,0,1
778977,2,1,139,1,2,0,0
778977,3,0,111,1,1,0,0
778977,3,1,139,0,0,0,1
778977,4,0,111,2,2,0,0
778977,4,1,139,0,2,0,2
778977,5,0,111,0,1,0,3
778977,5,1,139,0,1,0,2
778977,6,0,111,0,1,0,2
778977,6,1,139,0,0,1,0
778977,7,0,111,0,0,0,1
778977,7,1,139,3,4,0,1
778977,8,0,111,0,0,1,0
778977,8,1,139,0,0,0,1
778977,9,0,111,2,1,0,0
778977,9,1,139,0,0,0,0
779117,1,0,143,0,0,0,0
779117,1,1,116,0,0,0,0
779117,2,0,143,0,0,0,0
779117,2,1,116,0,1,1,1
779117,3,0,143,3,4,0,3
779117,3,1,116,0,0,0,1
779117,4,0,143,0,0,0,3
779117,4,1,116,0,1,0,1
779117,5,0,143,2,1,1,0
779117,5,1,116,1,2,0,3
779117,6,0,143,1,2,0,1
779117,6,1,116,3,3,0,1
779117,7,0,143,0,0,0,0
779117,7,1,116,0,0,0,0
779117,8,0,143,0,1,0,2
779117,8,1,116,2,3,0,1
779117,9,0,143,0,0,0,1
779117,9,1,116,1,2,0,2
778880,1,0,144,0,1,0,1
778880,1,1,142,0,0,0,0
778880,2,0,144,0,0,0,0
778880,2,1,142,0,0,0,0
778880,3,0,144,1,3,0,2
778880,3,1,142,0,1,0,1
778880,4,0,144,0,0,0,0
778880,4,1,142,0,0,0,0
778880,5,0,144,0,0,0,0
778880,5,1,142,0,0,0,0
778880,6,0,144,0,0,1,0
778880,6,1,142,2,3,0,2
778880,7,0,144,0,0,0,1
778880,7,1,142,1,1,0,2
778880,8,0,144,0,0,0,1
778880,8,1,142,0,0,1,2
778880,9,0,144,0,0,0,0
778880,9,1,142,,0,0,0
778963,1,0,147,0,0,0,0
778963,1,1,141,1,2,0,1
778963,2,0,147,0,0,0,1
778963,2,1,141,1,1,0,0
778963,3,0,147,0,0,1,0
778963,3,1,141,1,3,0,2
778963,4,0,147,0,1,0,2
778963,4,1,141,1,2,0,1
778963,5,0,147,0,1,0,1
778963,5,1,141,0,0,0,0
778963,6,0,147,3,3,0,1
778963,6,1,141,0,0,0,0
778963,7,0,147,0,1,0,2
778963,7,1,141,0,0,0,0
778963,8,0,147,1,2,1,1
778963,8,1,141,2,1,0,0
778963,9,0,147,0,2,0,2
778963,9,1,141,,0,0,0
778898,1,0,117,0,0,0,0
778898,1,1,121,1,1,0,1
778898,2,0,117,0,0,1,0
778898,2,1,121,3,4,0,2
778898,3,0,117,0,0,0,0
778898,3,1,121,0,1,0,1
778898,4,0,117,1,1,0,1
778898,4,1,121,0,0,0,2
778898,5,0,117,0,0,0,0
778898,5,1,121,0,0,0,0
778898,6,0,117,0,0,0,0
778898,6,1,121,0,1,0,2
778898,7,0,117,0,1,0,1
778898,7,1,121,0,0,0,0
778898,8,0,117,0,1,0,1
778898,8,1,121,2,3,0,0
778898,9,0,117,1,1,0,0
778898,9,1,121,,0,0,0
779087,1,0,138,0,0,0,0
779087,1,1,146,0,2,0,1
779087,2,0,138,0,0,0,0
779087,2,1,146,0,0,0,0
779087,3,0,138,0,0,0,1
779087,3,1,146,0,0,0,0
779087,4,0,138,1,1,0,2
779087,4,1,146,0,0,0,1
779087,5,0,138,0,0,0,0
779087,5,1,146,0,0,0,0
779087,6,0,138,5,2,1,2
779087,6,1,146,0,0,0,2
779087,7,0,138,0,0,0,0
779087,7,1,146,5,2,0,0
779087,8,0,138,0,0,0,0
779087,8,1,146,2,4,0,2
779087,9,0,138,0,0,0,0
779087,9,1,146,,0,0,0
778840,1,0,114,2,2,0,1
778840,1,1,113,1,1,0,0
778840,2,0,114,0,2,0,2
778840,2,1,113,0,0,0,0
778840,3,0,114,0,0,0,1
778840,3,1,113,0,0,0,0
778840,4,0,114,0,0,0,0
778840,4,1,113,1,1,0,0
778840,5,0,114,0,2,0,2
778840,5,1,113,0,1,0,0
778840,6,0,114,0,0,2,0
778840,6,1,113,4,2,0,1
778840,7,0,114,0,1,0,1
778840,7,1,113,0,0,0,0
778840,8,0,114,0,1,0,0
778840,8,1,113,0,0,0,0
778840,9,0,114,1,1,0,1
778840,9,1,113,,0,0,0
778867,1,0,118,0,0,0,1
778867,1,1,119,2,2,1,2
778867,2,0,118,5,2,0,2
778867,2,1,119,3,1,0,1
778867,3,0,118,0,0,0,0
778867,3,1,119,0,1,0,1
778867,4,0,118,0,1,0,1
778867,4,1,119,4,3,0,0
778867,5,0,118,0,0,0,3
778867,5,1,119,0,0,0,1
778867,6,0,118,3,4,0,1
778867,6,1,119,1,2,0,2
778867,7,0,118,0,1,0,2
778867,7,1,119,0,0,0,0
778867,8,0,118,1,0,0,1
778867,8,1,119,0,1,1,1
778867,9,0,118,2,3,0,1
778867,9,1,119,0,0,0,1
778944,1,0,137,0,1,0,1
778944,1,1,140,0,0,0,0
778944,2,0,137,2,3,0,1
778944,2,1,140,0,0,0,1
778944,3,0,137,0,0,0,0
778944,3,1,140,0,1,0,1
778944,4,0,137,0,2,0,2
778944,4,1,140,0,0,0,0
778944,5,0,137,1,1,0,1
778944,5,1,140,0,1,0,1
778944,6,0,137,0,1,0,1
778944,6,1,140,0,0,0,0
778944,7,0,137,0,0,0,0
778944,7,1,140,1,1,0,0
778944,8,0,137,0,0,0,1
778944,8,1,140,0,0,0,0
778944,9,0,137,3,3,0,0
778944,9,1,140,0,1,0,1
778757,1,0,145,0,2,0,2
778757,1,1,112,0,0,0,0
778757,2,0,145,0,0,1,0
778757,2,1,112,5,5,0,1
778757,3,0,145,0,1,0,2
778757,3,1,112,0,0,0,1
778757,4,0,145,2,2,0,1
778757,4,1,112,2,3,1,1
778757,5,0,145,0,0,0,0
778757,5,1,112,0,0,0,1
778757,6,0,145,1,1,0,0
778757,6,1,112,0,0,0,0
778757,7,0,145,0,1,0,2
778757,7,1,112,0,0,0,0
778757,8,0,145,0,1,0,2
778757,8,1,112,0,1,0,2
778757,9,0,145,0,0,0,0
778757,9,1,112,,0,0,0
778808,1,0,109,0,0,0,0
778808,1,1,115,0,0,0,0
778808,2,0,109,0,0,1,1
778808,2,1,115,1,1,0,1
778808,3,0,109,0,0,0,1
778808,3,1,115,0,0,0,2
778808,4,0,109,0,0,0,0
778808,4,1,115,2,1,0,0
778808,5,0,109,3,1,0,0
778808,5,1,115,3,2,1,0
778808,6,0,109,0,1,0,1
778808,6,1,115,2,3,0,1
778808,7,0,109,0,0,0,0
778808,7,1,115,1,1,0,2
778808,8,0,109,0,0,0,0
778808,8,1,115,0,0,0,0
778808,9,0,109,0,1,0,0
778808,9,1,115,,0,0,0
779026,1,0,133,1,2,1,1
779026,1,1,135,0,1,0,1
779026,2,0,133,0,0,0,0
779026,2,1,135,5,6,0,2
779026,3,0,133,0,1,0,1
779026,3,1,135,0,0,0,0
779026,4,0,133,0,0,0,0
779026,4,1,135,0,0,0,0
779026,5,0,133,0,0,0,0
779026,5,1,135,4,4,0,1
779026,6,0,133,1,1,0,0
779026,6,1,135,0,0,0,3
779026,7,0,133,1,1,0,3
779026,7,1,135,0,0,0,2
779026,8,0,133,0,1,0,2
779026,8,1,135,1,2,0,2
779026,9,0,133,0,0,0,1
779026,9,1,135,,0,1,0
779162,1,0,136,0,0,2,0
779162,1,1,108,4,5,0,0
779162,2,0,136,2,2,0,2
779162,2,1,108,0,0,1,0
779162,3,0,136,0,0,0,0
779162,3,1,108,0,1,0,2
779162,4,0,136,0,1,0,1
779162,4,1,108,0,0,0,0
779162,5,0,136,3,2,0,1
779162,5,1,108,0,0,1,1
779162,6,0,136,0,0,1,0
779162,6,1,108,2,3,0,1
779162,7,0,136,3,3,0,1
779162,7,1,108,3,2,0,1
779162,8,0,136,0,1,0,1
779162,8,1,108,0,0,0,2
779162,9,0,136,2,2,1,1
779162,9,1,108,2,3,0,1
779103,1,0,113,0,2,0,2
779103,1,1,158,0,0,0,0
779103,2,0,113,3,2,0,1
779103,2,1,158,0,1,1,1
779103,3,0,113,1,1,0,0
779103,3,1,158,0,0,0,1
779103,4,0,113,1,1,0,1
779103,4,1,158,0,0,0,0
779103,5,0,113,0,0,0,0
779103,5,1,158,0,1,0,1
779103,6,0,113,0,0,0,1
779103,6,1,158,3,2,0,0
779103,7,0,113,0,0,0,0
779103,7,1,158,2,2,0,1
779103,8,0,113,2,2,0,2
779103,8,1,158,0,1,0,2
779103,9,0,113,0,0,0,0
779103,9,1,158,3,3,0,0
