gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
776986,1,0,115,0,1,0,2
776986,1,1,110,0,0,0,1
776986,2,0,115,1,1,0,0
776986,2,1,110,2,2,0,1
776986,3,0,115,0,0,0,0
776986,3,1,110,2,2,0,0
776986,4,0,115,0,0,0,0
776986,4,1,110,0,0,0,0
776986,5,0,115,0,2,0,2
776986,5,1,110,0,0,0,1
776986,6,0,115,0,0,0,0
776986,6,1,110,0,0,0,0
776986,7,0,115,0,0,0,2
776986,7,1,110,0,0,0,0
776986,8,0,115,0,1,1,1
776986,8,1,110,1,1,0,1
776986,9,0,115,0,1,0,1
776986,9,1,110,,0,0,0
776983,1,0,119,0,0,1,1
776983,1,1,111,1,1,0,2
776983,2,0,119,0,0,0,0
776983,2,1,111,0,1,0,1
776983,3,0,119,1,1,0,3
776983,3,1,111,0,0,0,0
776983,4,0,119,2,3,0,2
776983,4,1,111,0,0,0,0
776983,5,0,119,0,1,0,2
776983,5,1,111,3,3,0,0
776983,6,0,119,0,1,0,1
776983,6,1,111,0,0,0,0
776983,7,0,119,0,1,0,2
776983,7,1,111,0,0,0,2
776983,8,0,119,0,0,0,1
776983,8,1,111,0,1,0,0
776983,9,0,119,0,0,0,1
776983,9,1,111,,0,0,0
776984,1,0,109,0,0,0,1
776984,1,1,134,0,0,0,0
776984,2,0,109,0,1,0,1
776984,2,1,134,1,1,0,1
776984,3,0,109,0,1,0,1
776984,3,1,134,2,3,0,1
776984,4,0,109,0,1,0,2
776984,4,1,134,0,0,0,0
776984,5,0,109,0,0,0,0
776984,5,1,134,0,0,0,0
776984,6,0,109,0,0,0,0
776984,6,1,134,1,1,0,1
776984,7,0,109,0,0,0,0
776984,7,1,134,0,0,0,0
776984,8,0,109,0,1,0,1
776984,8,1,134,2,4,0,2
776984,9,0,109,0,1,0,1
776984,9,1,134,,0,0,0
776988,1,0,143,0,0,0,0
776988,1,1,147,0,0,0,0
776988,2,0,143,2,2,0,0
776988,2,1,147,4,3,0,1
776988,3,0,143,0,0,0,0
776988,3,1,147,0,1,0,0
776988,4,0,143,0,0,1,0
776988,4,1,147,0,1,0,2
776988,5,0,143,1,2,0,2
776988,5,1,147,0,0,0,1
776988,6,0,143,0,1,0,1
776988,6,1,147,0,0,0,2
776988,7,0,143,0,0,0,0
776988,7,1,147,0,0,0,0
776988,8,0,143,0,0,0,0
776988,8,1,147,0,1,0,1
776988,9,0,143,0,0,0,0
776988,9,1,147,,0,0,0
776982,1,0,139,0,1,0,1
776982,1,1,113,2,3,0,1
776982,2,0,139,0,0,0,0
776982,2,1,113,0,0,0,2
776982,3,0,139,0,0,0,0
776982,3,1,113,0,2,0,2
776982,4,0,139,0,0,0,1
776982,4,1,113,0,0,0,0
776982,5,0,139,0,1,0,1
776982,5,1,113,0,0,0,0
776982,6,0,139,0,0,0,0
776982,6,1,113,0,0,0,0
776982,7,0,139,0,0,0,0
776982,7,1,113,0,0,0,0
776982,8,0,139,1,1,0,0
776982,8,1,113,0,0,0,0
776982,9,0,139,0,0,0,0
776982,9,1,113,,0,0,0
776987,1,0,141,0,2,0,2
776987,1,1,116,0,0,0,0
776987,2,0,141,0,0,0,0
776987,2,1,116,0,0,0,0
776987,3,0,141,0,1,0,1
776987,3,1,116,3,3,0,0
776987,4,0,141,0,1,0,1
776987,4,1,116,0,0,0,0
776987,5,0,141,0,0,0,1
776987,5,1,116,0,0,0,0
776987,6,0,141,0,1,0,1
776987,6,1,116,0,0,0,0
776987,7,0,141,0,1,0,2
776987,7,1,116,0,0,0,0
776987,8,0,141,0,1,1,1
776987,8,1,116,7,7,0,1
776987,9,0,141,4,3,0,2
776987,9,1,116,,0,0,0
776975,1,0,114,0,2,0,3
776975,1,1,118,2,1,0,0
776975,2,0,114,0,0,0,1
776975,2,1,118,0,1,0,1
776975,3,0,114,0,0,0,0
776975,3,1,118,0,0,0,2
776975,4,0,114,0,1,0,1
776975,4,1,118,1,1,0,1
776975,5,0,114,0,0,0,0
776975,5,1,118,1,1,0,0
776975,6,0,114,0,0,0,0
776975,6,1,118,0,0,0,0
776975,7,0,114,1,2,0,1
776975,7,1,118,0,0,0,2
776975,8,0,114,0,1,0,1
776975,8,1,118,0,0,0,0
776975,9,0,114,0,1,0,1
776975,9,1,118,,0,0,0
776976,1,0,133,2,2,0,0
776976,1,1,117,0,0,0,0
776976,2,0,133,0,0,0,0
776976,2,1,117,0,1,0,1
776976,3,0,133,0,0,0,0
776976,3,1,117,0,0,0,0
776976,4,0,133,2,3,0,1
776976,4,1,117,0,0,0,0
776976,5,0,133,0,1,0,1
776976,5,1,117,0,1,0,1
776976,6,0,133,0,0,0,0
776976,6,1,117,0,1,0,1
776976,7,0,133,0,0,1,0
776976,7,1,117,0,0,0,2
776976,8,0,133,0,0,0,0
776976,8,1,117,0,2,0,2
776976,9,0,133,3,5,0,2
776976,9,1,117,1,2,0,1
776979,1,0,120,1,1,0,0
776979,1,1,142,0,1,0,0
776979,2,0,120,0,2,0,2
776979,2,1,142,1,1,0,0
776979,3,0,120,1,1,0,1
776979,3,1,142,1,1,0,0
776979,4,0,120,1,1,0,0
776979,4,1,142,0,1,0,1
776979,5,0,120,4,3,0,1
776979,5,1,142,0,1,0,1
776979,6,0,120,0,0,1,1
776979,6,1,142,0,0,0,1
776979,7,0,120,0,1,0,1
776979,7,1,142,0,0,0,0
776979,8,0,120,0,0,0,1
776979,8,1,142,0,1,0,1
776979,9,0,120,0,2,0,2
776979,9,1,142,0,1,0,1
776989,1,0,112,2,2,0,1
776989,1,1,145,1,1,0,0
776989,2,0,112,0,1,0,2
776989,2,1,145,0,0,1,0
776989,3,0,112,0,1,0,2
776989,3,1,145,0,2,0,1
776989,4,0,112,0,0,0,0
776989,4,1,145,0,0,0,0
776989,5,0,112,0,0,0,0
776989,5,1,145,0,0,0,0
776989,6,0,112,2,3,0,1
776989,6,1,145,0,0,1,0
776989,7,0,112,0,0,1,0
776989,7,1,145,0,2,0,2
776989,8,0,112,1,0,0,1
776989,8,1,145,3,3,1,0
776989,9,0,112,0,0,0,0
776989,9,1,145,0,0,0,1
776978,1,0,146,1,2,1,2
776978,1,1,158,0,0,0,1
776978,2,0,146,0,1,0,2
776978,2,1,158,0,0,0,0
776978,3,0,146,0,0,0,0
776978,3,1,158,1,1,0,1
776978,4,0,146,1,1,0,0
776978,4,1,158,0,1,0,2
776978,5,0,146,0,0,0,0
776978,5,1,158,0,0,0,1
776978,6,0,146,0,0,0,1
776978,6,1,158,0,2,0,1
776978,7,0,146,0,0,0,0
776978,7,1,158,0,0,0,0
776978,8,0,146,0,1,0,1
776978,8,1,158,1,2,0,2
776978,9,0,146,0,1,0,1
776978,9,1,158,1,3,0,3
776980,1,0,135,2,2,0,1
776980,1,1,138,0,1,1,0
776980,2,0,135,0,0,0,0
776980,2,1,138,0,2,0,2
776980,3,0,135,1,2,0,1
776980,3,1,138,0,0,0,1
776980,4,0,135,4,4,0,1
776980,4,1,138,0,0,0,0
776980,5,0,135,0,1,0,2
776980,5,1,138,0,0,0,1
776980,6,0,135,0,1,0,1
776980,6,1,138,2,1,0,0
776980,7,0,135,1,2,0,1
776980,7,1,138,0,1,0,1
776980,8,0,135,1,3,0,1
776980,8,1,138,0,1,0,1
776980,9,0,135,0,1,0,1
776980,9,1,138,0,0,0,1
776981,1,0,144,0,0,0,0
776981,1,1,140,3,1,0,1
776981,2,0,144,1,1,0,2
776981,2,1,140,2,2,0,0
776981,3,0,144,0,0,0,0
776981,3,1,140,3,3,0,2
776981,4,0,144,0,0,0,0
