gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
778389,1,0,138,0,1,0,1
778389,1,1,134,0,0,0,1
778389,2,0,138,0,1,0,1
778389,2,1,134,0,0,0,0
778389,3,0,138,0,0,0,0
778389,3,1,134,0,0,0,0
778389,4,0,138,0,0,0,0
778389,4,1,134,0,0,0,0
778389,5,0,138,0,0,0,0
778389,5,1,134,0,0,0,1
778389,6,0,138,0,0,1,0
778389,6,1,134,0,0,0,0
778389,7,0,138,0,1,0,1
778389,7,1,134,0,1,0,2
778389,8,0,138,0,2,0,2
778389,8,1,134,0,0,0,1
778389,9,0,138,0,0,0,0
778389,9,1,134,0,1,0,1
778389,10,0,138,0,1,0,1
778389,10,1,134,0,0,0,2
778389,11,0,138,0,0,0,1
778389,11,1,134,0,1,0,2
778389,12,0,138,1,1,0,2
778389,12,1,134,1,1,0,1
778389,13,0,138,0,0,0,2
778389,13,1,134,1,1,0,3
778390,1,0,146,0,1,0,3
778390,1,1,121,0,0,0,0
778390,2,0,146,0,1,0,2
778390,2,1,121,0,0,0,1
778390,3,0,146,0,1,0,1
778390,3,1,121,0,0,0,0
778390,4,0,146,0,1,0,1
778390,4,1,121,0,0,0,1
778390,5,0,146,2,3,0,2
778390,5,1,121,0,0,1,0
778390,6,0,146,0,0,0,0
778390,6,1,121,0,1,0,0
778390,7,0,146,0,0,0,0
778390,7,1,121,0,1,0,1
778390,8,0,146,0,1,0,1
778390,8,1,121,0,0,0,0
778390,9,0,146,3,2,0,1
778390,9,1,121,0,0,0,0
778387,1,0,147,0,0,0,0
778387,1,1,116,0,1,0,1
778387,2,0,147,0,1,0,3
778387,2,1,116,0,0,0,0
778387,3,0,147,0,0,0,0
778387,3,1,116,0,1,0,1
778387,4,0,147,0,0,0,0
778387,4,1,116,0,1,0,1
778387,5,0,147,0,1,0,1
778387,5,1,116,0,1,0,1
778387,6,0,147,0,1,0,2
778387,6,1,116,0,0,0,0
778387,7,0,147,2,3,0,1
