gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
777283,1,0,147,2,2,0,2
777283,1,1,141,0,0,0,1
777283,2,0,147,0,0,0,0
777283,2,1,141,0,0,0,0
777283,3,0,147,0,1,0,2
777283,3,1,141,0,0,0,0
777283,4,0,147,0,2,0,2
777283,4,1,141,4,3,0,0
777283,5,0,147,0,1,0,2
777283,5,1,141,0,0,0,0
777283,6,0,147,0,1,0,0
777283,6,1,141,0,0,0,0
777283,7,0,147,2,1,0,2
777283,7,1,141,5,3,2,0
777283,8,0,147,0,0,0,0
777283,8,1,141,3,2,0,2
777283,9,0,147,1,1,0,1
777283,9,1,141,,0,0,0
777288,1,0,138,0,1,0,1
777288,1,1,134,0,0,0,1
777288,2,0,138,0,0,0,1
777288,2,1,134,0,0,0,0
777288,3,0,138,0,2,0,1
777288,3,1,134,0,0,0,0
777288,4,0,138,0,2,0,2
777288,4,1,134,0,1,0,0
777288,5,0,138,0,0,0,0
777288,5,1,134,0,0,0,0
777288,6,0,138,0,0,0,0
777288,6,1,134,0,0,0,0
777288,7,0,138,0,1,0,1
777288,7,1,134,0,0,0,1
777288,8,0,138,0,0,0,2
777288,8,1,134,1,3,0,2
777288,9,0,138,0,1,0,2
777288,9,1,134,,0,0,0
777293,1,0,142,0,0,0,0
777293,1,1,146,0,1,0,1
777293,2,0,142,0,0,0,0
777293,2,1,146,1,1,0,0
777293,3,0,142,0,1,0,1
777293,3,1,146,0,0,0,0
777293,4,0,142,0,0,0,0
777293,4,1,146,0,0,0,0
777293,5,0,142,0,0,0,0
777293,5,1,146,0,0,0,0
777293,6,0,142,0,0,0,0
777293,6,1,146,0,1,0,1
777293,7,0,142,0,1,0,2
777293,7,1,146,0,2,0,2
777293,8,0,142,0,0,0,0
777293,8,1,146,1,3,0,2
777293,9,0,142,0,0,0,0
777293,9,1,146,,0,0,0
777286,1,0,133,0,1,0,1
777286,1,1,139,0,0,0,1
777286,2,0,133,0,0,1,0
777286,2,1,139,1,1,0,1
777286,3,0,133,0,0,0,0
777286,3,1,139,1,1,0,0
777286,4,0,133,2,4,0,2
777286,4,1,139,0,0,0,0
777286,5,0,133,0,0,0,0
777286,5,1,139,0,1,0,1
777286,6,0,133,1,2,0,1
777286,6,1,139,0,1,0,1
777286,7,0,133,0,0,0,0
777286,7,1,139,1,1,0,0
777286,8,0,133,0,0,0,0
777286,8,1,139,0,1,0,2
777286,9,0,133,0,0,0,0
777286,9,1,139,0,2,0,2
777286,10,0,133,1,0,0,0
777286,10,1,139,0,0,1,2
777294,1,0,113,0,0,0,1
777294,1,1,111,2,3,0,2
777294,2,0,113,0,0,0,0
777294,2,1,111,0,0,0,0
777294,3,0,113,1,2,0,1
777294,3,1,111,0,0,0,1
777294,4,0,113,2,1,0,0
777294,4,1,111,0,0,0,0
777294,5,0,113,0,0,0,0
777294,5,1,111,0,0,0,0
777294,6,0,113,0,0,0,0
777294,6,1,111,1,2,0,1
777294,7,0,113,0,0,0,0
777294,7,1,111,0,0,0,0
777294,8,0,113,0,0,0,0
777294,8,1,111,2,3,0,0
777294,9,0,113,0,0,0,0
777294,9,1,111,,0,0,0
777298,1,0,108,0,0,0,0
777298,1,1,144,0,2,0,2
777298,2,0,108,0,0,0,1
777298,2,1,144,0,0,0,1
777298,3,0,108,0,0,0,0
777298,3,1,144,0,0,0,0
777298,4,0,108,0,1,0,3
777298,4,1,144,0,1,0,1
777298,5,0,108,0,2,0,2
777298,5,1,144,0,1,0,2
777298,6,0,108,0,0,0,1
777298,6,1,144,0,0,0,0
777298,7,0,108,0,0,0,0
777298,7,1,144,0,1,0,1
777298,8,0,108,4,4,0,2
777298,8,1,144,0,1,1,1
777298,9,0,108,0,1,0,3
777298,9,1,144,0,1,0,1
777287,1,0,114,0,2,0,2
777287,1,1,112,0,0,0,0
777287,2,0,114,0,1,1,1
777287,2,1,112,3,4,0,0
777287,3,0,114,0,0,0,0
777287,3,1,112,0,0,0,0
777287,4,0,114,2,2,0,0
777287,4,1,112,0,1,0,2
777287,5,0,114,0,0,0,0
777287,5,1,112,0,0,0,0
777287,6,0,114,0,0,0,0
777287,6,1,112,1,2,0,2
777287,7,0,114,0,0,0,0
777287,7,1,112,0,1,0,1
777287,8,0,114,0,0,0,1
777287,8,1,112,1,2,0,1
777287,9,0,114,0,0,0,0
777287,9,1,112,,0,0,0
777282,1,0,110,0,0,0,0
777282,1,1,140,0,1,0,1
777282,2,0,110,0,0,0,1
777282,2,1,140,0,1,0,1
777282,3,0,110,0,1,0,0
777282,3,1,140,3,4,0,2
777282,4,0,110,2,2,0,0
777282,4,1,140,0,0,0,0
777282,5,0,110,0,1,0,1
777282,5,1,140,2,3,0,3
777282,6,0,110,0,1,0,1
