gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
813071,1,0,116,0,1,0,2
813071,1,1,114,1,1,1,0
813071,2,0,116,0,0,0,0
813071,2,1,114,0,0,0,1
813071,3,0,116,0,1,0,1
813071,3,1,114,0,0,0,0
813071,4,0,116,1,2,0,2
813071,4,1,114,0,0,0,0
813071,5,0,116,0,1,0,2
813071,5,1,114,0,1,0,1
813071,6,0,116,0,1,0,2
813071,6,1,114,0,0,0,1
813071,7,0,116,0,1,0,2
813071,7,1,114,0,0,0,0
813071,8,0,116,0,0,0,1
813071,8,1,114,5,4,0,0
813071,9,0,116,0,0,0,3
813071,9,1,114,,0,1,0
813064,1,0,135,1,2,0,1
813064,1,1,112,0,1,0,1
813064,2,0,135,0,0,0,0
813064,2,1,112,0,0,0,0
813064,3,0,135,0,1,0,1
813064,3,1,112,0,1,0,1
813064,4,0,135,0,1,0,2
813064,4,1,112,0,1,0,2
813064,5,0,135,2,1,0,0
813064,5,1,112,0,0,0,0
813064,6,0,135,0,1,0,2
813064,6,1,112,0,0,0,0
813064,7,0,135,0,1,0,1
813064,7,1,112,0,0,0,0
813064,8,0,135,0,0,0,0
813064,8,1,112,0,0,0,1
813064,9,0,135,0,0,0,0
813064,9,1,112,0,1,0,0
813070,1,0,111,0,0,0,0
813070,1,1,147,2,2,0,0
813070,2,0,111,0,0,0,0
813070,2,1,147,0,0,0,0
813070,3,0,111,2,2,0,1
813070,3,1,147,0,2,1,2
813070,4,0,111,0,1,0,1
813070,4,1,147,0,0,0,0
813070,5,0,111,0,0,0,0
813070,5,1,147,1,1,0,1
813070,6,0,111,1,1,0,0
813070,6,1,147,0,2,0,2
813070,7,0,111,0,1,0,3
813070,7,1,147,0,1,0,1
813070,8,0,111,0,1,0,0
813070,8,1,147,1,2,0,3
813070,9,0,111,0,0,0,0
813070,9,1,147,,0,0,0
813068,1,0,113,2,1,0,1
813068,1,1,119,0,1,1,1
813068,2,0,113,0,0,0,0
813068,2,1,119,0,0,0,1
813068,3,0,113,0,0,0,0
813068,3,1,119,1,2,0,1
813068,4,0,113,0,0,0,0
813068,4,1,119,2,4,0,2
813068,5,0,113,0,0,0,0
813068,5,1,119,0,0,0,1
813068,6,0,113,0,3,1,3
813068,6,1,119,4,4,0,3
813068,7,0,113,0,0,0,2
813068,7,1,119,1,2,0,2
813068,8,0,113,2,2,0,3
813068,8,1,119,0,0,1,0
813068,9,0,113,0,0,0,0
813068,9,1,119,,0,1,0
