gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778348,2025-04-12T18:10:00Z,2025-04-12,1,R,F,Final,116,Detroit Tigers,4,142,Minnesota Twins,0,3312,Target Field,9
778347,2025-04-12T18:15:00Z,2025-04-12,1,R,F,Final,143,Philadelphia Phillies,4,138,St. Louis Cardinals,1,2889,Busch Stadium,9
778355,2025-04-12T19:05:00Z,2025-04-12,1,R,F,Final,137,San Francisco Giants,4,147,New York Yankees,8,3313,Yankee Stadium,9
778346,2025-04-12T20:05:00Z,2025-04-12,1,R,F,Final,121,New York Mets,1,133,Athletics,3,2529,Sutter Health Park,9
778362,2025-04-12T20:05:00Z,2025-04-12,1,R,F,Final,141,Toronto Blue Jays,4,110,Baltimore Orioles,5,2,Oriole Park at Camden Yards,9
778353,2025-04-12T20:10:00Z,2025-04-12,1,R,F,Final,144,Atlanta Braves,5,139,Tampa Bay Rays,4,2523,George M. Steinbrenner Field,9
778349,2025-04-12T20:10:00Z,2025-04-12,1,R,F,Final,111,Boston Red Sox,2,145,Chicago White Sox,3,4,Rate Field,9
778354,2025-04-12T20:10:00Z,2025-04-12,1,R,F,Final,120,Washington Nationals,6,146,Miami Marlins,7,4169,loanDepot park,9
778359,2025-04-12T22:10:00Z,2025-04-12,1,R,F,Final,118,Kansas City Royals,3,114,Cleveland Guardians,6,5,Progressive Field,9
778357,2025-04-12T22:40:00Z,2025-04-12,1,R,F,Final,134,Pittsburgh Pirates,2,113,Cincinnati Reds,5,2602,Great American Ball Park,9
778351,2025-04-12T23:10:00Z,2025-04-12,1,R,F,Final,108,Los Angeles Angels,4,117,Houston Astros,1,2392,Daikin Park,9
778350,2025-04-13T00:10:00Z,2025-04-12,1,R,F,Final,158,Milwaukee Brewers,4,109,Arizona Diamondbacks,5,15,Chase Field,9
778352,2025-04-13T00:40:00Z,2025-04-12,1,R,F,Final,115,Colorado Rockies,0,135,San Diego Padres,2,2680,Petco Park,9
778345,2025-04-13T01:10:00Z,2025-04-12,1,R,F,Final,112,Chicago Cubs,16,119,Los Angeles Dodgers,0,22,Dodger Stadium,9
778341,2025-04-13T01:40:00Z,2025-04-12,1,R,F,Final,140,Texas Rangers,2,136,Seattle Mariners,9,680,T-Mobile Park,9
