gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
779073,2025-03-06T18:05:00Z,2025-03-06,1,S,F,Final,120,Washington Nationals,12,138,St. Louis Cardinals,1,2520,Roger Dean Chevrolet Stadium,9
778910,2025-03-06T18:05:00Z,2025-03-06,1,S,F,Final,139,Tampa Bay Rays,5,143,Philadelphia Phillies,4,2700,BayCare Ballpark,9
779046,2025-03-06T18:05:00Z,2025-03-06,1,S,F,Final,142,Minnesota Twins,8,147,New York Yankees,4,2523,George M. Steinbrenner Field,9
778953,2025-03-06T18:07:00Z,2025-03-06,1,S,F,Final,111,Boston Red Sox,4,141,Toronto Blue Jays,7,2536,TD Ballpark,9
778856,2025-03-06T20:05:00Z,2025-03-06,1,S,F,Final,140,Texas Rangers,4,119,Los Angeles Dodgers,8,3809,Camelback Ranch,9
778932,2025-03-06T20:05:00Z,2025-03-06,1,S,F,Final,135,San Diego Padres,2,140,Texas Rangers,8,2603,Surprise Stadium,9
778987,2025-03-06T20:05:00Z,2025-03-06,1,S,F,Final,145,Chicago White Sox,3,137,San Francisco Giants,7,2532,Scottsdale Stadium,9
779127,2025-03-06T23:05:00Z,2025-03-06,1,S,F,Final,134,Pittsburgh Pirates,9,110,Baltimore Orioles,5,2508,Ed Smith Stadium,9
778699,2025-03-06T23:05:00Z,2025-03-06,1,S,F,Completed Early,146,Miami Marlins,1,144,Atlanta Braves,1,5380,CoolToday Park,9
778893,2025-03-06T23:10:00Z,2025-03-06,1,S,F,Final,117,Houston Astros,5,121,New York Mets,1,2856,Clover Park,9
778830,2025-03-07T01:05:00Z,2025-03-06,1,S,F,Final,109,Arizona Diamondbacks,0,114,Cleveland Guardians,4,3834,Goodyear Ballpark,9
778752,2025-03-07T01:05:00Z,2025-03-06,1,S,F,Final,118,Kansas City Royals,9,112,Chicago Cubs,3,4629,Sloan Park,9
779147,2025-03-07T01:15:00Z,2025-03-06,1,S,F,Final,158,Milwaukee Brewers,10,133,Athletics,0,2507,Hohokam Stadium,9
779015,2025-03-07T01:40:00Z,2025-03-06,1,S,F,Final: Tied,108,Los Angeles Angels,5,136,Seattle Mariners,5,2530,Peoria Stadium,9
778797,2025-03-07T01:40:00Z,2025-03-06,1,S,F,Final,136,Seattle Mariners,4,109,Arizona Diamondbacks,11,4249,Salt River Fields at Talking Stick,9
