gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
776948,1,0,141,0,1,1,1
776948,1,1,110,3,2,0,0
776948,2,0,141,2,1,0,0
776948,2,1,110,0,0,0,0
776948,3,0,141,0,1,0,1
776948,3,1,110,0,1,0,1
776948,4,0,141,0,0,0,1
776948,4,1,110,0,1,0,1
776948,5,0,141,1,3,0,1
776948,5,1,110,2,2,0,0
776948,6,0,141,1,1,0,1
776948,6,1,110,0,1,0,1
776948,7,0,141,5,5,1,1
776948,7,1,110,3,3,0,3
776948,8,0,141,0,1,0,1
776948,8,1,110,0,0,0,0
776948,9,0,141,0,0,0,0
776948,9,1,110,0,0,0,0
776940,1,0,109,0,1,0,0
776940,1,1,116,0,2,0,2
776940,2,0,109,0,0,0,0
776940,2,1,116,0,0,0,0
776940,3,0,109,0,0,0,0
776940,3,1,116,1,2,0,1
776940,4,0,109,1,2,0,1
776940,4,1,116,0,0,0,0
776940,5,0,109,0,0,2,0
776940,5,1,116,3,2,0,0
776940,6,0,109,0,0,0,0
776940,6,1,116,3,4,0,1
776940,7,0,109,0,0,0,0
776940,7,1,116,0,1,0,2
776940,8,0,109,0,1,0,1
776940,8,1,116,0,0,0,0
776940,9,0,109,1,2,0,1
776940,9,1,116,,0,0,0
776935,1,0,111,0,0,0,0
776935,1,1,142,0,1,0,1
776935,2,0,111,1,2,0,1
776935,2,1,142,1,1,0,0
776935,3,0,111,1,2,0,0
776935,3,1,142,0,0,0,2
776935,4,0,111,0,1,0,2
776935,4,1,142,0,0,0,0
776935,5,0,111,4,4,0,2
776935,5,1,142,0,2,0,1
776935,6,0,111,2,1,0,0
776935,6,1,142,0,0,0,0
776935,7,0,111,0,0,0,0
776935,7,1,142,0,1,0,2
776935,8,0,111,0,0,0,1
776935,8,1,142,0,0,0,0
776935,9,0,111,5,6,0,1
776935,9,1,142,0,0,0,0
776937,1,0,120,0,0,0,0
776937,1,1,117,1,2,0,1
776937,2,0,120,1,2,1,1
776937,2,1,117,3,2,0,0
776937,3,0,120,0,0,1,0
776937,3,1,117,0,1,0,1
776937,4,0,120,0,1,0,1
776937,4,1,117,0,0,0,0
776937,5,0,120,0,0,0,0
776937,5,1,117,0,1,0,1
776937,6,0,120,0,1,0,1
776937,6,1,117,5,4,0,0
776937,7,0,120,0,1,0,2
776937,7,1,117,0,0,0,0
776937,8,0,120,0,0,0,0
776937,8,1,117,0,0,0,0
776937,9,0,120,0,0,0,2
776937,9,1,117,,0,0,0
776936,1,0,144,0,0,0,0
776936,1,1,118,0,1,0,1
776936,2,0,144,0,1,0,2
776936,2,1,118,0,0,0,0
776936,3,0,144,0,0,0,0
776936,3,1,118,0,0,0,1
776936,4,0,144,0,0,0,0
776936,4,1,118,0,0,0,0
776936,5,0,144,0,0,0,0
776936,5,1,118,0,0,0,0
776936,6,0,144,0,2,0,2
776936,6,1,118,0,0,0,0
776936,7,0,144,0,0,0,0
776936,7,1,118,0,0,0,0
776936,8,0,144,0,1,0,1
776936,8,1,118,0,1,0,1
776936,9,0,144,0,0,0,0
776936,9,1,118,0,0,0,0
776936,10,0,144,0,1,0,2
776936,10,1,118,1,1,0,1
776939,1,0,143,0,0,0,0
776939,1,1,145,0,1,0,1
776939,2,0,143,0,0,0,0
776939,2,1,145,1,3,0,1
776939,3,0,143,0,0,0,1
776939,3,1,145,0,1,0,1
776939,4,0,143,2,4,0,1
776939,4,1,145,1,1,0,0
776939,5,0,143,0,0,0,0
776939,5,1,145,0,1,0,2
776939,6,0,143,0,0,0,0
776939,6,1,145,0,1,0,1
776939,7,0,143,0,0,0,0
776939,7,1,145,7,8,0,0
776939,8,0,143,0,2,0,2
776939,8,1,145,0,1,0,1
776939,9,0,143,1,2,0,2
776939,9,1,145,,0,1,0
776929,1,0,112,1,2,0,2
776929,1,1,158,1,1,0,0
776929,2,0,112,0,0,0,0
776929,2,1,158,0,1,0,1
776929,3,0,112,4,3,0,1
776929,3,1,158,0,0,0,0
776929,4,0,112,0,0,0,1
776929,4,1,158,1,1,0,0
776929,5,0,112,0,0,0,0
776929,5,1,158,1,2,0,1
776929,6,0,112,3,4,0,3
776929,6,1,158,0,0,0,0
776929,7,0,112,0,0,0,0
776929,7,1,158,0,1,0,1
776929,8,0,112,0,0,0,0
776929,8,1,158,0,0,0,0
776929,9,0,112,2,2,0,0
776929,9,1,158,0,1,0,1
776933,1,0,134,0,0,0,1
776933,1,1,137,0,0,0,0
776933,2,0,134,0,1,0,2
776933,2,1,137,0,0,0,0
776933,3,0,134,0,0,0,0
776933,3,1,137,0,0,0,0
776933,4,0,134,0,1,0,2
776933,4,1,137,1,3,0,2
776933,5,0,134,1,2,0,2
776933,5,1,137,0,0,0,0
776933,6,0,134,0,1,0,1
776933,6,1,137,0,0,0,1
776933,7,0,134,0,1,0,2
776933,7,1,137,0,0,0,0
776933,8,0,134,0,0,0,1
776933,8,1,137,0,1,0,1
776933,9,0,134,0,1,0,1
776933,9,1,137,0,1,0,1
776933,10,0,134,1,0,0,1
776933,10,1,137,0,1,0,2
776931,1,0,121,0,1,0,1
776931,1,1,135,0,2,0,3
776931,2,0,121,0,0,0,0
776931,2,1,135,2,2,0,2
776931,3,0,121,0,0,1,0
776931,3,1,135,2,3,0,2
776931,4,0,121,0,0,0,0
776931,4,1,135,0,1,0,2
776931,5,0,121,0,1,0,1
776931,5,1,135,0,0,0,1
776931,6,0,121,0,0,0,0
776931,6,1,135,0,0,0,0
776931,7,0,121,0,0,0,0
776931,7,1,135,0,0,0,1
776931,8,0,121,0,0,0,0
776931,8,1,135,1,1,0,1
776931,9,0,121,0,1,0,1
776931,9,1,135,,0,0,0
776942,1,0,115,0,0,0,0
776942,1,1,114,2,3,0,1
776942,2,0,115,0,0,0,0
776942,2,1,114,0,0,0,0
776942,3,0,115,0,0,0,0
776942,3,1,114,0,0,0,0
776942,4,0,115,0,1,0,0
776942,4,1,114,1,1,0,2
776942,5,0,115,0,0,0,0
776942,5,1,114,0,0,0,0
776942,6,0,115,0,1,0,1
776942,6,1,114,0,0,0,0
776942,7,0,115,0,1,0,2
776942,7,1,114,0,0,0,0
776942,8,0,115,0,0,0,0
776942,8,1,114,2,4,0,2
776942,9,0,115,0,0,0,0
776942,9,1,114,,0,0,0
776938,1,0,139,0,1,0,1
776938,1,1,147,0,0,0,0
776938,2,0,139,0,0,0,0
776938,2,1,147,0,0,1,0
776938,3,0,139,1,2,0,1
776938,3,1,147,0,1,0,3
776938,4,0,139,0,2,0,2
776938,4,1,147,0,1,0,2
776938,5,0,139,0,1,0,1
776938,5,1,147,0,0,0,1
776938,6,0,139,0,0,0,0
776938,6,1,147,0,0,0,0
776938,7,0,139,0,0,0,0
776938,7,1,147,0,0,0,0
776938,8,0,139,0,1,0,1
776938,8,1,147,2,4,1,1
776938,9,0,139,2,1,0,0
776938,9,1,147,1,2,0,0
776938,10,0,139,1,1,0,2
776938,10,1,147,1,1,0,1
776938,11,0,139,0,0,0,1
776938,11,1,147,1,1,0,2
776941,1,0,119,0,0,0,0
776941,1,1,113,1,2,0,1
776941,2,0,119,0,1,0,1
776941,2,1,113,0,2,0,2
776941,3,0,119,0,1,0,0
776941,3,1,113,0,0,0,0
776941,4,0,119,2,1,0,0
776941,4,1,113,1,1,0,2
776941,5,0,119,0,1,0,1
776941,5,1,113,0,0,0,0
776941,6,0,119,0,0,0,1
776941,6,1,113,0,0,0,1
776941,7,0,119,0,1,0,2
776941,7,1,113,0,0,0,0
776941,8,0,119,0,2,1,3
776941,8,1,113,3,3,0,2
776941,9,0,119,0,0,0,1
776941,9,1,113,,0,0,0
776934,1,0,146,0,2,0,2
776934,1,1,138,0,0,0,0
776934,2,0,146,0,0,1,0
776934,2,1,138,0,1,0,1
776934,3,0,146,2,2,0,0
776934,3,1,138,0,1,0,1
776934,4,0,146,0,1,0,1
776934,4,1,138,0,0,0,0
776934,5,0,146,0,0,0,0
776934,5,1,138,0,1,0,3
776934,6,0,146,0,0,0,0
776934,6,1,138,0,1,0,0
776934,7,0,146,0,0,0,0
776934,7,1,138,0,1,0,1
776934,8,0,146,0,0,0,0
776934,8,1,138,0,0,0,2
776934,9,0,146,0,1,0,1
776934,9,1,138,0,0,0,0
776932,1,0,140,0,0,0,1
776932,1,1,108,0,0,0,0
776932,2,0,140,0,1,0,1
776932,2,1,108,0,1,0,0
776932,3,0,140,0,0,0,0
776932,3,1,108,0,2,0,3
776932,4,0,140,1,2,0,0
776932,4,1,108,1,2,0,2
776932,5,0,140,0,0,0,1
776932,5,1,108,0,0,0,0
776932,6,0,140,1,2,0,1
776932,6,1,108,0,1,1,0
776932,7,0,140,0,0,0,0
776932,7,1,108,0,0,0,0
776932,8,0,140,4,5,1,3
776932,8,1,108,2,2,0,1
776932,9,0,140,0,1,0,1
776932,9,1,108,0,0,0,0
776930,1,0,136,1,2,0,1
776930,1,1,133,2,3,0,1
776930,2,0,136,0,0,0,0
776930,2,1,133,0,0,0,0
776930,3,0,136,0,0,0,0
776930,3,1,133,0,0,0,0
776930,4,0,136,0,0,0,0
776930,4,1,133,1,1,0,0
776930,5,0,136,0,0,0,0
