gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776948,2025-07-30T16:35:00Z,2025-07-30,1,R,F,Final,141,Toronto Blue Jays,9,110,Baltimore Orioles,8,2,Oriole Park at Camden Yards,9
776940,2025-07-30T17:10:00Z,2025-07-30,1,R,F,Final,109,Arizona Diamondbacks,2,116,Detroit Tigers,7,2394,Comerica Park,9
776935,2025-07-30T17:10:00Z,2025-07-30,1,R,F,Final,111,Boston Red Sox,13,142,Minnesota Twins,1,3312,Target Field,9
776937,2025-07-30T18:10:00Z,2025-07-30,1,R,F,Final,120,Washington Nationals,1,117,Houston Astros,9,2392,Daikin Park,9
776936,2025-07-30T18:10:00Z,2025-07-30,1,R,F,Final,144,Atlanta Braves,0,118,Kansas City Royals,1,7,Kauffman Stadium,9
776939,2025-07-30T18:10:00Z,2025-07-30,1,R,F,Final,143,Philadelphia Phillies,3,145,Chicago White Sox,9,4,Rate Field,9
776929,2025-07-30T18:10:00Z,2025-07-30,1,R,F,Final,112,Chicago Cubs,10,158,Milwaukee Brewers,3,32,American Family Field,9
776933,2025-07-30T19:45:00Z,2025-07-30,1,R,F,Final,134,Pittsburgh Pirates,2,137,San Francisco Giants,1,2395,Oracle Park,9
776931,2025-07-30T20:10:00Z,2025-07-30,1,R,F,Final,121,New York Mets,0,135,San Diego Padres,5,2680,Petco Park,9
776942,2025-07-30T22:40:00Z,2025-07-30,1,R,F,Final,115,Colorado Rockies,0,114,Cleveland Guardians,5,5,Progressive Field,9
776938,2025-07-30T23:05:00Z,2025-07-30,1,R,F,Final,139,Tampa Bay Rays,4,147,New York Yankees,5,3313,Yankee Stadium,9
776941,2025-07-30T23:10:00Z,2025-07-30,1,R,F,Final,119,Los Angeles Dodgers,2,113,Cincinnati Reds,5,2602,Great American Ball Park,9
776934,2025-07-30T23:45:00Z,2025-07-30,1,R,F,Final,146,Miami Marlins,2,138,St. Louis Cardinals,0,2889,Busch Stadium,9
776932,2025-07-31T01:38:00Z,2025-07-30,1,R,F,Final,140,Texas Rangers,6,108,Los Angeles Angels,3,1,Angel Stadium,9
776930,2025-07-31T02:05:00Z,2025-07-30,1,R,F,Final,136,Seattle Mariners,4,133,Athletics,5,2529,Sutter Health Park,9
