gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778765,2025-03-17T17:05:00Z,2025-03-17,1,S,F,Final,110,Baltimore Orioles,12,111,Boston Red Sox,3,4309,JetBlue Park,9
779108,2025-03-17T17:05:00Z,2025-03-17,1,S,F,Final,134,Pittsburgh Pirates,6,116,Detroit Tigers,9,2511,Publix Field at Joker Marchant Stadium,9
778722,2025-03-17T17:05:00Z,2025-03-17,1,S,F,Final,138,St. Louis Cardinals,6,120,Washington Nationals,2,5000,CACTI Park of the Palm Beaches,9
779024,2025-03-17T17:05:00Z,2025-03-17,1,S,F,Final,142,Minnesota Twins,2,134,Pittsburgh Pirates,4,2526,LECOM Park,9
778903,2025-03-17T17:05:00Z,2025-03-17,1,S,F,Final,141,Toronto Blue Jays,2,143,Philadelphia Phillies,4,2700,BayCare Ballpark,9
778696,2025-03-17T17:05:00Z,2025-03-17,1,S,F,Final,111,Boston Red Sox,2,144,Atlanta Braves,1,5380,CoolToday Park,9
778948,2025-03-17T17:07:00Z,2025-03-17,1,S,F,Final,147,New York Yankees,5,141,Toronto Blue Jays,6,2536,TD Ballpark,9
778884,2025-03-17T17:10:00Z,2025-03-17,1,S,F,Final,139,Tampa Bay Rays,2,121,New York Mets,0,2856,Clover Park,9
779063,2025-03-17T17:10:00Z,2025-03-17,1,S,F,Final,121,New York Mets,6,146,Miami Marlins,5,2520,Roger Dean Chevrolet Stadium,9
778923,2025-03-17T20:05:00Z,2025-03-17,1,S,F,Final,109,Arizona Diamondbacks,1,118,Kansas City Royals,12,2603,Surprise Stadium,9
779140,2025-03-17T20:05:00Z,2025-03-17,1,S,F,Final,136,Seattle Mariners,6,133,Athletics,7,2507,Hohokam Stadium,9
778843,2025-03-17T20:05:00Z,2025-03-17,1,S,F,Final,137,San Francisco Giants,3,145,Chicago White Sox,0,3809,Camelback Ranch,9
778788,2025-03-17T20:10:00Z,2025-03-17,1,S,F,Final,108,Los Angeles Angels,11,109,Arizona Diamondbacks,5,4249,Salt River Fields at Talking Stick,9
778999,2025-03-17T20:10:00Z,2025-03-17,1,S,F,Final,158,Milwaukee Brewers,8,135,San Diego Padres,14,2530,Peoria Stadium,9
778815,2025-03-18T01:05:00Z,2025-03-17,1,S,F,Final,113,Cincinnati Reds,0,114,Cleveland Guardians,3,3834,Goodyear Ballpark,9
