gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777101,2025-07-18T18:20:00Z,2025-07-18,1,R,F,Final,111,Boston Red Sox,1,112,Chicago Cubs,4,17,Wrigley Field,9
777107,2025-07-18T22:40:00Z,2025-07-18,1,R,F,Final,145,Chicago White Sox,10,134,Pittsburgh Pirates,1,31,PNC Park,9
777112,2025-07-18T22:45:00Z,2025-07-18,1,R,F,Final,135,San Diego Padres,7,120,Washington Nationals,2,3309,Nationals Park,9
777106,2025-07-18T22:45:00Z,2025-07-18,1,R,F,Final,108,Los Angeles Angels,6,143,Philadelphia Phillies,5,2681,Citizens Bank Park,9
777108,2025-07-18T23:07:00Z,2025-07-18,1,R,F,Final,137,San Francisco Giants,0,141,Toronto Blue Jays,4,14,Rogers Centre,9
777111,2025-07-18T23:10:00Z,2025-07-18,1,R,F,Final,113,Cincinnati Reds,8,121,New York Mets,4,3289,Citi Field,9
777105,2025-07-18T23:10:00Z,2025-07-18,1,R,F,Final,133,Athletics,6,114,Cleveland Guardians,8,5,Progressive Field,9
777109,2025-07-18T23:10:00Z,2025-07-18,1,R,F,Final,118,Kansas City Royals,7,146,Miami Marlins,8,4169,loanDepot park,9
777114,2025-07-18T23:15:00Z,2025-07-18,1,R,F,Final,147,New York Yankees,3,144,Atlanta Braves,7,4705,Truist Park,9
777110,2025-07-18T23:35:00Z,2025-07-18,1,R,F,Final,110,Baltimore Orioles,1,139,Tampa Bay Rays,11,2523,George M. Steinbrenner Field,9
777098,2025-07-19T00:05:00Z,2025-07-18,1,R,F,Final,116,Detroit Tigers,0,140,Texas Rangers,2,5325,Globe Life Field,9
777102,2025-07-19T00:40:00Z,2025-07-18,1,R,F,Final,142,Minnesota Twins,4,115,Colorado Rockies,6,19,Coors Field,9
777100,2025-07-19T01:40:00Z,2025-07-18,1,R,F,Final,138,St. Louis Cardinals,3,109,Arizona Diamondbacks,7,15,Chase Field,9
777099,2025-07-19T02:10:00Z,2025-07-18,1,R,F,Final,117,Houston Astros,1,136,Seattle Mariners,6,680,T-Mobile Park,9
777103,2025-07-19T02:10:00Z,2025-07-18,1,R,F,Final,158,Milwaukee Brewers,2,119,Los Angeles Dodgers,0,22,Dodger Stadium,9
