gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778431,2025-08-09T17:15:00Z,2025-08-09,1,R,F,Final,146,Miami Marlins,1,144,Atlanta Braves,7,4705,Truist Park,9
776819,2025-08-09T23:15:00Z,2025-08-09,1,R,F,Final,146,Miami Marlins,6,144,Atlanta Braves,8,4705,Truist Park,9
776815,2025-08-09T18:05:00Z,2025-08-09,1,R,F,Final,117,Houston Astros,4,147,New York Yankees,5,3313,Yankee Stadium,9
776802,2025-08-09T20:05:00Z,2025-08-09,1,R,F,Final,120,Washington Nationals,4,137,San Francisco Giants,2,2395,Oracle Park,9
776813,2025-08-09T22:10:00Z,2025-08-09,1,R,F,Final,108,Los Angeles Angels,7,116,Detroit Tigers,4,2394,Comerica Park,9
776812,2025-08-09T22:40:00Z,2025-08-09,1,R,F,Final,113,Cincinnati Reds,2,134,Pittsburgh Pirates,1,31,PNC Park,9
776811,2025-08-09T23:05:00Z,2025-08-09,1,R,F,Final,133,Athletics,11,110,Baltimore Orioles,3,2,Oriole Park at Camden Yards,9
776816,2025-08-09T23:10:00Z,2025-08-09,1,R,F,Final,118,Kansas City Royals,2,142,Minnesota Twins,0,3312,Target Field,9
776814,2025-08-09T23:10:00Z,2025-08-09,1,R,F,Final,114,Cleveland Guardians,3,145,Chicago White Sox,1,4,Rate Field,9
776817,2025-08-09T23:10:00Z,2025-08-09,1,R,F,Final,121,New York Mets,4,158,Milwaukee Brewers,7,32,American Family Field,9
776818,2025-08-09T23:15:00Z,2025-08-09,1,R,F,Final,112,Chicago Cubs,9,138,St. Louis Cardinals,1,2889,Busch Stadium,9
776810,2025-08-09T23:15:00Z,2025-08-09,1,R,F,Final,143,Philadelphia Phillies,3,140,Texas Rangers,2,5325,Globe Life Field,9
776809,2025-08-10T00:10:00Z,2025-08-09,1,R,F,Final,115,Colorado Rockies,5,109,Arizona Diamondbacks,6,15,Chase Field,9
776807,2025-08-10T00:40:00Z,2025-08-09,1,R,F,Final,111,Boston Red Sox,4,135,San Diego Padres,5,2680,Petco Park,9
776808,2025-08-10T01:10:00Z,2025-08-09,1,R,F,Final,141,Toronto Blue Jays,1,119,Los Angeles Dodgers,9,22,Dodger Stadium,9
776805,2025-08-10T01:40:00Z,2025-08-09,1,R,F,Final,139,Tampa Bay Rays,4,136,Seattle Mariners,7,680,T-Mobile Park,9
