gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
776604,1,0,111,1,1,1,0
776604,1,1,110,0,1,0,1
776604,2,0,111,0,0,0,1
776604,2,1,110,1,1,0,1
776604,3,0,111,0,1,0,2
776604,3,1,110,2,1,0,2
776604,4,0,111,0,1,0,1
776604,4,1,110,0,0,0,0
776604,5,0,111,3,3,0,0
776604,5,1,110,0,0,0,0
776604,6,0,111,0,0,0,0
776604,6,1,110,0,1,0,0
776604,7,0,111,0,0,0,0
776604,7,1,110,0,1,0,1
776604,8,0,111,0,0,0,0
776604,8,1,110,0,1,0,1
776604,9,0,111,0,1,0,1
776604,9,1,110,0,0,1,0
776601,1,0,139,0,0,0,1
776601,1,1,114,0,0,0,0
776601,2,0,139,0,0,0,1
776601,2,1,114,0,0,0,0
776601,3,0,139,0,1,0,1
776601,3,1,114,0,1,0,1
776601,4,0,139,2,3,0,2
776601,4,1,114,0,0,1,0
776601,5,0,139,2,2,0,0
776601,5,1,114,0,0,0,1
776601,6,0,139,0,1,0,1
776601,6,1,114,0,0,0,0
776601,7,0,139,4,5,0,1
776601,7,1,114,0,0,0,0
776601,8,0,139,0,0,0,0
776601,8,1,114,0,1,0,2
776601,9,0,139,1,2,0,1
776601,9,1,114,0,0,0,0
776600,1,0,144,0,0,0,0
776600,1,1,146,0,1,0,1
776600,2,0,144,0,0,0,1
776600,2,1,146,0,0,0,0
776600,3,0,144,0,1,0,1
776600,3,1,146,0,1,0,0
776600,4,0,144,0,0,0,0
776600,4,1,146,0,0,0,0
776600,5,0,144,0,0,0,1
776600,5,1,146,1,1,0,0
776600,6,0,144,0,0,0,1
776600,6,1,146,0,0,0,0
776600,7,0,144,0,0,0,0
776600,7,1,146,0,0,0,2
776600,8,0,144,0,1,0,2
776600,8,1,146,1,1,0,0
776600,9,0,144,1,1,0,0
776600,9,1,146,,0,0,0
776597,1,0,120,0,1,0,1
776597,1,1,147,1,0,0,1
776597,2,0,120,0,0,0,0
776597,2,1,147,0,1,0,1
776597,3,0,120,0,0,1,0
776597,3,1,147,1,2,0,1
776597,4,0,120,0,2,0,1
776597,4,1,147,0,0,0,0
776597,5,0,120,0,0,0,1
776597,5,1,147,5,5,0,0
776597,6,0,120,0,1,0,1
776597,6,1,147,0,1,0,1
776597,7,0,120,0,0,0,0
776597,7,1,147,3,2,0,0
776597,8,0,120,0,1,0,1
776597,8,1,147,0,1,0,2
776597,9,0,120,5,4,0,0
776597,9,1,147,,0,0,0
776596,1,0,142,0,0,0,0
776596,1,1,141,4,4,0,1
776596,2,0,142,0,1,0,1
776596,2,1,141,1,1,0,0
776596,3,0,142,0,0,0,0
776596,3,1,141,0,0,0,0
776596,4,0,142,1,1,0,0
776596,4,1,141,1,2,0,1
776596,5,0,142,0,0,0,0
776596,5,1,141,0,0,0,0
776596,6,0,142,3,2,0,0
776596,6,1,141,4,3,0,1
