gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776604,2025-08-25T22:35:00Z,2025-08-25,1,R,F,Final,111,Boston Red Sox,4,110,Baltimore Orioles,3,2,Oriole Park at Camden Yards,9
776601,2025-08-25T22:40:00Z,2025-08-25,1,R,F,Final,139,Tampa Bay Rays,9,114,Cleveland Guardians,0,5,Progressive Field,9
776600,2025-08-25T22:40:00Z,2025-08-25,1,R,F,Final,144,Atlanta Braves,1,146,Miami Marlins,2,4169,loanDepot park,9
776597,2025-08-25T23:05:00Z,2025-08-25,1,R,F,Final,120,Washington Nationals,5,147,New York Yankees,10,3313,Yankee Stadium,9
776596,2025-08-25T23:07:00Z,2025-08-25,1,R,F,Final,142,Minnesota Twins,4,141,Toronto Blue Jays,10,14,Rogers Centre,9
776598,2025-08-25T23:10:00Z,2025-08-25,1,R,F,Final,143,Philadelphia Phillies,3,121,New York Mets,13,3289,Citi Field,9
776599,2025-08-25T23:40:00Z,2025-08-25,1,R,F,Final,118,Kansas City Royals,0,145,Chicago White Sox,7,4,Rate Field,9
776593,2025-08-25T23:40:00Z,2025-08-25,1,R,F,Final,109,Arizona Diamondbacks,5,158,Milwaukee Brewers,7,32,American Family Field,9
776589,2025-08-25T23:45:00Z,2025-08-25,1,R,F,Final,134,Pittsburgh Pirates,6,138,St. Louis Cardinals,7,2889,Busch Stadium,9
776592,2025-08-26T00:05:00Z,2025-08-25,1,R,F,Final,108,Los Angeles Angels,4,140,Texas Rangers,0,5325,Globe Life Field,9
776595,2025-08-26T01:40:00Z,2025-08-25,1,R,F,Final,135,San Diego Padres,6,136,Seattle Mariners,9,680,T-Mobile Park,9
776590,2025-08-26T02:05:00Z,2025-08-25,1,R,F,Final,116,Detroit Tigers,3,133,Athletics,8,2529,Sutter Health Park,9
776594,2025-08-26T02:10:00Z,2025-08-25,1,R,F,Final,113,Cincinnati Reds,0,119,Los Angeles Dodgers,7,22,Dodger Stadium,9
