gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
776372,1,0,134,1,2,0,0
776372,1,1,110,1,2,0,1
776372,2,0,134,0,0,0,0
776372,2,1,110,1,1,0,1
776372,3,0,134,1,2,0,1
776372,3,1,110,0,0,0,0
776372,4,0,134,0,0,0,0
776372,4,1,110,0,0,0,0
776372,5,0,134,0,1,0,1
776372,5,1,110,0,1,0,2
776372,6,0,134,0,1,0,2
776372,6,1,110,0,1,0,3
776372,7,0,134,0,1,0,1
776372,7,1,110,1,2,0,2
776372,8,0,134,0,1,0,2
776372,8,1,110,0,0,0,0
776372,9,0,134,0,1,0,0
776372,9,1,110,,0,0,0
776364,1,0,139,0,1,1,1
776364,1,1,145,2,2,0,1
776364,2,0,139,0,1,0,1
776364,2,1,145,0,0,0,0
776364,3,0,139,0,1,0,1
776364,3,1,145,0,0,0,1
776364,4,0,139,0,0,0,0
776364,4,1,145,0,0,0,1
776364,5,0,139,0,0,0,0
776364,5,1,145,0,1,0,0
776364,6,0,139,0,1,0,1
776364,6,1,145,3,3,0,3
776364,7,0,139,0,1,0,1
776364,7,1,145,0,0,0,0
776364,8,0,139,1,2,0,2
776364,8,1,145,0,0,0,0
776364,9,0,139,0,0,0,0
776364,9,1,145,,0,0,0
776369,1,0,117,0,0,0,0
776369,1,1,141,2,3,0,1
776369,2,0,117,0,0,0,0
776369,2,1,141,1,1,0,0
776369,3,0,117,0,0,0,0
776369,3,1,141,0,1,0,1
776369,4,0,117,0,2,0,2
776369,4,1,141,1,1,0,0
776369,5,0,117,0,0,0,0
776369,5,1,141,0,0,0,0
776369,6,0,117,0,0,0,0
776369,6,1,141,0,0,0,0
776369,7,0,117,0,0,0,0
776369,7,1,141,0,0,0,0
776369,8,0,117,0,0,1,0
776369,8,1,141,2,2,0,2
776369,9,0,117,0,0,0,1
776369,9,1,141,,0,0,0
776367,1,0,120,0,1,0,1
776367,1,1,146,2,3,0,1
776367,2,0,120,0,0,0,0
776367,2,1,146,0,0,0,0
776367,3,0,120,0,2,0,2
776367,3,1,146,0,1,0,2
776367,4,0,120,0,2,1,1
776367,4,1,146,0,0,0,1
776367,5,0,120,0,0,0,0
776367,5,1,146,0,0,0,0
776367,6,0,120,0,0,0,0
776367,6,1,146,0,1,0,1
776367,7,0,120,0,1,0,1
776367,7,1,146,0,0,0,1
776367,8,0,120,0,1,1,1
776367,8,1,146,3,2,0,0
776367,9,0,120,0,0,0,0
776367,9,1,146,,0,0,0
776368,1,0,116,0,0,0,0
776368,1,1,147,1,1,0,0
776368,2,0,116,1,3,0,2
776368,2,1,147,2,3,0,1
776368,3,0,116,0,1,0,0
776368,3,1,147,2,2,0,0
776368,4,0,116,0,0,0,0
