gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777573,2025-06-10T22:35:00Z,2025-06-10,1,R,F,Final,116,Detroit Tigers,5,110,Baltimore Orioles,3,2,Oriole Park at Camden Yards,9
777569,2025-06-10T22:40:00Z,2025-06-10,1,R,F,Final,113,Cincinnati Reds,1,114,Cleveland Guardians,0,5,Progressive Field,9
777566,2025-06-10T22:40:00Z,2025-06-10,1,R,F,Final,146,Miami Marlins,3,134,Pittsburgh Pirates,2,31,PNC Park,9
777571,2025-06-10T22:45:00Z,2025-06-10,1,R,F,Final,112,Chicago Cubs,8,143,Philadelphia Phillies,4,2681,Citizens Bank Park,9
777570,2025-06-10T23:10:00Z,2025-06-10,1,R,F,Final,120,Washington Nationals,4,121,New York Mets,5,3289,Citi Field,9
777565,2025-06-10T23:10:00Z,2025-06-10,1,R,F,Final,139,Tampa Bay Rays,1,111,Boston Red Sox,3,3,Fenway Park,9
777557,2025-06-10T23:40:00Z,2025-06-10,1,R,F,Final,140,Texas Rangers,16,142,Minnesota Twins,4,3312,Target Field,9
777572,2025-06-10T23:40:00Z,2025-06-10,1,R,F,Final,147,New York Yankees,10,118,Kansas City Royals,2,7,Kauffman Stadium,9
777568,2025-06-10T23:40:00Z,2025-06-10,1,R,F,Final,144,Atlanta Braves,1,158,Milwaukee Brewers,4,32,American Family Field,9
777558,2025-06-10T23:45:00Z,2025-06-10,1,R,F,Final,141,Toronto Blue Jays,10,138,St. Louis Cardinals,9,2889,Busch Stadium,9
777567,2025-06-11T00:10:00Z,2025-06-10,1,R,F,Final,145,Chicago White Sox,4,117,Houston Astros,2,2392,Daikin Park,9
777563,2025-06-11T00:40:00Z,2025-06-10,1,R,F,Final,137,San Francisco Giants,6,115,Colorado Rockies,5,19,Coors Field,9
777564,2025-06-11T01:38:00Z,2025-06-10,1,R,F,Final,133,Athletics,1,108,Los Angeles Angels,2,1,Angel Stadium,9
777560,2025-06-11T01:40:00Z,2025-06-10,1,R,F,Final,119,Los Angeles Dodgers,1,135,San Diego Padres,11,2680,Petco Park,9
777559,2025-06-11T01:40:00Z,2025-06-10,1,R,F,Final,136,Seattle Mariners,3,109,Arizona Diamondbacks,10,15,Chase Field,9
