gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
777573,1,0,116,0,0,1,1
777573,1,1,110,0,0,0,1
777573,2,0,116,1,1,0,0
777573,2,1,110,0,0,0,1
777573,3,0,116,0,2,0,2
777573,3,1,110,1,2,0,1
777573,4,0,116,1,2,0,1
777573,4,1,110,0,0,0,0
777573,5,0,116,3,4,0,1
777573,5,1,110,0,0,0,0
777573,6,0,116,0,0,0,0
777573,6,1,110,0,1,0,1
777573,7,0,116,0,1,0,1
777573,7,1,110,0,0,0,0
777573,8,0,116,0,1,0,0
777573,8,1,110,1,2,0,2
777573,9,0,116,0,1,0,1
777573,9,1,110,1,1,0,0
777569,1,0,113,0,0,0,0
777569,1,1,114,0,0,0,0
777569,2,0,113,0,0,0,0
777569,2,1,114,0,1,0,1
777569,3,0,113,0,0,0,0
777569,3,1,114,0,0,0,0
777569,4,0,113,0,2,0,2
777569,4,1,114,0,0,0,0
777569,5,0,113,1,2,0,2
777569,5,1,114,0,1,0,1
777569,6,0,113,0,0,0,0
777569,6,1,114,0,0,0,0
777569,7,0,113,0,0,0,0
777569,7,1,114,0,0,0,0
777569,8,0,113,0,1,1,2
777569,8,1,114,0,0,0,1
777569,9,0,113,0,1,0,0
777569,9,1,114,0,1,0,1
777566,1,0,146,0,0,0,0
777566,1,1,134,0,1,0,1
777566,2,0,146,0,0,0,0
777566,2,1,134,0,1,0,1
777566,3,0,146,2,2,0,0
777566,3,1,134,0,1,0,2
777566,4,0,146,1,2,0,1
777566,4,1,134,0,0,1,0
777566,5,0,146,0,2,0,2
777566,5,1,134,0,0,0,0
777566,6,0,146,0,2,0,2
777566,6,1,134,0,0,0,0
777566,7,0,146,0,0,0,0
777566,7,1,134,0,0,0,0
777566,8,0,146,0,0,0,0
777566,8,1,134,2,2,0,0
777566,9,0,146,0,0,0,0
777566,9,1,134,0,1,0,2
777571,1,0,112,0,1,0,1
777571,1,1,143,0,2,0,2
777571,2,0,112,1,1,0,1
777571,2,1,143,2,3,0,1
777571,3,0,112,1,1,0,0
777571,3,1,143,0,0,0,0
777571,4,0,112,1,3,0,3
777571,4,1,143,0,0,0,0
777571,5,0,112,0,1,0,1
777571,5,1,143,2,3,0,1
777571,6,0,112,2,2,0,0
777571,6,1,143,0,0,0,0
777571,7,0,112,0,0,0,1
777571,7,1,143,0,0,0,0
777571,8,0,112,3,4,0,2
777571,8,1,143,0,2,0,2
777571,9,0,112,0,0,0,0
777571,9,1,143,0,0,0,1
777570,1,0,120,2,2,0,0
777570,1,1,121,0,1,0,1
777570,2,0,120,1,3,0,1
777570,2,1,121,1,2,0,1
777570,3,0,120,0,1,0,1
777570,3,1,121,1,1,0,0
777570,4,0,120,0,0,0,0
777570,4,1,121,0,1,0,1
777570,5,0,120,1,1,0,0
777570,5,1,121,0,0,0,0
777570,6,0,120,0,0,0,1
777570,6,1,121,0,0,0,0
777570,7,0,120,0,0,0,1
777570,7,1,121,0,0,0,0
777570,8,0,120,0,1,0,2
777570,8,1,121,2,2,0,0
777570,9,0,120,0,0,0,0
777570,9,1,121,0,0,0,0
777570,10,0,120,0,0,0,1
777570,10,1,121,1,1,0,1
777565,1,0,139,0,0,0,1
777565,1,1,111,2,3,0,1
777565,2,0,139,0,1,0,1
777565,2,1,111,0,0,0,0
777565,3,0,139,0,1,1,0
777565,3,1,111,0,0,0,2
777565,4,0,139,0,0,1,0
777565,4,1,111,0,1,0,1
777565,5,0,139,1,1,0,2
777565,5,1,111,0,0,1,0
777565,6,0,139,0,0,0,0
777565,6,1,111,1,1,0,0
777565,7,0,139,0,0,0,0
777565,7,1,111,0,2,0,2
777565,8,0,139,0,0,0,0
777565,8,1,111,0,0,0,0
777565,9,0,139,0,0,0,0
777565,9,1,111,,0,0,0
777557,1,0,140,0,1,0,2
777557,1,1,142,0,1,0,1
777557,2,0,140,0,1,0,1
777557,2,1,142,0,0,0,0
777557,3,0,140,0,1,0,1
777557,3,1,142,0,1,0,1
777557,4,0,140,3,2,0,1
777557,4,1,142,2,3,1,1
777557,5,0,140,5,5,0,1
777557,5,1,142,1,2,0,1
777557,6,0,140,2,2,0,0
777557,6,1,142,1,3,0,1
777557,7,0,140,0,0,0,0
777557,7,1,142,0,1,0,1
777557,8,0,140,6,5,0,0
777557,8,1,142,0,0,1,1
777557,9,0,140,0,1,0,2
777557,9,1,142,0,1,0,0
777572,1,0,147,2,2,0,1
777572,1,1,118,0,0,0,0
777572,2,0,147,0,1,0,1
777572,2,1,118,1,2,0,1
777572,3,0,147,0,0,0,0
777572,3,1,118,0,0,0,0
777572,4,0,147,3,3,0,0
777572,4,1,118,0,0,0,0
777572,5,0,147,0,0,0,0
777572,5,1,118,0,1,0,1
777572,6,0,147,5,6,1,2
777572,6,1,118,1,3,0,2
777572,7,0,147,0,1,0,2
777572,7,1,118,0,0,0,0
777572,8,0,147,0,2,0,2
777572,8,1,118,0,1,1,2
777572,9,0,147,0,1,0,1
777572,9,1,118,0,2,0,3
777568,1,0,144,0,1,0,1
777568,1,1,158,0,1,0,2
777568,2,0,144,0,2,0,2
777568,2,1,158,0,0,0,0
777568,3,0,144,0,1,0,1
777568,3,1,158,2,3,0,1
777568,4,0,144,0,1,0,1
777568,4,1,158,0,0,0,1
777568,5,0,144,1,2,0,0
777568,5,1,158,0,0,0,0
777568,6,0,144,0,0,0,0
777568,6,1,158,1,1,0,0
777568,7,0,144,0,0,0,0
777568,7,1,158,1,1,0,3
777568,8,0,144,0,1,0,1
777568,8,1,158,0,0,0,0
777568,9,0,144,0,0,0,0
777568,9,1,158,,0,0,0
777558,1,0,141,3,3,0,0
777558,1,1,138,0,1,0,1
777558,2,0,141,0,0,0,0
777558,2,1,138,0,1,0,1
777558,3,0,141,0,0,0,0
777558,3,1,138,0,0,0,0
777558,4,0,141,1,3,0,1
777558,4,1,138,4,4,0,1
777558,5,0,141,2,3,0,2
777558,5,1,138,0,0,1,0
777558,6,0,141,0,0,0,0
777558,6,1,138,0,0,0,0
777558,7,0,141,2,3,0,0
777558,7,1,138,0,0,0,1
777558,8,0,141,0,1,0,1
777558,8,1,138,2,3,0,1
777558,9,0,141,2,3,0,1
777558,9,1,138,3,3,0,0
777567,1,0,145,0,0,0,0
777567,1,1,117,0,1,0,1
777567,2,0,145,1,1,0,1
777567,2,1,117,0,0,0,0
777567,3,0,145,2,2,0,2
777567,3,1,117,1,2,0,2
777567,4,0,145,1,1,0,0
777567,4,1,117,0,2,0,1
777567,5,0,145,0,0,0,1
777567,5,1,117,0,1,0,1
777567,6,0,145,0,0,0,0
777567,6,1,117,0,1,0,0
777567,7,0,145,0,0,0,1
777567,7,1,117,0,0,0,0
777567,8,0,145,0,0,0,1
777567,8,1,117,1,2,0,2
777567,9,0,145,0,0,0,1
777567,9,1,117,0,0,0,0
777563,1,0,137,1,2,0,1
777563,1,1,115,0,0,0,1
777563,2,0,137,0,0,0,1
777563,2,1,115,1,2,0,2
777563,3,0,137,0,0,0,2
777563,3,1,115,0,0,0,0
777563,4,0,137,0,1,0,2
777563,4,1,115,1,1,0,0
777563,5,0,137,1,1,0,1
777563,5,1,115,1,1,0,0
777563,6,0,137,0,0,0,0
777563,6,1,115,0,0,0,0
777563,7,0,137,0,0,1,0
777563,7,1,115,0,0,0,1
777563,8,0,137,0,0,0,0
777563,8,1,115,2,2,0,2
777563,9,0,137,4,3,0,2
777563,9,1,115,0,2,0,2
777564,1,0,133,0,0,0,0
777564,1,1,108,0,1,0,1
777564,2,0,133,0,0,0,1
777564,2,1,108,0,0,0,1
777564,3,0,133,0,0,0,0
777564,3,1,108,0,1,0,0
777564,4,0,133,0,0,0,0
777564,4,1,108,0,0,0,0
777564,5,0,133,0,0,0,0
777564,5,1,108,0,1,0,1
777564,6,0,133,1,1,0,1
777564,6,1,108,0,1,0,2
777564,7,0,133,0,1,0,1
777564,7,1,108,0,0,0,0
777564,8,0,133,0,1,0,1
777564,8,1,108,1,2,0,1
777564,9,0,133,0,1,0,1
777564,9,1,108,0,0,0,0
777564,10,0,133,0,0,0,1
777564,10,1,108,1,1,0,2
777560,1,0,119,0,0,0,0
777560,1,1,135,0,0,0,0
777560,2,0,119,0,1,0,1
777560,2,1,135,0,1,0,1
777560,3,0,119,0,0,0,3
777560,3,1,135,3,3,0,1
777560,4,0,119,0,0,0,1
777560,4,1,135,1,2,0,1
777560,5,0,119,0,2,0,2
777560,5,1,135,1,3,0,3
777560,6,0,119,0,0,0,0
777560,6,1,135,4,4,0,2
777560,7,0,119,0,0,1,1
777560,7,1,135,2,2,0,1
777560,8,0,119,1,3,0,3
777560,8,1,135,0,1,0,2
777560,9,0,119,0,0,0,0
777560,9,1,135,,0,0,0
777559,1,0,136,0,2,0,2
777559,1,1,109,0,2,0,1
777559,2,0,136,0,2,0,2
777559,2,1,109,0,0,0,0
777559,3,0,136,0,1,0,1
777559,3,1,109,2,1,0,1
777559,4,0,136,0,1,0,1
777559,4,1,109,1,1,0,0
777559,5,0,136,0,1,0,1
777559,5,1,109,1,3,0,2
777559,6,0,136,2,2,0,2
777559,6,1,109,5,5,0,1
777559,7,0,136,0,0,0,1
777559,7,1,109,0,0,0,0
777559,8,0,136,1,2,0,2
777559,8,1,109,1,1,0,0
777559,9,0,136,0,1,0,0
777559,9,1,109,,0,0,0
