gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778557,2025-03-27T19:05:00Z,2025-03-27,1,R,F,Final,158,Milwaukee Brewers,2,147,New York Yankees,4,3313,Yankee Stadium,9
778556,2025-03-27T19:07:00Z,2025-03-27,1,R,F,Final,110,Baltimore Orioles,12,141,Toronto Blue Jays,2,14,Rogers Centre,9
778553,2025-03-27T20:05:00Z,2025-03-27,1,R,F,Final,111,Boston Red Sox,5,140,Texas Rangers,2,5325,Globe Life Field,9
778555,2025-03-27T20:05:00Z,2025-03-27,1,R,F,Final,143,Philadelphia Phillies,7,120,Washington Nationals,3,3309,Nationals Park,9
778558,2025-03-27T20:10:00Z,2025-03-27,1,R,F,Final,114,Cleveland Guardians,7,118,Kansas City Royals,4,7,Kauffman Stadium,9
778559,2025-03-27T20:10:00Z,2025-03-27,1,R,F,Final,121,New York Mets,1,117,Houston Astros,3,2392,Daikin Park,9
778561,2025-03-27T20:10:00Z,2025-03-27,1,R,F,Final,137,San Francisco Giants,6,113,Cincinnati Reds,4,2602,Great American Ball Park,9
778545,2025-03-27T20:10:00Z,2025-03-27,1,R,F,Final,144,Atlanta Braves,4,135,San Diego Padres,7,2680,Petco Park,9
778554,2025-03-27T20:10:00Z,2025-03-27,1,R,F,Final,108,Los Angeles Angels,1,145,Chicago White Sox,8,4,Rate Field,9
778562,2025-03-27T20:10:00Z,2025-03-27,1,R,F,Final,134,Pittsburgh Pirates,4,146,Miami Marlins,5,4169,loanDepot park,9
778551,2025-03-27T20:15:00Z,2025-03-27,1,R,F,Final,142,Minnesota Twins,3,138,St. Louis Cardinals,5,2889,Busch Stadium,9
778546,2025-03-27T23:10:00Z,2025-03-27,1,R,F,Final,116,Detroit Tigers,4,119,Los Angeles Dodgers,5,22,Dodger Stadium,9
778552,2025-03-28T02:10:00Z,2025-03-27,1,R,F,Final,112,Chicago Cubs,10,109,Arizona Diamondbacks,6,15,Chase Field,9
778547,2025-03-28T02:10:00Z,2025-03-27,1,R,F,Final,133,Athletics,2,136,Seattle Mariners,4,680,T-Mobile Park,9
