gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
777406,1,0,110,2,3,0,2
777406,1,1,147,0,0,0,0
777406,2,0,110,0,0,1,0
777406,2,1,147,1,2,0,1
777406,3,0,110,0,1,0,1
777406,3,1,147,0,2,0,2
777406,4,0,110,0,1,0,1
777406,4,1,147,0,0,0,0
777406,5,0,110,0,0,0,1
777406,5,1,147,0,0,0,0
777406,6,0,110,0,0,0,0
777406,6,1,147,0,1,0,2
777406,7,0,110,0,1,0,1
777406,7,1,147,0,1,0,2
777406,8,0,110,0,0,1,2
777406,8,1,147,3,3,0,2
777406,9,0,110,0,1,0,1
777406,9,1,147,,0,0,0
777409,1,0,116,0,0,0,0
777409,1,1,139,0,1,0,0
777409,2,0,116,1,2,0,1
777409,2,1,139,0,1,0,1
777409,3,0,116,0,1,2,1
777409,3,1,139,0,0,0,1
777409,4,0,116,0,1,0,0
777409,4,1,139,1,2,0,1
777409,5,0,116,0,0,0,1
777409,5,1,139,0,1,0,1
777409,6,0,116,0,0,0,0
777409,6,1,139,0,2,0,1
777409,7,0,116,2,1,0,0
777409,7,1,139,0,0,0,1
777409,8,0,116,0,1,0,0
777409,8,1,139,0,1,0,0
777409,9,0,116,6,6,0,2
777409,9,1,139,2,1,0,1
777404,1,0,140,0,1,0,0
777404,1,1,134,0,1,0,1
777404,2,0,140,2,2,0,1
777404,2,1,134,0,1,0,2
777404,3,0,140,0,1,0,2
777404,3,1,134,0,0,0,0
777404,4,0,140,0,0,0,0
777404,4,1,134,2,3,0,1
777404,5,0,140,0,1,0,2
777404,5,1,134,5,5,0,1
777404,6,0,140,1,1,0,1
777404,6,1,134,0,1,0,1
777404,7,0,140,0,0,0,0
777404,7,1,134,1,2,0,1
777404,8,0,140,0,0,0,0
777404,8,1,134,0,2,0,2
777404,9,0,140,0,0,0,0
777404,9,1,134,,0,0,0
777408,1,0,145,0,0,0,0
777408,1,1,141,0,0,0,1
777408,2,0,145,0,0,1,0
777408,2,1,141,0,1,0,1
777408,3,0,145,0,0,0,0
777408,3,1,141,0,0,0,0
777408,4,0,145,1,2,0,1
777408,4,1,141,0,0,0,0
777408,5,0,145,0,1,0,0
777408,5,1,141,1,3,0,3
777408,6,0,145,0,0,0,0
777408,6,1,141,0,1,0,2
777408,7,0,145,0,0,0,0
777408,7,1,141,1,2,0,2
777408,8,0,145,3,2,0,2
777408,8,1,141,0,0,1,0
777408,9,0,145,0,1,0,3
777408,9,1,141,0,1,0,0
777402,1,0,144,1,2,0,1
777402,1,1,146,0,1,0,1
777402,2,0,144,0,1,0,1
777402,2,1,146,1,1,0,0
777402,3,0,144,1,2,0,2
777402,3,1,146,1,2,0,2
777402,4,0,144,0,0,0,0
777402,4,1,146,0,1,0,1
777402,5,0,144,0,0,0,0
777402,5,1,146,2,4,0,2
777402,6,0,144,1,1,0,1
777402,6,1,146,1,2,0,1
777402,7,0,144,0,0,0,1
777402,7,1,146,0,0,0,1
777402,8,0,144,0,0,0,0
777402,8,1,146,0,1,0,1
777402,9,0,144,0,1,0,0
777402,9,1,146,,0,0,0
777401,1,0,158,1,2,0,1
777401,1,1,142,2,5,0,3
777401,2,0,158,1,1,0,0
777401,2,1,142,0,0,0,0
777401,3,0,158,2,3,0,2
777401,3,1,142,0,2,0,2
777401,4,0,158,1,2,0,1
777401,4,1,142,1,2,0,1
777401,5,0,158,4,5,0,1
777401,5,1,142,0,1,0,1
777401,6,0,158,0,1,0,2
777401,6,1,142,1,1,0,0
777401,7,0,158,0,1,0,0
777401,7,1,142,2,2,0,2
777401,8,0,158,0,1,0,1
777401,8,1,142,2,4,0,2
777401,9,0,158,0,1,0,1
777401,9,1,142,0,1,0,2
777407,1,0,113,1,1,0,1
777407,1,1,138,0,1,0,1
777407,2,0,113,0,1,0,1
777407,2,1,138,1,3,0,2
777407,3,0,113,0,0,0,0
777407,3,1,138,0,0,0,0
777407,4,0,113,0,0,0,0
777407,4,1,138,0,0,0,0
777407,5,0,113,2,2,0,0
777407,5,1,138,0,0,0,0
777407,6,0,113,1,1,0,0
777407,6,1,138,0,0,0,0
777407,7,0,113,0,0,0,0
777407,7,1,138,0,0,0,0
777407,8,0,113,0,1,0,0
777407,8,1,138,0,0,0,1
777407,9,0,113,0,0,0,0
777407,9,1,138,0,0,0,0
777403,1,0,136,2,3,0,0
777403,1,1,112,1,1,0,0
777403,2,0,136,1,1,0,0
777403,2,1,112,0,1,0,1
777403,3,0,136,0,0,0,2
777403,3,1,112,0,1,1,1
777403,4,0,136,1,3,0,1
777403,4,1,112,0,2,0,1
777403,5,0,136,1,2,0,1
777403,5,1,112,3,3,1,0
777403,6,0,136,2,3,0,1
777403,6,1,112,0,0,0,1
777403,7,0,136,2,1,0,0
777403,7,1,112,2,1,0,0
777403,8,0,136,5,5,0,1
777403,8,1,112,0,1,0,1
777403,9,0,136,0,0,0,0
777403,9,1,112,0,0,0,0
777399,1,0,109,0,0,0,0
