gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777815,2025-05-23T17:35:00Z,2025-05-23,1,R,F,Final,110,Baltimore Orioles,5,111,Boston Red Sox,19,3,Fenway Park,9
777811,2025-05-23T22:40:00Z,2025-05-23,1,R,F,Final,112,Chicago Cubs,13,113,Cincinnati Reds,6,2602,Great American Ball Park,9
777806,2025-05-23T22:40:00Z,2025-05-23,1,R,F,Final,158,Milwaukee Brewers,5,134,Pittsburgh Pirates,6,31,PNC Park,9
777801,2025-05-23T22:45:00Z,2025-05-23,1,R,F,Final,137,San Francisco Giants,4,120,Washington Nationals,0,3309,Nationals Park,9
777810,2025-05-23T23:05:00Z,2025-05-23,1,R,F,Final,141,Toronto Blue Jays,1,139,Tampa Bay Rays,3,2523,George M. Steinbrenner Field,9
777807,2025-05-23T23:10:00Z,2025-05-23,1,R,F,Final,114,Cleveland Guardians,3,116,Detroit Tigers,1,2394,Comerica Park,9
777808,2025-05-23T23:10:00Z,2025-05-23,1,R,F,Final,119,Los Angeles Dodgers,7,121,New York Mets,5,3289,Citi Field,9
777813,2025-05-23T23:15:00Z,2025-05-23,1,R,F,Final,135,San Diego Padres,2,144,Atlanta Braves,1,4705,Truist Park,9
777805,2025-05-23T23:40:00Z,2025-05-23,1,R,F,Final,140,Texas Rangers,1,145,Chicago White Sox,4,4,Rate Field,9
777800,2025-05-24T00:10:00Z,2025-05-23,1,R,F,Final,136,Seattle Mariners,5,117,Houston Astros,3,2392,Daikin Park,9
777799,2025-05-24T00:10:00Z,2025-05-23,1,R,F,Final,118,Kansas City Royals,1,142,Minnesota Twins,3,3312,Target Field,9
777797,2025-05-24T00:15:00Z,2025-05-23,1,R,F,Final,109,Arizona Diamondbacks,3,138,St. Louis Cardinals,4,2889,Busch Stadium,9
777802,2025-05-24T00:40:00Z,2025-05-23,1,R,F,Final,147,New York Yankees,2,115,Colorado Rockies,3,19,Coors Field,9
777798,2025-05-24T01:38:00Z,2025-05-23,1,R,F,Final,146,Miami Marlins,4,108,Los Angeles Angels,7,1,Angel Stadium,9
777804,2025-05-24T02:05:00Z,2025-05-23,1,R,F,Final,143,Philadelphia Phillies,4,133,Athletics,3,2529,Sutter Health Park,9
777809,2025-05-23T23:10:00Z,2025-05-24,1,R,D,Postponed,110,Baltimore Orioles,,111,Boston Red Sox,,3,Fenway Park,9
