gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
787943,1,0,115,0,0,0,0
787943,1,1,142,2,2,0,0
787943,2,0,115,2,1,0,0
787943,2,1,142,0,0,0,0
787943,3,0,115,0,1,0,2
787943,3,1,142,0,1,0,0
787943,4,0,115,0,1,0,1
787943,4,1,142,0,1,0,0
787943,5,0,115,0,0,0,0
787943,5,1,142,1,2,0,1
787943,6,0,115,0,0,0,0
787943,6,1,142,0,0,0,0
787943,7,0,115,1,3,0,2
787943,7,1,142,0,2,0,1
787943,8,0,115,0,0,0,1
787943,8,1,142,2,3,0,0
787943,9,0,115,0,0,0,0
787943,9,1,142,,0,0,0
803680,1,0,147,1,1,0,0
803680,1,1,146,2,2,0,3
803680,2,0,147,0,0,0,0
803680,2,1,146,0,0,0,0
803680,3,0,147,0,1,0,1
803680,3,1,146,1,2,0,1
803680,4,0,147,1,2,0,1
803680,4,1,146,1,1,1,0
803680,5,0,147,0,1,0,1
803680,5,1,146,0,0,0,0
803680,6,0,147,0,0,0,0
803680,6,1,146,0,0,0,0
803680,7,0,147,0,0,0,1
803680,7,1,146,0,0,0,0
803680,8,0,147,0,0,0,1
803680,8,1,146,0,0,0,1
803680,9,0,147,0,0,0,0
803680,9,1,146,,0,0,0
778709,1,0,118,1,2,0,1
778709,1,1,140,0,0,0,0
778709,2,0,118,0,0,0,0
778709,2,1,140,1,3,0,1
778709,3,0,118,0,0,0,0
778709,3,1,140,0,1,0,1
778709,4,0,118,2,2,0,1
778709,4,1,140,0,1,0,1
778709,5,0,118,0,1,0,2
778709,5,1,140,0,0,0,0
778709,6,0,118,0,0,0,1
778709,6,1,140,0,1,0,1
778709,7,0,118,0,1,0,2
778709,7,1,140,0,2,0,2
778709,8,0,118,0,1,0,1
778709,8,1,140,0,1,0,1
778709,9,0,118,0,1,1,1
778709,9,1,140,0,0,0,1
787931,1,0,114,1,1,0,0
787931,1,1,109,1,3,0,2
787931,2,0,114,0,0,0,0
787931,2,1,109,0,0,0,1
787931,3,0,114,0,0,0,0
787931,3,1,109,1,1,0,0
787931,4,0,114,1,2,0,1
787931,4,1,109,0,1,0,2
787931,5,0,114,0,1,0,1
787931,5,1,109,0,0,0,0
787931,6,0,114,0,1,0,1
787931,6,1,109,0,0,0,1
787931,7,0,114,0,0,1,0
787931,7,1,109,0,0,0,0
787931,8,0,114,0,0,0,0
787931,8,1,109,0,0,0,1
787931,9,0,114,1,2,0,1
787931,9,1,109,0,0,0,0
778748,1,0,144,0,1,0,2
778748,1,1,112,1,2,0,2
778748,2,0,144,0,2,0,2
778748,2,1,112,0,1,0,0
778748,3,0,144,0,1,0,1
778748,3,1,112,0,0,0,0
778748,4,0,144,2,2,0,0
778748,4,1,112,0,1,0,1
778748,5,0,144,0,0,0,0
778748,5,1,112,1,3,0,2
778748,6,0,144,0,0,0,0
778748,6,1,112,0,0,0,0
778748,7,0,144,0,0,1,1
778748,7,1,112,0,0,0,1
778748,8,0,144,0,1,0,2
778748,8,1,112,2,2,1,0
778748,9,0,144,0,0,0,0
778748,9,1,112,,0,0,0
796341,1,0,459,0,0,0,1
796341,1,1,113,0,1,0,2
796341,2,0,459,0,0,0,1
796341,2,1,113,4,5,0,1
796341,3,0,459,4,3,0,0
796341,3,1,113,0,0,0,0
796341,4,0,459,1,1,0,1
796341,4,1,113,1,2,1,2
796341,5,0,459,0,1,0,1
796341,5,1,113,0,0,0,1
796341,6,0,459,0,1,0,1
796341,6,1,113,0,0,0,0
796341,7,0,459,0,0,0,0
796341,7,1,113,0,1,0,2
796341,8,0,459,1,2,0,2
796341,8,1,113,0,0,1,0
796341,9,0,459,1,1,0,1
796341,9,1,113,0,0,0,0
794289,1,0,562,0,1,0,1
794289,1,1,111,5,3,0,1
794289,2,0,562,0,2,0,3
794289,2,1,111,0,0,0,1
794289,3,0,562,0,1,0,2
794289,3,1,111,0,0,0,0
794289,4,0,562,2,3,0,1
794289,4,1,111,0,1,0,1
794289,5,0,562,2,1,0,1
794289,5,1,111,3,2,1,0
794289,6,0,562,0,0,0,0
794289,6,1,111,2,3,1,2
794289,7,0,562,2,1,0,1
794289,7,1,111,0,0,0,1
794289,8,0,562,0,0,0,1
794289,8,1,111,2,1,0,1
794289,9,0,562,2,3,0,2
794289,9,1,111,,0,1,0
789323,1,0,116,0,0,0,0
789323,1,1,137,0,0,0,0
789323,2,0,116,1,1,0,0
789323,2,1,137,0,1,0,1
789323,3,0,116,0,0,0,0
789323,3,1,137,2,2,0,1
789323,4,0,116,0,1,0,1
789323,4,1,137,0,0,0,1
789323,5,0,116,0,1,0,0
789323,5,1,137,0,1,0,1
789323,6,0,116,1,1,0,1
789323,6,1,137,0,0,0,0
789323,7,0,116,0,0,0,1
789323,7,1,137,2,2,0,1
789323,8,0,116,1,3,0,1
789323,8,1,137,0,0,0,0
789323,9,0,116,0,1,0,1
789323,9,1,137,,0,0,0
787928,1,0,5434,0,0,1,0
787928,1,1,117,2,2,0,3
787928,2,0,5434,0,1,0,2
787928,2,1,117,0,0,0,0
787928,3,0,5434,0,2,0,3
787928,3,1,117,0,1,0,3
787928,4,0,5434,0,1,0,1
787928,4,1,117,0,0,0,0
787928,5,0,5434,1,3,0,3
787928,5,1,117,0,1,0,1
787928,6,0,5434,2,2,0,3
787928,6,1,117,0,1,0,2
787928,7,0,5434,4,4,0,3
787928,7,1,117,1,2,0,1
787928,8,0,5434,0,1,0,1
787928,8,1,117,0,1,0,1
787928,9,0,5434,0,0,0,0
787928,9,1,117,3,4,0,2
787997,1,0,119,0,0,0,0
787997,1,1,108,0,0,0,1
787997,2,0,119,2,1,0,0
787997,2,1,108,0,0,0,1
787997,3,0,119,0,1,0,1
787997,3,1,108,0,0,0,0
787997,4,0,119,0,0,0,0
787997,4,1,108,1,1,0,2
787997,5,0,119,0,0,0,0
787997,5,1,108,0,0,0,0
787997,6,0,119,0,0,0,0
787997,6,1,108,0,0,0,0
787997,7,0,119,0,0,0,0
787997,7,1,108,0,0,0,1
787997,8,0,119,0,0,0,0
787997,8,1,108,0,0,0,0
787997,9,0,119,2,2,0,1
787997,9,1,108,0,0,0,1
