gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
787943,2025-03-25T17:05:00Z,2025-03-25,1,S,F,Final,115,Colorado Rockies,3,142,Minnesota Twins,5,2862,Lee Health Sports Complex,9
803680,2025-03-25T17:10:00Z,2025-03-25,1,S,F,Final,147,New York Yankees,2,146,Miami Marlins,4,4169,loanDepot park,9
778709,2025-03-25T18:35:00Z,2025-03-25,1,S,F,Final,118,Kansas City Royals,3,140,Texas Rangers,1,5325,Globe Life Field,9
787931,2025-03-25T19:40:00Z,2025-03-25,1,S,F,Final,114,Cleveland Guardians,3,109,Arizona Diamondbacks,2,15,Chase Field,9
778748,2025-03-25T20:05:00Z,2025-03-25,1,S,F,Final,144,Atlanta Braves,2,112,Chicago Cubs,4,4629,Sloan Park,9
796341,2025-03-25T22:10:00Z,2025-03-25,1,E,F,Final,459,Dayton Dragons,7,113,Cincinnati Reds,5,2766,Day Air Ballpark,9
794289,2025-03-25T23:10:00Z,2025-03-25,1,E,F,Final,562,Sultanes de Monterrey,8,111,Boston Red Sox,12,2701,Walmart Park,9
789323,2025-03-26T00:05:00Z,2025-03-25,1,S,F,Final,116,Detroit Tigers,3,137,San Francisco Giants,4,2395,Oracle Park,9
787928,2025-03-26T00:10:00Z,2025-03-25,1,E,F,Final,5434,Sugar Land Space Cowboys,7,117,Houston Astros,6,2392,Daikin Park,9
787997,2025-03-26T01:07:00Z,2025-03-25,1,S,F,Final,119,Los Angeles Dodgers,4,108,Los Angeles Angels,1,1,Angel Stadium,9
