gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
776375,1,0,158,2,2,0,0
776375,1,1,140,0,0,0,0
776375,2,0,158,0,0,0,0
776375,2,1,140,1,1,0,0
776375,3,0,158,0,1,0,1
776375,3,1,140,2,1,0,1
776375,4,0,158,0,3,0,3
776375,4,1,140,0,2,0,2
776375,5,0,158,0,1,0,1
776375,5,1,140,2,2,0,0
776375,6,0,158,1,3,0,2
776375,6,1,140,0,0,0,0
776375,7,0,158,0,0,0,0
776375,7,1,140,0,0,0,1
776375,8,0,158,0,1,1,0
776375,8,1,140,1,0,0,2
776375,9,0,158,0,0,0,1
776375,9,1,140,,0,0,0
776379,1,0,111,0,1,0,1
776379,1,1,133,1,2,0,1
776379,2,0,111,1,2,0,2
776379,2,1,133,1,1,0,0
776379,3,0,111,1,2,0,2
776379,3,1,133,0,0,1,2
776379,4,0,111,1,2,0,1
776379,4,1,133,0,1,0,1
776379,5,0,111,0,0,0,0
776379,5,1,133,2,3,0,1
776379,6,0,111,0,0,0,0
776379,6,1,133,0,1,0,1
776379,7,0,111,0,0,0,0
776379,7,1,133,0,1,0,1
776379,8,0,111,0,0,0,0
776379,8,1,133,0,1,0,2
776379,9,0,111,1,2,0,2
776379,9,1,133,1,2,0,1
776374,1,0,109,1,2,0,1
776374,1,1,137,0,0,0,1
776374,2,0,109,3,4,0,3
776374,2,1,137,0,0,0,0
776374,3,0,109,0,1,0,0
776374,3,1,137,0,0,0,0
776374,4,0,109,0,0,0,0
776374,4,1,137,0,0,0,0
776374,5,0,109,0,0,0,0
776374,5,1,137,0,1,0,1
776374,6,0,109,1,2,0,2
776374,6,1,137,0,0,0,0
776374,7,0,109,0,1,0,1
776374,7,1,137,0,1,0,1
776374,8,0,109,0,0,0,0
776374,8,1,137,2,3,0,1
776374,9,0,109,0,1,0,2
776374,9,1,137,1,1,1,1
776376,1,0,142,0,2,0,1
776376,1,1,108,0,0,0,0
776376,2,0,142,0,0,0,0
776376,2,1,108,0,0,0,0
776376,3,0,142,1,2,0,3
776376,3,1,108,3,3,0,0
776376,4,0,142,0,0,0,3
776376,4,1,108,0,0,0,0
776376,5,0,142,0,0,0,2
776376,5,1,108,0,0,1,0
776376,6,0,142,2,1,0,0
776376,6,1,108,0,1,0,1
776376,7,0,142,0,0,0,0
776376,7,1,108,0,0,0,1
776376,8,0,142,0,1,0,2
776376,8,1,108,1,1,0,0
776376,9,0,142,0,0,0,0
776376,9,1,108,,0,0,0
776387,1,0,134,0,0,0,0
776387,1,1,110,0,0,0,0
776387,2,0,134,0,0,0,0
776387,2,1,110,0,1,0,0
776387,3,0,134,0,0,0,0
776387,3,1,110,0,1,0,1
776387,4,0,134,1,1,0,0
776387,4,1,110,0,0,0,0
776387,5,0,134,0,0,0,0
776387,5,1,110,0,0,0,0
776387,6,0,134,0,0,0,1
776387,6,1,110,0,0,0,1
776387,7,0,134,0,0,0,0
776387,7,1,110,0,0,0,0
776387,8,0,134,0,1,0,2
776387,8,1,110,1,3,0,2
776387,9,0,134,0,0,0,1
776387,9,1,110,0,0,0,0
776387,10,0,134,0,0,0,1
776387,10,1,110,1,2,0,3
776382,1,0,118,1,2,0,2
776382,1,1,114,2,2,1,0
776382,2,0,118,0,0,0,0
776382,2,1,114,0,1,0,1
776382,3,0,118,1,3,0,2
776382,3,1,114,0,1,0,1
776382,4,0,118,0,0,0,0
776382,4,1,114,1,1,0,2
776382,5,0,118,0,1,0,0
776382,5,1,114,0,0,0,1
776382,6,0,118,0,0,0,0
776382,6,1,114,0,1,0,1
776382,7,0,118,2,2,0,1
776382,7,1,114,0,1,1,1
776382,8,0,118,0,0,0,0
776382,8,1,114,0,0,0,0
776382,9,0,118,0,0,0,0
776382,9,1,114,0,0,0,0
776386,1,0,120,0,0,0,0
776386,1,1,146,0,0,0,0
776386,2,0,120,0,0,0,0
776386,2,1,146,0,0,0,0
776386,3,0,120,1,2,0,1
776386,3,1,146,0,0,0,0
776386,4,0,120,0,1,0,1
776386,4,1,146,0,2,0,1
776386,5,0,120,0,0,0,0
776386,5,1,146,0,1,0,1
776386,6,0,120,2,5,2,2
776386,6,1,146,4,4,1,2
776386,7,0,120,0,0,0,0
776386,7,1,146,1,3,0,2
776386,8,0,120,0,2,0,2
776386,8,1,146,3,3,0,1
776386,9,0,120,0,0,0,0
776386,9,1,146,,0,0,0
776384,1,0,121,0,1,0,1
776384,1,1,143,2,2,0,3
776384,2,0,121,0,0,0,0
776384,2,1,143,0,1,0,2
776384,3,0,121,0,0,0,0
776384,3,1,143,0,1,0,1
776384,4,0,121,1,3,0,1
776384,4,1,143,0,0,0,1
776384,5,0,121,0,0,0,0
776384,5,1,143,2,3,0,1
776384,6,0,121,0,0,0,1
776384,6,1,143,4,3,0,2
776384,7,0,121,0,1,0,2
776384,7,1,143,1,1,0,0
776384,8,0,121,1,1,0,0
776384,8,1,143,2,3,0,1
776384,9,0,121,1,3,0,3
776384,9,1,143,,0,0,0
776383,1,0,116,0,0,0,0
776383,1,1,147,0,1,0,1
776383,2,0,116,0,1,0,1
776383,2,1,147,0,0,0,0
776383,3,0,116,0,1,0,1
776383,3,1,147,0,1,0,1
776383,4,0,116,0,0,0,0
776383,4,1,147,0,0,0,0
776383,5,0,116,2,2,0,2
776383,5,1,147,0,0,0,0
776383,6,0,116,0,1,0,1
776383,6,1,147,0,1,0,0
776383,7,0,116,1,2,0,1
776383,7,1,147,0,0,0,0
776383,8,0,116,5,5,0,0
776383,8,1,147,1,2,1,1
776383,9,0,116,3,4,0,1
776383,9,1,147,0,3,0,3
776385,1,0,117,0,1,0,1
