gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776375,2025-09-10T18:35:00Z,2025-09-10,1,R,F,Final,158,Milwaukee Brewers,3,140,Texas Rangers,6,5325,Globe Life Field,9
776379,2025-09-10T19:35:00Z,2025-09-10,1,R,F,Final,111,Boston Red Sox,4,133,Athletics,5,2529,Sutter Health Park,9
776374,2025-09-10T19:45:00Z,2025-09-10,1,R,F,Final,109,Arizona Diamondbacks,5,137,San Francisco Giants,3,2395,Oracle Park,9
776376,2025-09-10T20:07:00Z,2025-09-10,1,R,F,Final,142,Minnesota Twins,3,108,Los Angeles Angels,4,1,Angel Stadium,9
776387,2025-09-10T22:35:00Z,2025-09-10,1,R,F,Final,134,Pittsburgh Pirates,1,110,Baltimore Orioles,2,2,Oriole Park at Camden Yards,9
776382,2025-09-10T22:40:00Z,2025-09-10,1,R,F,Final,118,Kansas City Royals,4,114,Cleveland Guardians,3,5,Progressive Field,9
776386,2025-09-10T22:40:00Z,2025-09-10,1,R,F,Final,120,Washington Nationals,3,146,Miami Marlins,8,4169,loanDepot park,9
776384,2025-09-10T22:45:00Z,2025-09-10,1,R,F,Final,121,New York Mets,3,143,Philadelphia Phillies,11,2681,Citizens Bank Park,9
776383,2025-09-10T23:05:00Z,2025-09-10,1,R,F,Final,116,Detroit Tigers,11,147,New York Yankees,1,3313,Yankee Stadium,9
776385,2025-09-10T23:07:00Z,2025-09-10,1,R,F,Final,117,Houston Astros,3,141,Toronto Blue Jays,2,14,Rogers Centre,9
776381,2025-09-10T23:15:00Z,2025-09-10,1,R,F,Final,112,Chicago Cubs,3,144,Atlanta Braves,2,4705,Truist Park,9
776378,2025-09-10T23:40:00Z,2025-09-10,1,R,F,Final,139,Tampa Bay Rays,5,145,Chicago White Sox,6,4,Rate Field,9
776377,2025-09-11T00:40:00Z,2025-09-10,1,R,F,Final,113,Cincinnati Reds,2,135,San Diego Padres,1,2680,Petco Park,9
776373,2025-09-11T01:40:00Z,2025-09-10,1,R,F,Final,138,St. Louis Cardinals,2,136,Seattle Mariners,4,680,T-Mobile Park,9
776380,2025-09-11T02:10:00Z,2025-09-10,1,R,F,Final,115,Colorado Rockies,0,119,Los Angeles Dodgers,9,22,Dodger Stadium,9
