gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778134,2025-04-30T16:40:00Z,2025-04-30,1,R,F,Final,138,St. Louis Cardinals,6,113,Cincinnati Reds,0,2602,Great American Ball Park,9
778119,2025-04-30T22:40:00Z,2025-04-30,1,R,F,Final,138,St. Louis Cardinals,9,113,Cincinnati Reds,1,2602,Great American Ball Park,9
778110,2025-04-30T18:10:00Z,2025-04-30,1,R,F,Final,116,Detroit Tigers,7,117,Houston Astros,4,2392,Daikin Park,9
778102,2025-04-30T19:10:00Z,2025-04-30,1,R,F,Final,144,Atlanta Braves,1,115,Colorado Rockies,2,19,Coors Field,9
778109,2025-04-30T19:10:00Z,2025-04-30,1,R,F,Final,146,Miami Marlins,7,119,Los Angeles Dodgers,12,22,Dodger Stadium,9
778104,2025-04-30T20:10:00Z,2025-04-30,1,R,F,Final,108,Los Angeles Angels,3,136,Seattle Mariners,9,680,T-Mobile Park,9
778105,2025-04-30T20:10:00Z,2025-04-30,1,R,F,Final,137,San Francisco Giants,3,135,San Diego Padres,5,2680,Petco Park,9
778116,2025-04-30T22:10:00Z,2025-04-30,1,R,F,Final,142,Minnesota Twins,2,114,Cleveland Guardians,4,5,Progressive Field,9
778115,2025-04-30T22:35:00Z,2025-04-30,1,R,F,Final,147,New York Yankees,4,110,Baltimore Orioles,5,2,Oriole Park at Camden Yards,9
778112,2025-04-30T22:40:00Z,2025-04-30,1,R,F,Final,112,Chicago Cubs,3,134,Pittsburgh Pirates,4,31,PNC Park,9
778118,2025-04-30T22:45:00Z,2025-04-30,1,R,F,Final,120,Washington Nationals,2,143,Philadelphia Phillies,7,2681,Citizens Bank Park,9
778113,2025-04-30T23:05:00Z,2025-04-30,1,R,F,Final,118,Kansas City Royals,3,139,Tampa Bay Rays,0,2523,George M. Steinbrenner Field,9
778114,2025-04-30T23:07:00Z,2025-04-30,1,R,F,Final,111,Boston Red Sox,6,141,Toronto Blue Jays,7,14,Rogers Centre,9
778117,2025-04-30T23:10:00Z,2025-04-30,1,R,F,Final,109,Arizona Diamondbacks,4,121,New York Mets,3,3289,Citi Field,9
778111,2025-04-30T23:40:00Z,2025-04-30,1,R,F,Final,158,Milwaukee Brewers,6,145,Chicago White Sox,4,4,Rate Field,9
778106,2025-05-01T00:05:00Z,2025-04-30,1,R,F,Final,133,Athletics,7,140,Texas Rangers,1,5325,Globe Life Field,9
