gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
777770,1,0,137,0,1,0,2
777770,1,1,116,0,1,0,1
777770,2,0,137,0,0,0,0
777770,2,1,116,0,0,0,1
777770,3,0,137,0,0,0,0
777770,3,1,116,0,0,0,0
777770,4,0,137,0,0,1,0
777770,4,1,116,1,3,0,2
777770,5,0,137,0,0,0,1
777770,5,1,116,2,2,0,2
777770,6,0,137,1,3,0,1
777770,6,1,116,0,1,0,1
777770,7,0,137,0,0,0,1
777770,7,1,116,0,0,0,0
777770,8,0,137,0,0,0,0
777770,8,1,116,0,0,0,0
777770,9,0,137,0,1,0,1
777770,9,1,116,,0,0,0
777764,1,0,111,0,0,0,0
777764,1,1,158,1,2,0,1
777764,2,0,111,0,2,0,2
777764,2,1,158,0,0,0,0
777764,3,0,111,0,0,0,2
777764,3,1,158,0,1,0,2
777764,4,0,111,0,0,0,0
777764,4,1,158,0,0,0,0
777764,5,0,111,0,1,0,1
777764,5,1,158,1,2,0,1
777764,6,0,111,0,1,0,1
777764,6,1,158,0,0,0,0
777764,7,0,111,0,1,0,1
777764,7,1,158,0,0,0,1
777764,8,0,111,1,1,0,0
777764,8,1,158,1,2,0,3
777764,9,0,111,1,1,0,3
777764,9,1,158,,0,0,0
777757,1,0,115,0,0,0,0
777757,1,1,112,1,1,0,1
777757,2,0,115,0,0,0,0
777757,2,1,112,0,0,0,0
777757,3,0,115,0,0,0,0
777757,3,1,112,0,0,0,0
777757,4,0,115,0,0,0,0
777757,4,1,112,0,1,0,2
777757,5,0,115,1,2,0,1
777757,5,1,112,1,1,0,1
777757,6,0,115,0,2,0,2
777757,6,1,112,0,0,0,0
777757,7,0,115,0,0,1,0
777757,7,1,112,1,1,0,2
777757,8,0,115,0,1,0,2
777757,8,1,112,0,0,0,0
777757,9,0,115,0,0,0,0
777757,9,1,112,,0,0,0
777771,1,0,138,0,0,1,1
777771,1,1,110,1,1,1,0
777771,2,0,138,0,1,0,1
777771,2,1,110,0,1,0,0
777771,3,0,138,0,0,0,0
777771,3,1,110,1,3,0,2
777771,4,0,138,0,0,1,0
777771,4,1,110,3,2,0,0
777771,5,0,138,2,2,0,1
777771,5,1,110,0,0,0,2
777771,6,0,138,0,1,0,1
777771,6,1,110,0,0,0,0
777771,7,0,138,0,0,0,0
777771,7,1,110,0,1,0,1
777771,8,0,138,0,0,0,0
777771,8,1,110,0,2,0,2
777771,9,0,138,0,0,0,0
777771,9,1,110,,0,0,0
777759,1,0,141,1,1,0,0
