gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777505,2025-06-15T16:05:00Z,2025-06-15,1,R,F,Final,113,Cincinnati Reds,8,116,Detroit Tigers,4,2394,Comerica Park,9
777501,2025-06-15T17:35:00Z,2025-06-15,1,R,F,Final,108,Los Angeles Angels,2,110,Baltimore Orioles,11,2,Oriole Park at Camden Yards,9
777499,2025-06-15T17:35:00Z,2025-06-15,1,R,F,Final,141,Toronto Blue Jays,4,143,Philadelphia Phillies,11,2681,Citizens Bank Park,9
777504,2025-06-15T17:35:00Z,2025-06-15,1,R,F,Final,115,Colorado Rockies,10,144,Atlanta Braves,1,4705,Truist Park,9
777503,2025-06-15T17:35:00Z,2025-06-15,1,R,F,Final,146,Miami Marlins,3,120,Washington Nationals,1,3309,Nationals Park,9
777500,2025-06-15T17:35:00Z,2025-06-15,1,R,F,Final,147,New York Yankees,0,111,Boston Red Sox,2,3,Fenway Park,9
777502,2025-06-15T17:40:00Z,2025-06-15,1,R,F,Final,139,Tampa Bay Rays,9,121,New York Mets,0,3289,Citi Field,9
777496,2025-06-15T18:10:00Z,2025-06-15,1,R,F,Final,133,Athletics,3,118,Kansas City Royals,2,7,Kauffman Stadium,9
777494,2025-06-15T18:10:00Z,2025-06-15,1,R,F,Final,142,Minnesota Twins,1,117,Houston Astros,2,2392,Daikin Park,9
777492,2025-06-15T18:10:00Z,2025-06-15,1,R,F,Final,138,St. Louis Cardinals,2,158,Milwaukee Brewers,3,32,American Family Field,9
777497,2025-06-15T18:20:00Z,2025-06-15,1,R,F,Final,134,Pittsburgh Pirates,2,112,Chicago Cubs,3,17,Wrigley Field,9
777493,2025-06-15T18:35:00Z,2025-06-15,1,R,F,Final,145,Chicago White Sox,1,140,Texas Rangers,2,5325,Globe Life Field,9
777491,2025-06-15T20:10:00Z,2025-06-15,1,R,F,Final,135,San Diego Padres,8,109,Arizona Diamondbacks,2,15,Chase Field,9
777495,2025-06-15T20:10:00Z,2025-06-15,1,R,F,Final,114,Cleveland Guardians,0,136,Seattle Mariners,6,680,T-Mobile Park,9
777498,2025-06-15T23:10:00Z,2025-06-15,1,R,F,Final,137,San Francisco Giants,4,119,Los Angeles Dodgers,5,22,Dodger Stadium,9
