gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
813047,1,0,112,1,1,1,0
813047,1,1,158,6,5,0,2
813047,2,0,112,0,1,0,1
813047,2,1,158,3,5,0,3
813047,3,0,112,0,0,0,2
813047,3,1,158,0,0,0,0
813047,4,0,112,0,0,0,0
813047,4,1,158,0,1,0,1
813047,5,0,112,0,0,0,1
813047,5,1,158,0,1,0,0
813047,6,0,112,1,2,0,1
813047,6,1,158,0,0,0,0
813047,7,0,112,0,0,0,0
813047,7,1,158,0,1,0,1
813047,8,0,112,1,1,0,0
813047,8,1,158,0,0,0,2
813047,9,0,112,0,1,0,1
813047,9,1,158,,0,0,0
813063,1,0,147,0,1,0,1
813063,1,1,141,1,1,0,0
813063,2,0,147,0,1,0,0
813063,2,1,141,1,2,0,1
813063,3,0,147,0,0,0,0
813063,3,1,141,0,2,0,2
813063,4,0,147,0,0,0,0
813063,4,1,141,0,0,0,0
813063,5,0,147,0,0,0,0
813063,5,1,141,0,0,0,0
813063,6,0,147,1,2,0,3
813063,6,1,141,0,0,0,0
813063,7,0,147,0,1,0,1
813063,7,1,141,4,3,0,1
813063,8,0,147,0,1,0,1
813063,8,1,141,4,6,0,2
813063,9,0,147,0,0,0,1
813063,9,1,141,,0,0,0
813051,1,0,119,0,0,0,0
813051,1,1,143,0,0,0,0
813051,2,0,119,0,1,0,2
813051,2,1,143,3,2,0,0
813051,3,0,119,0,0,0,1
813051,3,1,143,0,0,0,0
813051,4,0,119,0,0,0,0
813051,4,1,143,0,0,0,0
813051,5,0,119,0,1,0,1
813051,5,1,143,0,1,0,2
813051,6,0,119,2,2,0,1
813051,6,1,143,0,0,0,0
813051,7,0,119,3,2,0,0
813051,7,1,143,0,1,0,0
813051,8,0,119,0,0,0,0
813051,8,1,143,0,1,0,3
813051,9,0,119,0,0,0,1
813051,9,1,143,0,1,0,1
813058,1,0,116,0,1,0,1
813058,1,1,136,0,1,0,2
813058,2,0,116,0,1,0,2
813058,2,1,136,0,0,0,0
813058,3,0,116,0,1,0,1
813058,3,1,136,0,0,0,0
813058,4,0,116,0,0,0,0
813058,4,1,136,1,1,0,0
813058,5,0,116,2,3,0,1
813058,5,1,136,0,0,0,0
813058,6,0,116,0,0,0,1
813058,6,1,136,1,2,0,1
813058,7,0,116,0,0,0,0
813058,7,1,136,0,0,0,0
813058,8,0,116,0,0,0,1
813058,8,1,136,0,1,0,1
813058,9,0,116,0,0,0,0
813058,9,1,136,0,0,0,0
813058,10,0,116,0,0,0,0
813058,10,1,136,0,0,0,0
813058,11,0,116,1,1,0,1
813058,11,1,136,0,1,0,1
