gamePk,atBatIndex,playIndex,playId,runnerid,runnerfullName,originBase,start,end,event,eventType,movementReason,isOut,outBase,outNumber,isScoringEvent,rbi,earned,teamUnearned,responsiblepitcherid
777198,0,8,49a4310d-3224-3c0b-b312-f4dd2bfca8a9,607043,Brandon Nimmo,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
777198,1,2,98f33a31-4bc9-3031-af9d-3d07b45ed8b3,596019,Francisco Lindor,,,,Pop Out,field_out,,True,1B,2,False,False,False,False,
777198,2,5,683afbd6-93ae-3597-8671-186df9618b4f,665742,Juan Soto,,,,Strikeout,strikeout,,True,1B,3,False,False,False,False,
777198,3,1,5ab69a52-bd5e-39ce-b989-998cf8c41ae0,702616,Jackson Holliday,,,,Groundout,field_out,,True,1B,1,False,False,False,False,
777198,4,2,8914c5c4-21c2-3362-927f-ceee3b3e39a4,676059,Jordan Westburg,,,1B,Single,single,,False,,,False,False,False,False,
777198,5,6,68d724d5-1f1a-3a36-9d5b-704227ab525d,683002,Gunnar Henderson,,,,Strikeout Double Play,strikeout_double_play,,True,1B,2,False,False,False,False,
777198,5,6,68d724d5-1f1a-3a36-9d5b-704227ab525d,676059,Jordan Westburg,1B,1B,,Caught Stealing 2B,caught_stealing_2b,r_caught_stealing_2b,True,2B,3,False,False,False,False,
777198,6,5,67d6ee18-abb6-3a62-b971-44234111ef2e,624413,Pete Alonso,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
777198,7,2,39052ef7-5384-3439-b2a5-e0f244c964be,608385,Jesse Winker,,,,Groundout,field_out,,True,1B,2,False,False,False,False,
777198,8,1,394e1c65-87f2-3b7f-86e7-14f5b423fcf1,643446,Jeff McNeil,,,,Flyout,field_out,,True,1B,3,False,False,False,False,
777198,9,3,74ce9667-8835-322e-a032-c322b72500e2,656811,Ryan O'Hearn,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
777198,10,2,f8925d78-604b-309f-9b82-23df58d5418e,657656,Ramón Laureano,,,,Groundout,field_out,,True,1B,2,False,False,False,False,
777198,11,0,46d0a752-9f9f-35cb-9adf-362ef48946a1,681297,Colton Cowser,,,,Groundout,field_out,,True,1B,3,False,False,False,False,
777198,12,2,5d476487-cb5f-3d75-98d3-5c89b0ae9204,620443,Luis Torrens,,,,Flyout,field_out,,True,1B,1,False,False,False,False,
777198,13,4,4a4c0830-682f-3d94-a853-faeff49998ac,677595,Ronny Mauricio,,,,Groundout,field_out,,True,1B,2,False,False,False,False,
777198,14,0,48c58443-84da-3a98-9731-1097c4c15d1d,683146,Brett Baty,,,1B,Single,single,,False,,,False,False,False,False,
777198,15,0,beb3e04f-c3f8-34bc-988b-3e730d10fd1e,607043,Brandon Nimmo,,,,Flyout,field_out,,True,1B,3,False,False,False,False,
777198,16,4,4f92dba4-5dd1-3464-ab29-a7472cb67f03,641933,Tyler O'Neill,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
777198,17,6,a1b81df8-0561-3032-9886-d29c5be50121,656775,Cedric Mullins,,,1B,Walk,walk,,False,,,False,False,False,False,
777198,18,3,89caa459-6ff7-3ec6-8794-2790814002d9,607732,Jacob Stallings,,,,Groundout,field_out,,True,1B,2,False,False,False,False,
777198,18,3,89caa459-6ff7-3ec6-8794-2790814002d9,656775,Cedric Mullins,1B,1B,2B,Groundout,field_out,r_adv_force,False,,,False,False,False,False,
777198,19,2,0d700d89-6917-3fe4-9ed4-98b47a58047f,702616,Jackson Holliday,,,1B,Single,single,,False,,,False,False,False,False,
777198,19,2,0d700d89-6917-3fe4-9ed4-98b47a58047f,656775,Cedric Mullins,2B,2B,score,Single,single,r_adv_play,False,,,True,True,True,False,605280
777198,20,5,b6f075ac-5685-307e-876e-b025172355a0,676059,Jordan Westburg,,,,Strikeout,strikeout,,True,1B,3,False,False,False,False,
777198,21,4,a131d1a1-2644-300e-92f1-4a81b424b804,596019,Francisco Lindor,,,,Groundout,field_out,,True,1B,1,False,False,False,False,
777198,22,3,375890a0-3f58-3e7f-a3b7-8effb40015d8,665742,Juan Soto,,,1B,Single,single,,False,,,False,False,False,False,
777198,23,4,90ee361b-374d-30b5-be01-dfb028373af5,665742,Juan Soto,1B,1B,,Grounded Into DP,grounded_into_double_play,r_force_out,True,2B,2,False,False,False,False,
777198,23,4,90ee361b-374d-30b5-be01-dfb028373af5,624413,Pete Alonso,,,,Grounded Into DP,grounded_into_double_play,,True,1B,3,False,False,False,False,
777198,24,1,55dff144-28ec-3864-b96c-3ff6bd13ec6a,683002,Gunnar Henderson,,,,Groundout,field_out,,True,1B,1,False,False,False,False,
777198,25,3,1e066ec5-f57a-353b-865d-7c60abebf19b,656811,Ryan O'Hearn,,,,Groundout,field_out,,True,1B,2,False,False,False,False,
777198,26,3,8fb46372-b4ac-37df-9530-49757be9056f,657656,Ramón Laureano,,,,Flyout,field_out,,True,1B,3,False,False,False,False,
777198,27,2,aa648471-5c23-33b3-976f-c024116c5724,608385,Jesse Winker,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
777198,28,2,64efa1f3-ec95-351f-b3af-e15bf515d14d,643446,Jeff McNeil,,,,Strikeout,strikeout,,True,1B,2,False,False,False,False,
777198,29,3,267607d8-e3bb-34bb-b371-1d273e1a9b10,620443,Luis Torrens,,,,Strikeout,strikeout,,True,1B,3,False,False,False,False,
777198,30,5,2e7a74d7-9860-3fa3-9c53-bddb51913ad1,681297,Colton Cowser,,,1B,Single,single,,False,,,False,False,False,False,
777198,31,6,3eba8ce7-dcd3-3747-9f89-603c421d4096,641933,Tyler O'Neill,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
777198,32,2,984b82f5-6d80-3b2f-abc3-e8c990ebe196,681297,Colton Cowser,1B,1B,,Forceout,force_out,r_force_out,True,2B,2,False,False,False,False,
777198,32,2,984b82f5-6d80-3b2f-abc3-e8c990ebe196,656775,Cedric Mullins,,,1B,Forceout,force_out,,False,,,False,False,False,False,
777198,33,2,a95b7356-eea0-3555-b2ee-c4a8ec529f7c,656775,Cedric Mullins,1B,1B,2B,Stolen Base 2B,stolen_base_2b,r_stolen_base_2b,False,,,False,False,False,False,
777198,33,3,0cb0dd5d-7d9c-3cd6-a938-338cb36d7d02,607732,Jacob Stallings,,,,Groundout,field_out,,True,1B,3,False,False,False,False,
777198,34,2,7876975a-54ab-358d-9c82-ea89cdd06773,677595,Ronny Mauricio,,,score,Home Run,home_run,,False,,,True,True,True,False,687064
777198,35,3,de737376-d7c4-3572-b97c-34b01b514db6,683146,Brett Baty,,,2B,Double,double,,False,,,False,False,False,False,
777198,36,1,1af37c7a-b684-3585-8ce6-87e3c21b66ad,607043,Brandon Nimmo,,,2B,Double,double,,False,,,False,False,False,False,
777198,36,1,1af37c7a-b684-3585-8ce6-87e3c21b66ad,683146,Brett Baty,2B,2B,3B,Double,double,r_adv_force,False,,,False,False,False,False,
777198,36,1,1af37c7a-b684-3585-8ce6-87e3c21b66ad,683146,Brett Baty,2B,3B,score,Double,double,r_adv_play,False,,,True,True,True,False,687064
