gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777198,2025-07-08T22:35:00Z,2025-07-08,1,R,F,Final,121,New York Mets,7,110,Baltimore Orioles,6,2,Oriole Park at Camden Yards,9
777195,2025-07-08T22:40:00Z,2025-07-08,1,R,F,Final,139,Tampa Bay Rays,2,116,Detroit Tigers,4,2394,Comerica Park,9
777187,2025-07-08T23:05:00Z,2025-07-08,1,R,F,Final,136,Seattle Mariners,3,147,New York Yankees,10,3313,Yankee Stadium,9
777196,2025-07-08T23:10:00Z,2025-07-08,1,R,F,Final,115,Colorado Rockies,2,111,Boston Red Sox,10,3,Fenway Park,9
777197,2025-07-08T23:10:00Z,2025-07-08,1,R,F,Final,146,Miami Marlins,12,113,Cincinnati Reds,2,2602,Great American Ball Park,9
777194,2025-07-08T23:40:00Z,2025-07-08,1,R,F,Final,134,Pittsburgh Pirates,3,118,Kansas City Royals,4,7,Kauffman Stadium,9
777190,2025-07-08T23:40:00Z,2025-07-08,1,R,F,Final,112,Chicago Cubs,1,142,Minnesota Twins,8,3312,Target Field,9
777188,2025-07-08T23:40:00Z,2025-07-08,1,R,F,Completed Early,141,Toronto Blue Jays,6,145,Chicago White Sox,1,4,Rate Field,9
777193,2025-07-08T23:40:00Z,2025-07-08,1,R,F,Final,119,Los Angeles Dodgers,1,158,Milwaukee Brewers,3,32,American Family Field,9
777191,2025-07-08T23:45:00Z,2025-07-08,1,R,F,Final,120,Washington Nationals,2,138,St. Louis Cardinals,4,2889,Busch Stadium,9
777192,2025-07-09T00:10:00Z,2025-07-08,1,R,F,Final,114,Cleveland Guardians,10,117,Houston Astros,6,2392,Daikin Park,9
777180,2025-07-09T01:38:00Z,2025-07-08,1,R,F,Final,140,Texas Rangers,13,108,Los Angeles Angels,1,1,Angel Stadium,9
777185,2025-07-09T01:40:00Z,2025-07-08,1,R,F,Final,109,Arizona Diamondbacks,0,135,San Diego Padres,1,2680,Petco Park,9
777186,2025-07-09T01:45:00Z,2025-07-08,1,R,F,Final,143,Philadelphia Phillies,3,137,San Francisco Giants,4,2395,Oracle Park,9
777189,2025-07-09T02:05:00Z,2025-07-08,1,R,F,Final,144,Atlanta Braves,1,133,Athletics,10,2529,Sutter Health Park,9
