gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778074,2025-05-03T17:05:00Z,2025-05-03,1,R,F,Final,139,Tampa Bay Rays,3,147,New York Yankees,2,3313,Yankee Stadium,9
778066,2025-05-03T18:10:00Z,2025-05-03,1,R,F,Final,117,Houston Astros,8,145,Chicago White Sox,3,4,Rate Field,9
778064,2025-05-03T19:07:00Z,2025-05-03,1,R,F,Final,114,Cleveland Guardians,5,141,Toronto Blue Jays,3,14,Rogers Centre,9
778065,2025-05-03T20:05:00Z,2025-05-03,1,R,F,Final,135,San Diego Padres,2,134,Pittsburgh Pirates,1,31,PNC Park,9
778069,2025-05-03T20:05:00Z,2025-05-03,1,R,F,Final,115,Colorado Rockies,3,137,San Francisco Giants,6,2395,Oracle Park,9
778073,2025-05-03T20:10:00Z,2025-05-03,1,R,F,Final,142,Minnesota Twins,4,111,Boston Red Sox,3,3,Fenway Park,9
778075,2025-05-03T20:10:00Z,2025-05-03,1,R,F,Final,133,Athletics,6,146,Miami Marlins,9,4169,loanDepot park,9
778078,2025-05-03T22:05:00Z,2025-05-03,1,R,F,Final,109,Arizona Diamondbacks,2,143,Philadelphia Phillies,7,2681,Citizens Bank Park,9
778077,2025-05-03T22:40:00Z,2025-05-03,1,R,F,Final,120,Washington Nationals,11,113,Cincinnati Reds,6,2602,Great American Ball Park,9
778070,2025-05-03T23:05:00Z,2025-05-03,1,R,F,Final,136,Seattle Mariners,2,140,Texas Rangers,1,5325,Globe Life Field,9
778071,2025-05-03T23:10:00Z,2025-05-03,1,R,F,Final,112,Chicago Cubs,6,158,Milwaukee Brewers,2,32,American Family Field,9
778072,2025-05-03T23:15:00Z,2025-05-03,1,R,F,Final,118,Kansas City Royals,4,110,Baltimore Orioles,0,2,Oriole Park at Camden Yards,9
778076,2025-05-03T23:15:00Z,2025-05-03,1,R,F,Final,119,Los Angeles Dodgers,10,144,Atlanta Braves,3,4705,Truist Park,9
778067,2025-05-04T01:38:00Z,2025-05-03,1,R,F,Final,116,Detroit Tigers,2,108,Los Angeles Angels,5,1,Angel Stadium,9
778068,2025-05-03T18:15:00Z,2025-05-04,1,R,D,Postponed,121,New York Mets,,138,St. Louis Cardinals,,2889,Busch Stadium,9
