gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
778382,1,0,108,1,1,1,0
778382,1,1,139,0,1,0,1
778382,2,0,108,1,2,0,2
778382,2,1,139,0,0,0,1
778382,3,0,108,0,0,0,0
778382,3,1,139,0,0,0,0
778382,4,0,108,0,0,0,0
778382,4,1,139,1,2,0,0
778382,5,0,108,8,7,0,0
778382,5,1,139,0,0,0,1
778382,6,0,108,0,1,0,1
778382,6,1,139,0,1,0,0
778382,7,0,108,0,1,0,1
778382,7,1,139,0,0,0,0
778382,8,0,108,0,0,0,0
778382,8,1,139,0,1,0,1
778382,9,0,108,1,2,0,0
778382,9,1,139,0,1,0,0
778378,1,0,145,1,1,0,0
778378,1,1,114,2,2,0,0
778378,2,0,145,0,2,0,2
778378,2,1,114,0,0,0,0
778378,3,0,145,0,0,0,0
778378,3,1,114,2,2,0,1
778378,4,0,145,0,0,1,0
778378,4,1,114,1,2,0,3
778378,5,0,145,0,0,0,1
778378,5,1,114,0,0,0,0
778378,6,0,145,0,0,1,0
778378,6,1,114,1,2,0,1
778378,7,0,145,0,0,0,0
778378,7,1,114,0,1,0,1
778378,8,0,145,0,0,0,1
778378,8,1,114,0,1,0,1
778378,9,0,145,0,2,0,2
778378,9,1,114,,0,0,0
778373,1,0,142,0,1,0,1
778373,1,1,118,1,3,0,2
778373,2,0,142,1,2,0,1
778373,2,1,118,0,0,1,0
778373,3,0,142,0,0,0,0
778373,3,1,118,0,1,0,1
778373,4,0,142,0,0,0,0
778373,4,1,118,0,0,0,0
778373,5,0,142,0,0,0,2
778373,5,1,118,0,1,0,0
778373,6,0,142,1,1,1,2
778373,6,1,118,0,0,0,2
778373,7,0,142,0,0,0,1
778373,7,1,118,2,2,0,1
778373,8,0,142,0,0,1,0
778373,8,1,118,0,0,0,1
778373,9,0,142,0,1,0,2
778373,9,1,118,,0,0,0
778371,1,0,158,0,0,0,0
778371,1,1,115,1,2,0,1
778371,2,0,158,0,0,0,0
778371,2,1,115,0,0,0,1
778371,3,0,158,0,1,0,2
778371,3,1,115,0,2,1,2
778371,4,0,158,1,2,0,3
778371,4,1,115,0,2,0,1
778371,5,0,158,0,0,0,0
778371,5,1,115,0,0,0,0
778371,6,0,158,0,0,0,0
778371,6,1,115,0,1,0,1
778371,7,0,158,0,0,0,1
778371,7,1,115,1,1,0,1
778371,8,0,158,1,1,0,1
778371,8,1,115,5,4,0,1
778371,9,0,158,0,0,0,1
778371,9,1,115,,0,0,0
778377,1,0,141,0,2,0,1
778377,1,1,111,0,1,0,1
778377,2,0,141,0,2,0,2
778377,2,1,111,0,1,1,1
778377,3,0,141,0,0,0,0
778377,3,1,111,0,1,0,0
778377,4,0,141,0,0,0,0
778377,4,1,111,0,0,0,0
778377,5,0,141,0,0,0,1
778377,5,1,111,0,0,0,0
778377,6,0,141,0,0,0,0
778377,6,1,111,1,2,0,2
778377,7,0,141,2,2,0,2
778377,7,1,111,0,0,1,0
778377,8,0,141,0,1,2,2
778377,8,1,111,1,0,0,1
778377,9,0,141,0,1,0,1
778377,9,1,111,0,1,0,2
778377,10,0,141,1,0,0,0
778377,10,1,111,2,2,0,2
778384,1,0,143,0,0,0,0
778384,1,1,144,1,1,0,1
778384,2,0,143,0,1,0,1
778384,2,1,144,0,1,0,1
778384,3,0,143,1,2,0,0
778384,3,1,144,0,3,0,1
778384,4,0,143,0,2,0,2
778384,4,1,144,0,1,0,1
778384,5,0,143,0,1,0,3
778384,5,1,144,0,0,0,0
778384,6,0,143,0,1,0,0
778384,6,1,144,0,0,0,0
778384,7,0,143,0,0,0,1
778384,7,1,144,0,1,0,2
778384,8,0,143,0,0,0,1
778384,8,1,144,0,0,0,0
778384,9,0,143,0,0,0,0
778384,9,1,144,0,0,0,0
778384,10,0,143,0,0,0,2
778384,10,1,144,0,0,0,1
778384,11,0,143,1,0,0,3
778384,11,1,144,3,2,0,0
