gamePk,atBatIndex,playIndex,playId,runnerid,runnerfullName,originBase,start,end,event,eventType,movementReason,isOut,outBase,outNumber,isScoringEvent,rbi,earned,teamUnearned,responsiblepitcherid
776966,0,8,4c8e0533-0085-37e8-9dc1-8ea8163596ca,664770,Nathan Lukes,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
776966,1,0,47416388-503f-3494-9215-04060b606a10,543807,George Springer,,,,Flyout,field_out,,True,1B,2,False,False,False,False,
776966,2,1,2d60c793-292e-3d27-8c3a-bf544d53f77f,665489,Vladimir Guerrero Jr.,,,,Groundout,field_out,,True,1B,3,False,False,False,False,
776966,3,6,1916c13a-3c94-3fd0-9b3b-a98033863d38,702616,Jackson Holliday,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
776966,4,2,a41dc51d-be5a-32fb-bd27-80d000913747,676059,Jordan Westburg,,,1B,Single,single,,False,,,False,False,False,False,
776966,5,1,3e8c5a1d-560d-3644-815d-d36354ee70d3,683002,Gunnar Henderson,,,,Flyout,field_out,,True,1B,2,False,False,False,False,
776966,6,5,330590d6-ec10-3844-8bab-d1ff9c278dbe,668939,Adley Rutschman,,,,Strikeout,strikeout,,True,1B,3,False,False,False,False,
776966,7,3,7d32bf60-d0bf-309c-b40e-ded15ff8544d,666182,Bo Bichette,,,1B,Single,single,,False,,,False,False,False,False,
776966,8,2,91a9615b-c647-3425-8680-5888a9b9b3d2,680718,Addison Barger,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
776966,9,1,9cae53a0-81f9-3f22-bd6b-d9145da437a7,676391,Ernie Clement,,,,Pop Out,field_out,,True,1B,2,False,False,False,False,
776966,10,1,ffc52fe0-1516-3f3c-a954-41d3a43dc724,694388,Joey Loperfido,,,,Lineout,field_out,,True,1B,3,False,False,False,False,
776966,11,5,c777f2e7-d75d-3dae-b54d-420e49e8557e,656811,Ryan O'Hearn,,,1B,Single,single,,False,,,False,False,False,False,
776966,12,5,321265a5-159e-3d5d-a373-a056214b23e0,657656,Ramón Laureano,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
776966,13,0,fc0e5a32-881a-31e3-9a5e-970873cf1446,681297,Colton Cowser,,,,Flyout,field_out,,True,1B,2,False,False,False,False,
776966,14,7,ef36d9be-61fd-39f9-b282-87d9f0427d6b,656775,Cedric Mullins,,,score,Home Run,home_run,,False,,,True,True,True,False,605135
776966,14,7,ef36d9be-61fd-39f9-b282-87d9f0427d6b,656811,Ryan O'Hearn,1B,1B,score,Home Run,home_run,r_adv_force,False,,,True,True,True,False,605135
776966,15,1,5e0942be-de4f-3f29-abf2-42e2254f153c,691723,Coby Mayo,,,score,Home Run,home_run,,False,,,True,True,True,False,605135
776966,16,1,3d7f3561-0f21-31ea-8702-d2e88fd1032e,702616,Jackson Holliday,,,,Groundout,field_out,,True,1B,3,False,False,False,False,
776966,17,3,346c4dd6-85ca-3173-9495-0b2fc02cf1de,623168,Tyler Heineman,,,,Groundout,field_out,,True,1B,1,False,False,False,False,
776966,18,2,a076baef-f481-32f7-ad2e-b5d16b88c6a2,695238,Will Wagner,,,,Lineout,field_out,,True,1B,2,False,False,False,False,
776966,19,6,ce4e78bf-e64c-3ffc-bd1e-83e560d30de7,664770,Nathan Lukes,,,score,Home Run,home_run,,False,,,True,True,True,False,621107
776966,20,4,c8c2a992-0dd6-3ee0-8949-0f72995550b9,543807,George Springer,,,1B,Walk,walk,,False,,,False,False,False,False,
776966,21,1,a8f4741b-511e-380b-aa8f-7a7e8e17335c,665489,Vladimir Guerrero Jr.,,,score,Home Run,home_run,,False,,,True,True,True,False,621107
776966,21,1,a8f4741b-511e-380b-aa8f-7a7e8e17335c,543807,George Springer,1B,1B,score,Home Run,home_run,r_adv_force,False,,,True,True,True,False,621107
776966,22,2,ba33093a-5733-336e-b5da-755b14735fd8,666182,Bo Bichette,,,1B,Single,single,,False,,,False,False,False,False,
776966,23,6,d6838f60-d421-383e-8263-49eced347a53,680718,Addison Barger,,,,Lineout,field_out,,True,1B,3,False,False,False,False,
776966,24,4,fc2e0771-6d27-39d3-89b1-cf55658ed843,676059,Jordan Westburg,,,1B,Single,single,,False,,,False,False,False,False,
776966,25,7,a97fb843-56d4-3029-bbaf-f5d4f216e0d9,676059,Jordan Westburg,1B,1B,2B,Walk,walk,r_adv_force,False,,,False,False,False,False,
776966,25,7,a97fb843-56d4-3029-bbaf-f5d4f216e0d9,683002,Gunnar Henderson,,,1B,Walk,walk,,False,,,False,False,False,False,
776966,26,4,03cabe37-6a62-3df9-a541-17c2f27e91aa,668939,Adley Rutschman,,,2B,Double,double,,False,,,False,False,False,False,
776966,26,4,03cabe37-6a62-3df9-a541-17c2f27e91aa,683002,Gunnar Henderson,1B,1B,3B,Double,double,r_adv_force,False,,,False,False,False,False,
776966,26,4,03cabe37-6a62-3df9-a541-17c2f27e91aa,683002,Gunnar Henderson,1B,3B,score,Double,double,r_adv_play,False,,,True,True,True,False,605135
776966,26,4,03cabe37-6a62-3df9-a541-17c2f27e91aa,676059,Jordan Westburg,2B,2B,score,Double,double,r_adv_force,False,,,True,True,True,False,605135
776966,27,10,7bb9bf36-1443-3658-8ae4-ac8b63300275,656811,Ryan O'Hearn,,,,Strikeout,strikeout,,True,1B,1,False,False,False,False,
776966,28,5,bb2d74ca-e604-32c6-993e-da932cc8c086,657656,Ramón Laureano,,,1B,Single,single,,False,,,False,False,False,False,
