gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
776518,1,0,138,2,3,0,1
776518,1,1,113,0,1,0,0
776518,2,0,138,0,0,1,0
776518,2,1,113,3,2,0,2
776518,3,0,138,1,2,0,1
776518,3,1,113,0,1,0,2
776518,4,0,138,0,0,0,0
776518,4,1,113,0,0,0,1
776518,5,0,138,0,0,0,2
776518,5,1,113,2,2,0,0
776518,6,0,138,0,0,0,0
776518,6,1,113,0,1,0,2
776518,7,0,138,1,1,0,0
776518,7,1,113,1,2,0,1
776518,8,0,138,0,0,0,0
776518,8,1,113,1,1,0,0
776518,9,0,138,0,1,0,1
776518,9,1,113,,0,0,0
776513,1,0,135,0,1,0,1
776513,1,1,142,0,0,0,0
776513,2,0,135,0,1,0,1
776513,2,1,142,0,1,0,1
776513,3,0,135,0,0,0,0
776513,3,1,142,2,1,0,0
776513,4,0,135,0,1,0,2
776513,4,1,142,1,1,1,2
776513,5,0,135,0,0,0,0
776513,5,1,142,3,3,0,2
776513,6,0,135,0,1,0,2
776513,6,1,142,0,0,0,0
776513,7,0,135,0,1,0,1
776513,7,1,142,1,2,0,2
776513,8,0,135,0,0,0,1
776513,8,1,142,0,0,0,0
776513,9,0,135,2,3,0,1
776513,9,1,142,,0,0,0
776517,1,0,134,0,0,0,0
776517,1,1,111,0,1,0,1
776517,2,0,134,0,0,0,0
776517,2,1,111,0,0,0,0
776517,3,0,134,0,1,0,1
776517,3,1,111,0,0,0,0
776517,4,0,134,1,1,0,2
776517,4,1,111,0,1,0,2
776517,5,0,134,0,0,1,1
776517,5,1,111,4,2,0,0
776517,6,0,134,0,1,0,2
776517,6,1,111,1,3,0,3
776517,7,0,134,1,1,0,0
776517,7,1,111,0,1,0,1
776517,8,0,134,0,2,0,3
776517,8,1,111,0,0,0,0
776517,9,0,134,0,0,0,0
776517,9,1,111,,0,0,0
776520,1,0,139,0,0,0,0
776520,1,1,120,0,0,0,0
776520,2,0,139,6,4,0,0
776520,2,1,120,0,0,1,0
776520,3,0,139,1,1,0,0
776520,3,1,120,1,2,0,1
776520,4,0,139,0,1,2,0
776520,4,1,120,3,2,0,1
776520,5,0,139,0,0,0,0
776520,5,1,120,0,0,0,0
776520,6,0,139,0,0,0,0
776520,6,1,120,0,0,0,0
776520,7,0,139,0,0,0,0
776520,7,1,120,0,1,0,0
776520,8,0,139,0,0,0,0
776520,8,1,120,0,0,0,1
776520,9,0,139,0,0,0,1
776520,9,1,120,0,2,1,1
776515,1,0,158,2,3,1,1
776515,1,1,141,3,2,0,1
776515,2,0,158,0,0,0,0
776515,2,1,141,1,1,0,1
776515,3,0,158,2,4,0,1
776515,3,1,141,0,0,0,1
776515,4,0,158,0,2,0,1
776515,4,1,141,1,3,0,2
776515,5,0,158,0,1,0,3
776515,5,1,141,3,5,2,2
776515,6,0,158,0,1,0,1
776515,6,1,141,0,1,0,0
776515,7,0,158,0,0,0,0
776515,7,1,141,0,1,0,1
