gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776498,2025-09-01T17:05:00Z,2025-09-01,1,R,F,Final,146,Miami Marlins,0,120,Washington Nationals,2,3309,Nationals Park,9
776501,2025-09-01T17:10:00Z,2025-09-01,1,R,F,Final,121,New York Mets,10,116,Detroit Tigers,8,2394,Comerica Park,9
776503,2025-09-01T17:10:00Z,2025-09-01,1,R,F,Final,141,Toronto Blue Jays,4,113,Cincinnati Reds,5,2602,Great American Ball Park,9
776505,2025-09-01T17:35:00Z,2025-09-01,1,R,F,Final,114,Cleveland Guardians,4,111,Boston Red Sox,6,3,Fenway Park,9
776499,2025-09-01T18:10:00Z,2025-09-01,1,R,F,Final,108,Los Angeles Angels,3,117,Houston Astros,8,2392,Daikin Park,9
776502,2025-09-01T18:10:00Z,2025-09-01,1,R,F,Final,145,Chicago White Sox,6,142,Minnesota Twins,5,3312,Target Field,9
776497,2025-09-01T18:15:00Z,2025-09-01,1,R,F,Final,133,Athletics,11,138,St. Louis Cardinals,3,2889,Busch Stadium,9
776506,2025-09-01T20:05:00Z,2025-09-01,1,R,F,Final,144,Atlanta Braves,6,112,Chicago Cubs,7,17,Wrigley Field,9
776492,2025-09-01T20:10:00Z,2025-09-01,1,R,F,Final,137,San Francisco Giants,8,115,Colorado Rockies,2,19,Coors Field,9
776500,2025-09-01T20:10:00Z,2025-09-01,1,R,F,Final,143,Philadelphia Phillies,10,158,Milwaukee Brewers,8,32,American Family Field,9
776494,2025-09-01T22:40:00Z,2025-09-01,1,R,F,Final,110,Baltimore Orioles,4,135,San Diego Padres,3,2680,Petco Park,9
776504,2025-09-01T23:35:00Z,2025-09-01,1,R,F,Final,136,Seattle Mariners,2,139,Tampa Bay Rays,10,2523,George M. Steinbrenner Field,9
776495,2025-09-02T00:10:00Z,2025-09-01,1,R,F,Final,140,Texas Rangers,7,109,Arizona Diamondbacks,5,15,Chase Field,9
