gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778498,2025-04-01T22:40:00Z,2025-04-01,1,R,F,Final,140,Texas Rangers,1,113,Cincinnati Reds,0,2602,Great American Ball Park,9
778497,2025-04-01T22:40:00Z,2025-04-01,1,R,F,Final,121,New York Mets,2,146,Miami Marlins,4,4169,loanDepot park,9
778493,2025-04-01T23:05:00Z,2025-04-01,1,R,F,Final,134,Pittsburgh Pirates,0,139,Tampa Bay Rays,7,2523,George M. Steinbrenner Field,9
778492,2025-04-01T23:05:00Z,2025-04-01,1,R,F,Final,109,Arizona Diamondbacks,7,147,New York Yankees,5,3313,Yankee Stadium,9
778491,2025-04-01T23:07:00Z,2025-04-01,1,R,F,Final,120,Washington Nationals,3,141,Toronto Blue Jays,5,14,Rogers Centre,9
778490,2025-04-01T23:40:00Z,2025-04-01,1,R,F,Final,142,Minnesota Twins,8,145,Chicago White Sox,3,4,Rate Field,9
778488,2025-04-01T23:40:00Z,2025-04-01,1,R,F,Final,118,Kansas City Royals,0,158,Milwaukee Brewers,5,32,American Family Field,9
778495,2025-04-01T23:45:00Z,2025-04-01,1,R,F,Final,108,Los Angeles Angels,9,138,St. Louis Cardinals,7,2889,Busch Stadium,9
778489,2025-04-02T00:10:00Z,2025-04-01,1,R,F,Final,137,San Francisco Giants,3,117,Houston Astros,1,2392,Daikin Park,9
778485,2025-04-02T01:40:00Z,2025-04-01,1,R,F,Final,114,Cleveland Guardians,0,135,San Diego Padres,7,2680,Petco Park,9
778486,2025-04-02T01:40:00Z,2025-04-01,1,R,F,Final,116,Detroit Tigers,4,136,Seattle Mariners,1,680,T-Mobile Park,9
778494,2025-04-02T02:05:00Z,2025-04-01,1,R,F,Final,112,Chicago Cubs,7,133,Athletics,4,2529,Sutter Health Park,9
778487,2025-04-02T02:10:00Z,2025-04-01,1,R,F,Final,144,Atlanta Braves,1,119,Los Angeles Dodgers,3,22,Dodger Stadium,9
