gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778022,2025-05-07T16:05:00Z,2025-05-07,1,R,F,Final,114,Cleveland Guardians,8,120,Washington Nationals,6,3309,Nationals Park,9
778015,2025-05-07T17:10:00Z,2025-05-07,1,R,F,Final,117,Houston Astros,9,158,Milwaukee Brewers,1,32,American Family Field,9
778016,2025-05-07T17:15:00Z,2025-05-07,1,R,F,Final,134,Pittsburgh Pirates,0,138,St. Louis Cardinals,5,2889,Busch Stadium,9
778020,2025-05-07T18:20:00Z,2025-05-07,1,R,F,Final,137,San Francisco Giants,3,112,Chicago Cubs,1,17,Wrigley Field,9
778010,2025-05-07T19:35:00Z,2025-05-07,1,R,F,Final,136,Seattle Mariners,6,133,Athletics,5,2529,Sutter Health Park,9
778014,2025-05-07T19:40:00Z,2025-05-07,1,R,F,Final,121,New York Mets,7,109,Arizona Diamondbacks,1,15,Chase Field,9
778017,2025-05-07T20:40:00Z,2025-05-07,1,R,F,Final,119,Los Angeles Dodgers,10,146,Miami Marlins,1,4169,loanDepot park,9
778018,2025-05-07T22:45:00Z,2025-05-07,1,R,F,Final,140,Texas Rangers,4,111,Boston Red Sox,6,3,Fenway Park,9
778021,2025-05-07T23:05:00Z,2025-05-07,1,R,F,Final,143,Philadelphia Phillies,7,139,Tampa Bay Rays,0,2523,George M. Steinbrenner Field,9
778019,2025-05-07T23:05:00Z,2025-05-07,1,R,F,Final,135,San Diego Padres,3,147,New York Yankees,4,3313,Yankee Stadium,9
778023,2025-05-07T23:15:00Z,2025-05-07,1,R,F,Final,113,Cincinnati Reds,4,144,Atlanta Braves,3,4705,Truist Park,9
778011,2025-05-07T23:40:00Z,2025-05-07,1,R,F,Final,110,Baltimore Orioles,2,142,Minnesota Twins,5,3312,Target Field,9
778012,2025-05-07T23:40:00Z,2025-05-07,1,R,F,Final,145,Chicago White Sox,1,118,Kansas City Royals,2,7,Kauffman Stadium,9
778013,2025-05-08T00:40:00Z,2025-05-07,1,R,F,Final,116,Detroit Tigers,8,115,Colorado Rockies,6,19,Coors Field,9
778009,2025-05-08T01:38:00Z,2025-05-07,1,R,F,Final,141,Toronto Blue Jays,4,108,Los Angeles Angels,5,1,Angel Stadium,9
